pelvis_ang_vel_x,pelvis_ang_vel_y,pelvis_ang_vel_z,torso_ang_vel_x,torso_ang_vel_y,torso_ang_vel_z,head_ang_vel_x,head_ang_vel_y,head_ang_vel_z,right_upper_arm_ang_vel_x,right_upper_arm_ang_vel_y,right_upper_arm_ang_vel_z,right_lower_arm_ang_vel_x,right_lower_arm_ang_vel_y,right_lower_arm_ang_vel_z,right_hand_ang_vel_x,right_hand_ang_vel_y,right_hand_ang_vel_z,left_upper_arm_ang_vel_x,left_upper_arm_ang_vel_y,left_upper_arm_ang_vel_z,left_lower_arm_ang_vel_x,left_lower_arm_ang_vel_y,left_lower_arm_ang_vel_z,left_hand_ang_vel_x,left_hand_ang_vel_y,left_hand_ang_vel_z,right_thigh_ang_vel_x,right_thigh_ang_vel_y,right_thigh_ang_vel_z,right_shin_ang_vel_x,right_shin_ang_vel_y,right_shin_ang_vel_z,right_foot_ang_vel_x,right_foot_ang_vel_y,right_foot_ang_vel_z,left_thigh_ang_vel_x,left_thigh_ang_vel_y,left_thigh_ang_vel_z,left_shin_ang_vel_x,left_shin_ang_vel_y,left_shin_ang_vel_z,left_foot_ang_vel_x,left_foot_ang_vel_y,left_foot_ang_vel_z
0.1218318,0.10983439,0.9148948,0.1604988,0.14544548,0.18234886,0.2748027,-0.02082706,-0.029887972,-0.36484772,2.6145353,-3.4004974,-0.3675437,4.38357,-3.5484502,-0.36754367,4.3835707,-3.5484502,0.86226106,-2.8072274,-1.1897984,0.6808618,-5.422433,-1.8105313,0.68085814,-5.422404,-1.8105218,0.08227081,-1.1190692,0.5755006,0.018846978,-6.490084,0.4697535,-0.14636585,-6.4744973,0.46169874,0.13668028,3.1803772,0.80974036,0.26140964,0.45909095,0.98244613,0.0017127257,1.081783,0.041518893
0.12190751,0.1628782,0.89576536,0.15134858,0.13804452,0.16808549,0.26786974,-0.0858487,-0.010210899,-0.56261915,2.5405366,-3.727619,-0.50467974,4.087109,-3.8615725,-0.50467974,4.0871096,-3.8615725,0.8373143,-2.676045,-0.86381584,0.6446124,-5.1888394,-1.5071876,0.6446093,-5.1888146,-1.5071802,0.061094426,-0.941623,0.5193486,0.038008817,-6.2789145,0.4090062,-0.07817582,-5.936532,0.7891489,0.08782489,3.5365727,0.67842436,0.2858605,0.102450766,0.8846626,0.15298806,1.186882,0.15996628
0.12420974,0.18108696,0.8729468,0.16278444,0.11643414,0.1361367,0.24876067,-0.1614662,0.016157893,-0.69533354,2.4604535,-3.7303991,-0.5996845,3.7240453,-3.8486695,-0.5996845,3.7240453,-3.8486695,0.8076748,-2.4990916,-0.6168892,0.617317,-4.906729,-1.2773583,0.6173148,-4.906711,-1.2773532,0.08135865,-0.828437,0.38139597,0.09250404,-5.8033524,0.2752087,-0.05108539,-5.270835,1.1133116,0.014038549,3.7977545,0.4527319,0.2732851,-0.17099251,0.68107104,0.28396916,1.3250659,0.24977092
0.13689971,0.15990463,0.83605707,0.19005601,0.10225333,0.095001936,0.21646799,-0.24568698,0.051737092,-0.76993316,2.3565001,-3.5052485,-0.6551221,3.3164532,-3.607393,-0.6551221,3.3164532,-3.607393,0.7695228,-2.2759757,-0.421674,0.5909731,-4.573098,-1.0917525,0.59097165,-4.573087,-1.0917497,0.14550596,-0.75484014,0.17428385,0.17687635,-5.062319,0.07959072,-0.057226304,-4.4396644,1.4060922,-0.0554401,3.8169408,0.1860123,0.22645167,-0.20886375,0.41044435,0.35305896,1.522064,0.25881192
0.16298522,0.10709488,0.76563746,0.23003548,0.10646442,0.044094402,0.17025717,-0.32071695,0.08676308,-0.8147441,2.203247,-3.2177951,-0.6907658,2.9080238,-3.3076606,-0.6907658,2.9080238,-3.3076606,0.70951927,-1.9996998,-0.2439325,0.54896575,-4.1797123,-0.9151267,0.54896504,-4.1797066,-0.9151253,0.21403055,-0.68960583,-0.014336903,0.24899358,-4.075424,-0.09112086,-0.08711678,-3.4271696,1.6159444,-0.09409498,3.540461,-0.04179534,0.15995766,0.0511649,0.14832617,0.34523314,1.8114935,0.18078867
0.18235336,0.036422823,0.6518216,0.28031275,0.120590955,-0.022200888,0.10669865,-0.36313128,0.101038836,-0.85147107,1.9963135,-2.970503,-0.72302467,2.5278552,-3.053466,-0.72302467,2.5278552,-3.053466,0.6201574,-1.6555052,-0.060526196,0.48118615,-3.7192438,-0.726272,0.48118585,-3.7192416,-0.72627145,0.2271819,-0.5988791,-0.06075098,0.25209635,-2.8788786,-0.11313203,-0.1329247,-2.2319067,1.6660503,-0.09284135,3.0566492,-0.18566257,0.095716685,0.5302826,-0.04979709,0.28914568,2.2321086,0.05333164
0.15267445,-0.033765115,0.50202036,0.33573002,0.1223209,-0.106481306,0.024508577,-0.36466113,0.08156778,-0.886897,1.7454818,-2.7724562,-0.7582449,2.168783,-2.851417,-0.7582449,2.168783,-2.851417,0.50679916,-1.2324648,0.13438901,0.39063364,-3.1961632,-0.5243078,0.39063352,-3.1961625,-0.5243076,0.1641704,-0.4632577,0.08157643,0.17031783,-1.5540594,0.05919099,-0.18051535,-0.83874595,1.4937716,-0.05726981,2.5028138,-0.25335264,0.05314795,1.0838923,-0.17521618,0.23724559,2.819447,-0.07381073
0.037797336,-0.08437609,0.3329985,0.3890799,0.09216783,-0.20217326,-0.07045212,-0.34140652,0.038589437,-0.9194098,1.4537495,-2.5924213,-0.79426634,1.8032935,-2.6680534,-0.79426634,1.8032935,-2.6680534,0.3811525,-0.73915684,0.3331099,0.2870329,-2.630027,-0.32073432,0.28703287,-2.630027,-0.32073426,0.068264134,-0.29809946,0.32609627,0.04964304,-0.24199034,0.33596054,-0.21035148,0.73357767,1.1075366,0.0043136314,1.9197711,-0.27690443,0.039037988,1.6330668,-0.25103664,0.2323181,3.600846,-0.1633018
-0.15413499,-0.10814335,0.15824649,0.4356959,0.030338988,-0.29255772,-0.16704325,-0.3189874,0.0018307144,-0.940966,1.1165979,-2.398809,-0.8176734,1.4147536,-2.4733498,-0.8176734,1.4147536,-2.4733498,0.25054997,-0.20757362,0.51977605,0.17666683,-2.0379093,-0.12657079,0.17666683,-2.0379093,-0.12657079,-0.0012261514,-0.14830421,0.5327702,-0.050223634,0.90464056,0.57278544,-0.21276975,2.3177316,0.61305076,0.08538478,1.2123309,-0.2813586,0.04401505,2.2112057,-0.30511394,0.29298577,4.577355,-0.18701704
-0.364035,-0.118782334,-0.016201602,0.4748342,-0.039036732,-0.35759032,-0.25110024,-0.31032842,-0.0010607253,-0.9351945,0.7368175,-2.1654022,-0.8058729,1.0096452,-2.2440197,-0.8058729,1.0096452,-2.2440197,0.11811232,0.31722015,0.67017126,0.06261746,-1.4180597,0.04974968,0.06261746,-1.4180597,0.04974968,-0.02164286,-0.052115686,0.6136285,-0.105321996,1.7896438,0.67866397,-0.1922855,3.5875201,0.17648946,0.1773447,0.2648887,-0.27449143,0.050663684,2.8808522,-0.35143936,0.42698023,5.694442,-0.11220156
-0.5236098,-0.1412397,-0.18560416,0.50350714,-0.08183198,-0.38451543,-0.30372727,-0.30878982,0.033980325,-0.8835568,0.32908908,-1.8738109,-0.7431795,0.5965968,-1.9594905,-0.7431795,0.5965968,-1.9594905,-0.007044974,0.7940784,0.75424314,-0.045765527,-0.75411105,0.19720249,-0.045765527,-0.75411105,0.19720249,0.0012372832,0.00046993434,0.5462549,-0.11615759,2.3974686,0.6297718,-0.14870289,4.2500186,-0.06289913,0.26667926,-0.89206827,-0.25424752,0.048952278,3.5999782,-0.38577193,0.65101,6.8082247,0.09361038
-0.60826164,-0.18865348,-0.3394493,0.51126236,-0.07690942,-0.36959743,-0.3043848,-0.2972943,0.08410017,-0.7784404,-0.08850954,-1.5235506,-0.6350678,0.16954224,-1.6110789,-0.6350678,0.16954224,-1.6110789,-0.10879545,1.1963083,0.74640757,-0.13234556,-0.035636444,0.3013493,-0.13234556,-0.035636444,0.3013493,0.06422663,0.07342267,0.34400523,-0.07704269,2.759488,0.4382686,-0.066651784,4.2428465,-0.070599295,0.3404255,-2.0468514,-0.2187041,0.045492142,4.193448,-0.39315808,0.9926309,7.677762,0.4386822
-0.64820457,-0.24713597,-0.46189734,0.48449793,-0.031363398,-0.30936158,-0.24524468,-0.26104116,0.11792335,-0.6301704,-0.5035182,-1.1303427,-0.5018898,-0.279776,-1.2083306,-0.5018898,-0.279776,-1.2083306,-0.18024793,1.5114115,0.64104986,-0.18968809,0.72735363,0.35481945,-0.18968809,0.72735363,0.35481945,0.16128844,0.24043453,0.06342246,0.014377394,2.911009,0.15906881,0.062257834,3.733377,0.073197484,0.3948893,-2.957362,-0.16932005,0.056512497,4.475509,-0.36137965,1.4539512,8.012699,0.87888724
-0.68718874,-0.28480053,-0.5353776,0.4165584,0.024729192,-0.19708623,-0.14390239,-0.1950621,0.120157726,-0.45768452,-0.9124182,-0.703229,-0.3586378,-0.74399924,-0.7628793,-0.3586378,-0.74399924,-0.7628793,-0.23346072,1.7353948,0.45524657,-0.22732198,1.5083325,0.3636894,-0.22732198,1.5083325,0.3636894,0.26295924,0.53165585,-0.19252685,0.1313957,2.8796089,-0.10594201,0.21517323,2.9700356,0.23743464,0.43673968,-3.5208964,-0.10449608,0.092146486,4.382322,-0.28544766,1.9457221,7.576211,1.2987853
-0.7296353,-0.27940434,-0.54564226,0.31408703,0.06069064,-0.03560099,-0.03883116,-0.10489605,0.10179463,-0.27061063,-1.318012,-0.21988533,-0.20334895,-1.2075305,-0.25998655,-0.20334895,-1.2075305,-0.25998655,-0.2854188,1.8711625,0.21496074,-0.25723478,2.2802014,0.3402722,-0.25723478,2.2802014,0.3402722,0.32724154,0.9163648,-0.33371428,0.22673701,2.70904,-0.26555458,0.3479218,2.1641958,0.32723725,0.47296104,-3.7925558,-0.014357745,0.14655156,3.974758,-0.16300355,2.261206,6.305091,1.5293202
-0.73533493,-0.23625647,-0.49427983,0.19548427,0.06505599,0.14969595,0.030857773,9.640447e-07,0.08909401,-0.066400945,-1.7229542,0.3611635,-0.028060487,-1.664793,0.33750534,-0.028060487,-1.664793,0.33750534,-0.34049708,1.9324821,-0.05704325,-0.27728873,3.0267177,0.29408258,-0.27728873,3.0267177,0.29408258,0.33166477,1.3268582,-0.3455673,0.267276,2.4672544,-0.30187494,0.42698374,1.4530915,0.32743806,0.5025404,-3.887188,0.10955392,0.20236383,3.350028,0.003068107,2.182795,4.3699,1.4323746
-0.6708506,-0.17827484,-0.41253233,0.083084516,0.047115713,0.31666693,0.046589836,0.1151274,0.10168304,0.1503663,-2.1215653,1.0479611,0.15795788,-2.1205235,1.038981,0.15795788,-2.1205235,1.038981,-0.3934504,1.9471948,-0.33459634,-0.27684352,3.736847,0.23595823,-0.27684352,3.736847,0.23595823,0.28669354,1.695179,-0.27693722,0.2535663,2.2167196,-0.25987244,0.44824818,0.90417933,0.27705747,0.51933324,-3.8957777,0.25332585,0.24377693,2.5815425,0.18924093,1.6798196,2.1252184,1.0149634
-0.55273026,-0.123281136,-0.34913662,-0.006738715,0.02426289,0.42733023,0.018852279,0.2429134,0.14041315,0.35232514,-2.498143,1.7825722,0.3192772,-2.578572,1.7896817,0.3192772,-2.578572,1.7896817,-0.44271684,1.9518799,-0.57645255,-0.25289604,4.392376,0.1875434,-0.25289604,4.392376,0.1875434,0.22123158,1.9789326,-0.18123499,0.20998281,1.9856136,-0.19002615,0.4315833,0.5275541,0.22406608,0.518051,-3.8643534,0.37637043,0.26454073,1.7173258,0.34844968,0.97776437,-0.034794696,0.45189166
-0.43089208,-0.07410543,-0.33042368,-0.06993123,0.0074863117,0.4654466,-0.022323849,0.3836556,0.1931372,0.50097185,-2.832606,2.4739094,0.4137373,-3.0353658,2.4995728,0.4137373,-3.0353658,2.4995728,-0.49237534,1.9766883,-0.73293316,-0.21379997,4.9631395,0.17831098,-0.21379997,4.9631395,0.17831098,0.15975365,2.166225,-0.08397833,0.1616269,1.7791959,-0.115675084,0.40333402,0.29595345,0.20457093,0.49458617,-3.8069382,0.43794608,0.26499376,0.800267,0.43623853,0.3820582,-1.8330767,-0.03681618
-0.3455468,-0.026730515,-0.339908,-0.11212407,-0.008866221,0.43891385,-0.049874242,0.5250507,0.24500111,0.5701728,-3.1072655,3.0641751,0.41874027,-3.4828007,3.109047,0.41874027,-3.4828007,3.109047,-0.543124,2.0322013,-0.7726392,-0.16851607,5.420535,0.2273626,-0.16851607,5.420535,0.2273626,0.11174137,2.2682397,0.0062680845,0.120665506,1.6052257,-0.04352301,0.38230196,0.16749382,0.23430532,0.4468093,-3.7248552,0.42625594,0.24847063,-0.12557219,0.43960175,0.05141651,-3.1911569,-0.3350943
-0.30962217,0.01737345,-0.3469521,-0.13950713,-0.04620132,0.3695222,-0.0598196,0.64240223,0.2804651,0.5566178,-3.3069735,3.5562806,0.3402231,-3.9086185,3.6180272,0.3402231,-3.9086185,3.6180272,-0.58666086,2.10744,-0.7055155,-0.11720315,5.755227,0.32668865,-0.11720315,5.755227,0.32668865,0.07699068,2.3072603,0.07431542,0.0893256,1.4735961,0.012155291,0.37566248,0.10141373,0.29167768,0.38022655,-3.620029,0.3594257,0.22362612,-1.0217719,0.37777504,-0.04666978,-4.1920686,-0.4648455
-0.31307092,0.049904138,-0.3443527,-0.15434355,-0.12113281,0.28140667,-0.072146125,0.7106333,0.2839115,0.4727119,-3.4200451,3.9730875,0.20283677,-4.297155,4.047249,0.20283677,-4.297155,4.047249,-0.6103876,2.181142,-0.5679534,-0.053790998,5.9806943,0.4536086,-0.053790994,5.9806943,0.4536086,0.053772938,2.3065848,0.0881516,0.0672556,1.3865616,0.018956436,0.38218057,0.071194924,0.3181746,0.30741286,-3.4953346,0.2644615,0.20301941,-1.8644456,0.2805546,-0.024829905,-4.971863,-0.5117155
-0.32661563,0.066179745,-0.34716678,-0.16050486,-0.21725973,0.19581455,-0.10897835,0.71822566,0.24812698,0.33603784,-3.444116,4.290322,0.036714517,-4.6304684,4.372178,0.03671452,-4.6304684,4.372178,-0.606569,2.235284,-0.37624168,0.022628319,6.1127386,0.6070862,0.022628326,6.1127386,0.6070862,0.03967298,2.2828763,0.010694086,0.052272018,1.3412675,-0.060931563,0.3968453,0.06936677,0.25940752,0.23619442,-3.343497,0.15990505,0.19252823,-2.643828,0.16997215,0.02935892,-5.622284,-0.53925496
-0.317383,0.07222496,-0.36929983,-0.16812275,-0.28689677,0.1274497,-0.17078502,0.6705225,0.18285477,0.16155885,-3.3951507,4.426458,-0.13345908,-4.89461,4.5128856,-0.13345906,-4.8946095,4.5128856,-0.5760128,2.2667174,-0.09808265,0.101099,6.15196,0.82732195,0.10109903,6.15196,0.82732195,0.03010261,2.247873,-0.17234468,0.038872384,1.3355782,-0.24241385,0.41427758,0.10252357,0.11091123,0.16535863,-3.146907,0.0506776,0.1882065,-3.3615365,0.05410588,0.08668984,-6.161873,-0.55742466
-0.28096405,0.078219414,-0.41426063,-0.18759419,-0.2927564,0.07924808,-0.23336692,0.58107495,0.11107306,-0.040054966,-3.3060334,4.3137064,-0.29409096,-5.083026,4.404453,-0.29409087,-5.083025,4.404453,-0.52325773,2.2887454,0.31349412,0.16448961,6.0858006,1.161798,0.16448967,6.0858006,1.161798,0.021312457,2.2159941,-0.4288452,0.02173858,1.355871,-0.49525115,0.4302186,0.17473245,-0.07744324,0.0982436,-2.8927927,-0.06858304,0.18954557,-4.028659,-0.07014158,0.16095452,-6.5770183,-0.5477327
-0.2516286,0.08785373,-0.48244703,-0.21934986,-0.24092351,0.041788932,-0.26812556,0.4627683,0.05577096,-0.25877228,-3.2138064,3.968371,-0.44102293,-5.199456,4.066633,-0.4410226,-5.1994543,4.0666327,-0.45207283,2.3270357,0.85297024,0.19936194,5.905143,1.6036527,0.19936205,5.905143,1.6036527,0.012638887,2.2094698,-0.6931178,-0.0018861622,1.3687924,-0.7577591,0.44128895,0.28521279,-0.23430607,0.05428965,-2.5860765,-0.20899263,0.20979716,-4.6610913,-0.21315834,0.27576077,-6.879843,-0.5081476
-0.26369265,0.097647786,-0.57285196,-0.25210384,-0.1656289,0.0029679409,-0.26584697,0.32800648,0.028718835,-0.4781787,-3.139631,3.4809725,-0.5706809,-5.253114,3.5929081,-0.5706801,-5.253109,3.5929062,-0.36760935,2.40656,1.4253516,0.20032467,5.612488,2.0591838,0.20032486,5.6124887,2.0591843,0.0017853162,2.2491727,-0.9135891,-0.03678337,1.3366909,-0.982405,0.4430493,0.440244,-0.30515426,0.057103004,-2.2383301,-0.38182735,0.2638814,-5.265177,-0.38756606,0.4289823,-7.124285,-0.47516885
-0.3062692,0.105311655,-0.67593706,-0.2714051,-0.09441819,-0.040469877,-0.23934713,0.19087476,0.02848376,-0.675067,-3.081159,2.9548314,-0.67506796,-5.250754,3.08775,-0.6750663,-5.2507434,3.0877461,-0.27970117,2.53717,1.8817625,0.17009589,5.2269163,2.3856647,0.1700961,5.226919,2.385666,-0.02051841,2.3417249,-1.0886548,-0.094686024,1.2463666,-1.1682184,0.42842078,0.6516576,-0.27437285,0.11550573,-1.8532884,-0.597541,0.3497481,-5.824485,-0.6074937,0.58513993,-7.3669434,-0.5005005
-0.3267565,0.116045535,-0.76962864,-0.2703314,-0.037384417,-0.08172522,-0.20339788,0.06370331,0.04572625,-0.8285771,-3.0211172,2.4619453,-0.7465987,-5.186637,2.6213102,-0.74659574,-5.186619,2.6213038,-0.19953121,2.7010696,2.1078062,0.120111264,4.7844844,2.4800208,0.12011143,4.7844915,2.4800234,-0.06639369,2.4722722,-1.2479687,-0.18890305,1.1176494,-1.3407841,0.38827124,0.9089965,-0.1651363,0.22204667,-1.4308064,-0.868873,0.44798365,-6.2971544,-0.89082956,0.7031208,-7.6106286,-0.6036303
-0.2830644,0.14007545,-0.83085054,-0.2535769,0.0044345316,-0.11350798,-0.16060236,-0.04603059,0.06854512,-0.93042517,-2.9456053,2.0365958,-0.7856227,-5.047972,2.223487,-0.7856183,-5.047946,2.2234776,-0.13289657,2.8572986,2.0940123,0.06895958,4.3333035,2.3470135,0.0689596,4.3333163,2.3470187,-0.13748534,2.6132655,-1.4003813,-0.32070732,0.9841063,-1.5024496,0.31475842,1.1728445,-0.0148999635,0.3722702,-0.9914099,-1.2173251,0.54293424,-6.6269145,-1.2642554,0.77138853,-7.803653,-0.7569128
-0.19183967,0.18365654,-0.8545469,-0.23220758,0.034896,-0.13735484,-0.11162037,-0.13193946,0.08425375,-0.98564327,-2.8510754,1.6829752,-0.8002313,-4.8307233,1.8938233,-0.8002255,-4.8306904,1.8938118,-0.0776659,2.9609306,1.9298755,0.035066005,3.9132712,2.087318,0.035065837,3.91329,2.0873256,-0.21491985,2.7376506,-1.5041989,-0.4693768,0.86379164,-1.6066114,0.20610906,1.4116669,0.15538801,0.5772891,-0.5909055,-1.6645951,0.6402963,-6.7576604,-1.7525467,0.8121418,-7.8955297,-0.92346597
-0.1215801,0.2427089,-0.85724723,-0.21537876,0.060488198,-0.1592878,-0.068839364,-0.18449017,0.082009085,-1.0048989,-2.7388263,1.3861389,-0.79897076,-4.5517573,1.6153213,-0.798964,-4.5517206,1.6153089,-0.025848629,2.985399,1.7378364,0.029821835,3.5433912,1.8273263,0.029821536,3.5434127,1.8273349,-0.26629514,2.8271644,-1.4929738,-0.5974003,0.75472534,-1.5858686,0.06968627,1.6336312,0.34430137,0.8432875,-0.30433714,-2.1908383,0.75448596,-6.6442394,-2.3339338,0.85038054,-7.8677897,-1.0970174
-0.13112839,0.30431244,-0.8550765,-0.20621489,0.08147123,-0.17548989,-0.048904244,-0.19627546,0.058937725,-0.9964975,-2.602146,1.1231058,-0.7844234,-4.237423,1.3664156,-0.78441644,-4.2373867,1.3664037,0.034998946,2.9277682,1.6080283,0.058914084,3.2233999,1.6545029,0.05891377,3.2234187,1.6545105,-0.26812926,2.8680522,-1.334735,-0.66974247,0.65837485,-1.410342,-0.07908268,1.864571,0.5392663,1.1276162,-0.17954028,-2.683187,0.8710724,-6.257127,-2.885948,0.8787291,-7.6794386,-1.286799
-0.2168029,0.35189474,-0.8402049,-0.20454659,0.08930785,-0.16850342,-0.054634284,-0.17307171,0.024163233,-0.9629864,-2.4243398,0.8751095,-0.7523646,-3.9073608,1.1320015,-0.7523583,-3.9073296,1.1319915,0.12763615,2.7989888,1.5896764,0.13469052,2.947891,1.6135522,0.1346903,2.9479039,1.6135575,-0.2212307,2.8508492,-1.058017,-0.67091775,0.59851617,-1.111666,-0.22298257,2.1159883,0.7017238,1.3230904,-0.20174399,-2.9423754,0.9276407,-5.587747,-3.1923223,0.85423416,-7.1989183,-1.4640326
-0.31969658,0.36865214,-0.7830144,-0.21184026,0.07962235,-0.123593725,-0.07036392,-0.13810797,-0.006379597,-0.90252376,-2.18772,0.6316047,-0.6955102,-3.5674884,0.9051608,-0.69550544,-3.5674655,0.9051535,0.2895233,2.6084216,1.7252162,0.28483868,2.709547,1.7437379,0.28483856,2.709554,1.7437407,-0.14343955,2.7759748,-0.7158722,-0.606049,0.6057929,-0.74623346,-0.35135174,2.3912792,0.79771394,1.3052956,-0.29919428,-2.7808878,0.8446432,-4.6565905,-3.0465539,0.73342925,-6.2298,-1.5356734
-0.37330082,0.3409469,-0.6572189,-0.23259233,0.060394153,-0.04304991,-0.07389864,-0.11962731,-0.02160628,-0.81246966,-1.8823391,0.38733268,-0.6078434,-3.2183967,0.68386537,-0.6078404,-3.2183826,0.683861,0.55638266,2.3575094,2.0555272,0.53719544,2.4965873,2.0848289,0.5371954,2.4965901,2.08483,-0.051223215,2.652364,-0.33710644,-0.48819098,0.6940213,-0.34666902,-0.46496412,2.71189,0.831404,1.0072415,-0.38678622,-2.1408334,0.5800585,-3.5173306,-2.378309,0.50875694,-4.639367,-1.3904858
-0.34253603,0.26579848,-0.46426323,-0.26977277,0.039927606,0.05959692,-0.051792577,-0.12955225,-0.023435792,-0.6940472,-1.503893,0.13613051,-0.4883937,-2.8612108,0.465348,-0.48839223,-2.861204,0.4653459,0.92044795,2.0436168,2.5558963,0.8777117,2.2877028,2.611287,0.87771165,2.2877038,2.6112874,0.048605587,2.480316,0.07520782,-0.32693332,0.8578694,0.080110796,-0.5713096,3.1038446,0.8318021,0.46533614,-0.41231164,-1.1421814,0.16413331,-2.2509491,-1.30879,0.21465008,-2.4943569,-0.99391
-0.23394835,0.16046026,-0.237797,-0.3206464,0.012312374,0.1717308,-0.006285429,-0.15527886,-0.023250137,-0.5581299,-1.053714,-0.12353204,-0.34712234,-2.497458,0.24986,-0.34712175,-2.4974551,0.24985918,1.296049,1.6669705,3.0716202,1.2164965,2.0569122,3.166665,1.2164965,2.0569124,3.166665,0.15306816,2.2433026,0.50969875,-0.12896332,1.0931703,0.52013826,-0.67402583,3.549336,0.81003416,-0.18565595,-0.3792936,-0.042601407,-0.3019962,-0.956805,-0.111604534,-0.08710313,-0.083743915,-0.44554725
-0.08232316,0.06289037,-0.0260897,-0.37761512,-0.036545713,0.28145057,0.049747452,-0.17511949,-0.02959366,-0.4264089,-0.54757,-0.37686023,-0.20796885,-2.1212523,0.047394656,-0.20796867,-2.1212516,0.047394414,1.5392355,1.2336476,3.353104,1.4093055,1.7813176,3.4974687,1.4093056,1.7813176,3.4974687,0.25340688,1.9224445,0.9250924,0.09100505,1.4070842,0.9319977,-0.769731,3.9664345,0.7400189,-0.76272655,-0.33213475,0.8622679,-0.68166006,0.25763178,0.8932308,-0.3250053,2.2042105,0.065410785
0.07998937,0.0116115725,0.13261433,-0.43314767,-0.11090598,0.37375978,0.10558177,-0.17805804,-0.041337278,-0.31922376,-0.01918857,-0.5948593,-0.0969978,-1.7174991,-0.12579083,-0.09699776,-1.7174989,-0.1257909,1.5348111,0.7606647,3.210559,1.3486359,1.4476364,3.405382,1.3486362,1.4476361,3.4053822,0.3326893,1.5089076,1.263302,0.3036792,1.8061568,1.2601343,-0.86935025,4.29635,0.5811608,-1.1168417,-0.3142952,1.3659613,-0.867399,1.2933242,1.4764427,-0.44490948,4.0410233,0.37317047
0.25138068,0.013502467,0.22600737,-0.48281723,-0.19643326,0.43612713,0.16142055,-0.16661718,-0.05347204,-0.2357496,0.49397352,-0.7576786,-0.01924915,-1.2683676,-0.2645175,-0.019249143,-1.2683676,-0.26451752,1.2942394,0.2824273,2.675135,1.06399,1.05097,2.9059477,1.0639908,1.0509688,2.9059486,0.37258634,0.995728,1.4809091,0.47247145,2.2690666,1.465453,-1.0210578,4.6247234,0.3215713,-1.2091016,-0.32637134,1.4495969,-0.84581786,2.0856888,1.605995,-0.44526088,5.240584,0.42663985
0.45491192,0.031347144,0.26790056,-0.52466273,-0.26528475,0.46446517,0.21996194,-0.1475347,-0.0646637,-0.15336114,0.9666826,-0.8671405,0.045768343,-0.7651577,-0.3795595,0.045768343,-0.7651577,-0.3795595,0.9634107,-0.15372351,2.0017695,0.72436816,0.5946082,2.2352698,0.72437066,0.59460455,2.2352726,0.3612053,0.37342188,1.5653867,0.5667636,2.7380428,1.5397409,-1.2881331,5.140299,-0.0034680509,-1.119199,-0.3165025,1.268086,-0.70404327,2.6159146,1.4356354,-0.38384438,5.7518444,0.289612
0.69468343,0.011272779,0.28415698,-0.5556431,-0.28794044,0.45822978,0.26685315,-0.12578455,-0.07574879,-0.05400151,1.3858974,-0.92983735,0.11801396,-0.2144893,-0.47875088,0.11801396,-0.2144893,-0.47875088,0.7116328,-0.5107304,1.4764555,0.51356876,0.09377739,1.6688406,0.5135747,0.09376859,1.6688476,0.29626313,-0.34765264,1.5250243,0.570923,3.1391776,1.493764,-1.6851022,5.8905897,-0.34050244,-0.9691812,-0.2137057,1.0155734,-0.55857736,2.9003077,1.1670958,-0.3348129,5.6269875,0.06325208
0.9262862,-0.07289082,0.2877254,-0.56799316,-0.24667622,0.41277608,0.26805535,-0.105577216,-0.08521256,0.054684613,1.7409626,-0.9377564,0.19342579,0.36287028,-0.55025846,0.19342579,0.36287028,-0.55025846,0.61391586,-0.78451186,1.2218611,0.5013693,-0.42235807,1.336499,0.5013803,-0.42237455,1.3365119,0.18557842,-1.1156095,1.3723667,0.48841295,3.410896,1.3396151,-2.1639094,6.62624,-0.67132795,-0.8342549,0.027000727,0.7902171,-0.47228318,2.9714522,0.90973675,-0.3340094,4.9941807,-0.18371637
1.081287,-0.1984225,0.26134002,-0.5484974,-0.14759232,0.3223692,0.19783276,-0.09126881,-0.09076157,0.15159094,2.0199046,-0.8777433,0.2539219,0.94001424,-0.5749297,0.2539219,0.94001424,-0.5749297,0.6373104,-1.0043706,1.1806557,0.63180614,-0.918391,1.2030089,0.6318222,-0.918415,1.2030276,0.0481934,-1.8492701,1.1246831,0.34401456,3.5130072,1.0916812,-2.668292,6.9491205,-1.0265517,-0.71997666,0.40027213,0.57990664,-0.4347837,2.8755481,0.662713,-0.3649214,4.0392385,-0.41514242
1.1175586,-0.3122458,0.17286062,-0.4829615,-0.0240675,0.18816225,0.06895173,-0.08386502,-0.093219414,0.22758645,2.2122242,-0.75346726,0.29156312,1.4962641,-0.5508142,0.29156312,1.4962641,-0.5508142,0.7063443,-1.2107474,1.2270843,0.8024533,-1.3661698,1.1668013,0.80247146,-1.3661971,1.1668226,-0.08896994,-2.475126,0.8115191,0.17808087,3.4208765,0.7760444,-3.131098,6.56371,-1.4096699,-0.6012114,0.8553598,0.34367326,-0.40367746,2.6723876,0.39420438,-0.38896015,2.9731197,-0.5963363
