pelvis_w,pelvis_x,pelvis_y,pelvis_z,right_thigh_w,right_thigh_x,right_thigh_y,right_thigh_z,left_thigh_w,left_thigh_x,left_thigh_y,left_thigh_z,right_shin_w,right_shin_x,right_shin_y,right_shin_z,left_shin_w,left_shin_x,left_shin_y,left_shin_z,right_foot_w,right_foot_x,right_foot_y,right_foot_z,left_foot_w,left_foot_x,left_foot_y,left_foot_z
0.99103785,-0.118574664,0.014392905,-0.059807062,0.99894893,0.013232458,0.043215167,-0.0076355664,0.9603949,0.0012026689,-0.27683613,0.03165015,0.98251593,0.014187966,0.18555042,-0.0056658755,0.7421306,-0.02624516,0.66950643,0.017730337,0.9992996,0.0017711218,-0.000934353,-0.037364893,0.49221724,-0.065413564,0.86738235,-0.03303173
0.9913649,-0.11879081,0.01163574,-0.054304004,0.995827,0.015453184,0.089906946,-0.002540818,0.93907493,0.01888818,-0.34008712,0.04606578,0.9820926,0.015628513,0.18774673,-0.0010033401,0.76861304,-0.030169249,0.63777345,0.039605957,0.999196,0.0058866744,-3.3607223e-05,-0.039657056,0.55739975,-0.07677056,0.8265162,-0.016810112
0.9917505,-0.118987285,0.0134449275,-0.04574011,0.99074495,0.01813016,0.13439372,0.0058233594,0.9148996,0.034809418,-0.39800692,0.057771772,0.98077804,0.017743886,0.19419542,0.006911509,0.7988797,-0.032949083,0.59769714,0.058852598,0.9991111,0.009303771,0.014579566,-0.03844178,0.6256872,-0.08164606,0.77578276,0.0032477318
0.99212027,-0.118495174,0.016778667,-0.037075985,0.98512524,0.019323274,0.17058848,0.0073651737,0.8942904,0.047891986,-0.44050327,0.06251192,0.97745866,0.01901109,0.21011154,0.008137153,0.82989377,-0.030024888,0.55233574,0.07280034,0.9975972,0.01057257,0.05514549,-0.04058174,0.6850013,-0.07712193,0.7240502,0.024011103
0.99234754,-0.11793724,0.024954056,-0.026726866,0.98029804,0.019026145,0.1965181,0.0058583445,0.880964,0.05876534,-0.46557042,0.060771864,0.9719432,0.01878475,0.23437132,0.0065914746,0.8594501,-0.020758172,0.50418127,0.08194929,0.99075687,0.010109586,0.12815976,-0.04328532,0.7324991,-0.057418987,0.67640346,0.051247083
0.9925182,-0.11551515,0.037228785,-0.013338395,0.97627664,0.018934734,0.2156399,0.0049678963,0.8761243,0.06493738,-0.47448426,0.055262722,0.96658367,0.018714441,0.25560287,0.005742298,0.8861643,-0.00897012,0.4554579,0.08479608,0.97346187,0.015831392,0.22214168,-0.052673344,0.78178895,-0.0322293,0.6184239,0.07293307
0.99250287,-0.11092099,0.05123571,0.0030608135,0.97692394,0.020489767,0.21210238,0.014566094,0.88428867,0.059885047,-0.46086222,0.04531264,0.9577504,0.01931065,0.28649995,0.016096603,0.9102511,0.0016498967,0.4071897,0.07507822,0.9358823,0.015760118,0.34720424,-0.057663642,0.8391883,-0.016528819,0.5398287,0.06383301
0.99370176,-0.095295385,0.057192557,0.014303693,0.9790787,0.026288956,0.19702521,0.043528967,0.89998025,0.04790356,-0.43208545,0.032293487,0.9459885,0.020527542,0.32018736,0.046524186,0.93169326,0.009352549,0.35862237,0.057010148,0.85892504,0.018639322,0.51092947,-0.029178396,0.8944154,-0.009824178,0.44592735,0.032762937
0.9931249,-0.09681183,0.061260644,0.0240319,0.9836287,0.03719621,0.16615291,0.059026588,0.9154592,0.042151395,-0.3988505,0.032802477,0.9277946,0.024147801,0.36650985,0.065456696,0.95122707,0.010057501,0.3038324,0.052455638,0.8000102,0.008960405,0.5999182,0.0011588371,0.9305348,-0.010170367,0.36581057,0.01356717
0.9944134,-0.08698675,0.05386294,0.02596289,0.9856493,0.047859855,0.14294028,0.07597976,0.93160295,0.03462418,-0.36069402,0.02858085,0.908028,0.025054771,0.40917167,0.08623078,0.9678304,0.011580999,0.24756512,0.04337722,0.75642407,-0.00023673156,0.65332687,0.031407952,0.9554296,-0.0014507166,0.29450712,0.020435788
0.99514836,-0.08102113,0.048811007,0.027069261,0.9886167,0.05096644,0.12207563,0.071672745,0.94702554,0.028654644,-0.31939653,0.01753283,0.8880728,0.023534825,0.45121175,0.084738836,0.9816245,0.016321382,0.18784234,0.029361611,0.71676934,-0.0021705066,0.69657236,0.031996068,0.9760025,0.0034735424,0.2159338,0.027918726
0.99615264,-0.07142076,0.043898597,0.02553134,0.99190384,0.053766835,0.09770408,0.06074256,0.96273035,0.022147255,-0.26916283,0.014526657,0.86450297,0.024113769,0.49603835,0.07745359,0.99251956,0.014914891,0.11917784,0.021887729,0.666931,-0.0010961348,0.74469143,0.025230503,0.99247867,0.00086249405,0.116274506,0.038281284
0.997385,-0.05475877,0.04137701,0.022639785,0.99423206,0.056562245,0.075915985,0.050397724,0.97712755,0.014185497,-0.211335,0.0189205,0.8371591,0.025612151,0.5416874,0.071296826,0.998853,0.008961675,0.041634187,0.021883843,0.6134243,0.0032471516,0.7894886,0.020191215,0.99884623,-0.0051902696,0.0045815203,0.04752052
0.9983629,-0.03339881,0.03805339,0.026607404,0.99487036,0.058761388,0.06796923,0.04647695,0.9842712,0.008654475,-0.17539352,0.019292086,0.80865866,0.025321726,0.5834878,0.070511125,0.9994729,0.0046289586,0.024630036,0.020631468,0.5668937,0.0073867124,0.82340723,0.024031175,0.99932927,0.0016172075,0.014817347,0.03344753
0.9983629,0.0039736796,0.03875605,0.041876562,0.9961122,0.060165934,0.04573365,0.045264445,0.9832139,0.0080009345,-0.1802298,0.027268138,0.78645,0.022937171,0.6130477,0.0717126,0.996813,0.000837455,0.07454048,0.02840537,0.54410106,-0.0024974062,0.83891827,0.0127971815,0.9996418,-0.006047792,-0.0001754764,0.026069216
0.99824774,0.01141771,0.036357723,0.045267053,0.9971229,0.06290937,0.016038802,0.039128967,0.9862963,0.00944489,-0.16052696,0.036897834,0.7651016,0.02429639,0.63963324,0.069988236,0.9936995,-0.00062568963,0.10540705,0.03808234,0.5123008,-0.008891414,0.85873055,0.0071165957,0.9999902,-0.0007033228,0.001357632,0.004152184
0.9972113,0.034549177,0.035144396,0.056042597,0.99769735,0.059109457,-0.016828768,0.028682422,0.98943335,0.010098043,-0.13951364,0.038150106,0.7434006,0.023875654,0.6656116,0.061209206,0.9904997,-0.0005342934,0.1317308,0.0394603,0.4931727,-0.015127288,0.8696358,-0.016887512,0.9999713,0.0012545721,0.00019649087,-0.007468103
0.99632275,0.048483808,0.03224482,0.06285321,0.9963323,0.05962191,-0.057465628,0.02155751,0.9924611,0.010924518,-0.115308695,0.040068813,0.7279424,0.025440285,0.68270063,0.05807147,0.98739237,-0.0001233653,0.15274602,0.041531183,0.47318375,-0.022231866,0.88043964,-0.02070848,0.9999682,-0.0043137157,-6.301476e-07,-0.0067094252
0.99517405,0.066929474,0.028278556,0.0659494,0.9930361,0.053342607,-0.10477145,0.0075404877,0.99522084,0.010910469,-0.08762754,0.04168656,0.71806073,0.028478099,0.6938923,0.045730703,0.984535,-0.00011330408,0.16980581,0.04309054,0.45407385,-0.021883136,0.89002496,-0.03454884,0.9999565,-0.0028501793,0.00014064826,-0.008882807
0.99452394,0.07910575,0.027064124,0.06270458,0.98611444,0.050585352,-0.15816124,-0.002059868,0.99762833,0.010175583,-0.057034124,0.03716339,0.716072,0.031879093,0.6961879,0.03933005,0.9820755,0.00094159204,0.18450747,0.03851978,0.4414396,-0.019487446,0.8962949,-0.037507746,0.99995494,-0.0025316295,-0.0002700674,-0.009141654
0.9937244,0.0911873,0.027738342,0.05854206,0.97517824,0.045316327,-0.2163502,-0.012893612,0.9989875,0.0099619,-0.024841607,0.03616017,0.7224486,0.035931624,0.68981755,0.030475289,0.9797161,0.0017127547,0.19684851,0.037468165,0.4392227,-0.006992899,0.8974865,-0.039399922,0.999964,-0.0022094978,-0.00012545144,-0.008185815
0.99328464,0.098921224,0.02931128,0.05235353,0.95973945,0.03977349,-0.27713954,-0.02262144,0.999492,0.008702495,0.010662008,0.028746393,0.73718643,0.040050745,0.6741382,0.022127101,0.9777546,0.002861685,0.20759042,0.029898142,0.45120543,0.0069345594,0.89142436,-0.041569337,0.99996346,-0.0019272314,-0.0005704503,-0.008297974
0.99288434,0.10472476,0.031515118,0.047118213,0.9395464,0.032694206,-0.33902076,-0.035335284,0.9984666,0.0074008484,0.050217845,0.022084603,0.7594514,0.046883013,0.64878047,0.010931065,0.97638667,0.003643824,0.21477099,0.02300488,0.47649556,0.026009686,0.8777477,-0.042830702,0.9999769,-0.0005113256,-0.0002521883,-0.006766393
0.9926985,0.10792966,0.03440458,0.04143828,0.9152282,0.025281735,-0.39913657,-0.049071394,0.99544436,0.0054793153,0.094332226,0.012718501,0.78701234,0.055189192,0.6144627,-0.0011549984,0.97535414,0.003816712,0.2202099,0.013312241,0.5138645,0.0465363,0.8555404,-0.042758957,0.9999714,0.006303106,0.0023732688,-0.0034444649
0.99279916,0.10654636,0.037392445,0.03999277,0.89087,0.017530069,-0.4504594,-0.05594305,0.9903013,0.0069845654,0.13793316,0.015129423,0.8165612,0.05761364,0.5742741,-0.010844745,0.9736532,0.0055796984,0.22742382,0.015701922,0.56529814,0.057661735,0.82174593,-0.04297349,0.9997381,0.014773605,0.017161807,0.0033040366
0.99324614,0.10045957,0.041071035,0.04102407,0.87136203,0.006967038,-0.48772523,-0.052951127,0.9835193,0.0101447925,0.1787491,0.025209527,0.8451856,0.04983052,0.53179777,-0.019216899,0.9708921,0.008599815,0.23797074,0.025777508,0.63398004,0.05315468,0.7696313,-0.05395824,0.99819136,0.024991956,0.0545091,0.0042513423
0.9938658,0.0936164,0.04130284,0.04196151,0.86007196,-0.0061624357,-0.5082152,-0.044220746,0.97610873,0.014072937,0.21413171,0.034075268,0.8708103,0.035178915,0.48958743,-0.027493602,0.9670047,0.01273189,0.2520764,0.034598697,0.698929,0.03160358,0.7097864,-0.08186932,0.9916793,0.02351623,0.12645143,0.005398962
0.9947982,0.08449743,0.043223377,0.036991186,0.85827035,-0.015750928,-0.5122231,-0.027411517,0.9700927,0.01569719,0.2406118,0.027921546,0.8937923,0.014615779,0.4473653,-0.028033223,0.9631385,0.014926541,0.26709214,0.028341006,0.75541633,0.0023457217,0.646872,-0.10438999,0.97435516,0.014599194,0.22448081,0.005203159
0.99658424,0.06361788,0.04311065,0.03023296,0.86953795,-0.0144536905,-0.49359,-0.007986568,0.9679554,0.014615209,0.25062668,0.005912582,0.9134169,-0.0021538509,0.4066901,-0.01637233,0.95751494,0.014375085,0.28795218,0.0064745536,0.8063178,-0.015341375,0.58378905,-0.093843035,0.93855554,0.0070265634,0.3450166,0.0052466206
0.9974144,0.05103328,0.047106087,0.018468857,0.88531995,-0.011829358,-0.46482354,0.0027826717,0.96973,0.011558202,0.24382587,-0.006241709,0.9315015,-0.009858278,0.36353445,-0.007105545,0.94852436,0.01199696,0.31643146,-0.0053501604,0.85418516,-0.014068941,0.5157403,-0.06466545,0.8708601,0.004680724,0.49077666,0.026815439
0.997544,0.045107517,0.052702505,0.009671771,0.9020796,-0.009508551,-0.43139628,0.007685767,0.9744289,0.0042845677,0.22384037,-0.019116255,0.9491525,-0.012180722,0.31457895,-0.001054174,0.9335979,0.0069133714,0.35778633,-0.018330157,0.8843034,-0.011610098,0.46404403,-0.050356742,0.8280488,0.0043690833,0.56002903,0.026142275
0.9976007,0.042921975,0.05429014,-0.0017670922,0.9185459,-0.007870657,-0.394544,0.023375591,0.9785373,-0.0039272932,0.20380725,-0.030196179,0.9642373,-0.020723075,0.26389012,0.013375984,0.91619617,0.002329536,0.39957136,-0.030361274,0.92159384,-0.021988142,0.38662404,-0.02651655,0.7811441,0.0075278445,0.6237555,0.026196145
0.997596,0.03877451,0.05709859,-0.006201321,0.9350539,-0.006202956,-0.35259157,0.03626242,0.9825408,-0.013244179,0.18107939,-0.040599372,0.9772602,-0.024820862,0.20882784,0.02715441,0.8956487,-0.0016444317,0.44270724,-0.04267335,0.9520708,-0.02519138,0.3044845,-0.014688733,0.74008846,0.00880873,0.6722928,0.014616955
0.9976346,0.036137104,0.05789513,-0.008205678,0.95107245,-0.0054221866,-0.30582902,0.043593407,0.98571587,-0.02464187,0.15894836,-0.04992277,0.98780423,-0.02425575,0.14937533,0.036625694,0.8730812,-0.006215052,0.48438582,-0.055325214,0.9789988,-0.022285245,0.20091143,-0.026443878,0.69263136,0.0077969776,0.7211864,-0.009544465
0.99807954,0.025726,0.056002833,-0.00624736,0.9680215,-0.0029687157,-0.2466405,0.045760605,0.9892523,-0.033973485,0.13293722,-0.050529655,0.99588346,-0.017544966,0.07818679,0.04236766,0.8466829,-0.010144895,0.52860236,-0.060037702,0.99527496,-0.006168803,0.078515306,-0.056787703,0.6301396,0.0010389943,0.77544475,-0.040103495
0.9979506,0.012840332,0.06173155,-0.010900118,0.97960055,-0.0004820065,-0.19723058,0.03850432,0.9897444,-0.04201038,0.12554143,-0.053669285,0.9991688,-0.008575544,0.01337345,0.03754031,0.8212544,-0.012636407,0.5664768,-0.06697452,0.99570036,0.017182587,-0.039944597,-0.081791304,0.5602182,-0.0038926138,0.8258585,-0.064015895
0.99753803,-0.01832305,0.062050402,-0.027051728,0.9814836,0.0060087554,-0.18860704,0.03287954,0.9906662,-0.04220978,0.11839418,-0.052739613,0.9982107,-0.0019615716,0.049579073,0.033366475,0.8006646,-0.010399681,0.5952923,-0.06674563,0.996212,0.00954487,-0.0012535057,-0.08642278,0.46679115,0.002078911,0.8819326,-0.06554771
0.9968296,-0.04851653,0.052438073,-0.03502787,0.985655,0.009833181,-0.16708833,0.021652346,0.99484664,-0.03750581,0.08499899,-0.04060329,0.9967691,0.0042937347,0.07671928,0.023389732,0.77911144,-0.008552457,0.6244437,-0.05460923,0.9963345,0.0034770188,1.7855862e-05,-0.08547126,0.42245436,-0.0012747332,0.9044322,-0.05944051
0.9962546,-0.05852487,0.04428819,-0.04571803,0.98903525,0.0077507,-0.14739896,0.0047661155,0.9969773,-0.044920586,0.046357196,-0.043236673,0.99471635,0.0063281166,0.10225695,0.0065379334,0.75963855,-0.009021193,0.64735,-0.06169187,0.99750274,-0.0033709405,0.0005903705,-0.07054476,0.41011262,0.0045301905,0.9099739,-0.061111968
0.99497604,-0.07276706,0.031345043,-0.061197117,0.9922857,0.006208654,-0.12245093,-0.018336507,0.9983094,-0.04398864,0.009292106,-0.036838062,0.9922617,0.010483295,0.122645386,-0.01627502,0.74160856,-0.008542282,0.66837454,-0.056736857,0.9975483,-0.00016372558,0.0005768033,-0.06997782,0.40706104,0.0053024665,0.9125064,-0.04006589
0.99328583,-0.08858195,0.023165066,-0.07070858,0.99500173,0.0054890406,-0.09683793,-0.023745338,0.9982526,-0.03983449,-0.032341745,-0.02930916,0.9894003,0.0109915035,0.14315376,-0.021752203,0.7256354,-0.007220638,0.6862998,-0.04892519,0.9975663,0.0012426383,-0.0003955368,-0.06971267,0.4225096,0.00089265296,0.90551114,-0.039170384
0.991774,-0.1003936,0.02010243,-0.07681892,0.9972313,0.006977501,-0.06845468,-0.028192522,0.99608624,-0.031662013,-0.080657326,-0.017433694,0.9869538,0.0131599065,0.15836245,-0.025890578,0.71708894,-0.007752645,0.6960437,-0.03530314,0.99745685,0.0009343082,0.00029820384,-0.07126614,0.4254127,-0.009746767,0.9041304,-0.038435202
0.98986495,-0.118506365,0.019589724,-0.07576079,0.99895567,0.008765995,-0.034477677,-0.028670913,0.9904646,-0.021941045,-0.13592657,-0.004719857,0.9852558,0.014388012,0.16844049,-0.026303044,0.7146514,-0.009723661,0.6991205,-0.02022707,0.9975402,0.00013865334,0.00038281846,-0.070095755,0.4350161,-0.024469588,0.89915806,-0.0409509
0.98941946,-0.12308658,0.016691428,-0.07496749,0.9994441,0.008427439,0.002874832,-0.03212541,0.98079133,-0.011727297,-0.19442983,0.010378733,0.98380226,0.0138709,0.17615294,-0.030177189,0.72332823,-0.015236051,0.6903266,-0.0036203223,0.9975403,0.004434313,-0.0017509536,-0.06993202,0.45566878,-0.042404193,0.8883047,-0.038504463
0.9899399,-0.122132145,0.012865343,-0.07026414,0.9984627,0.010646337,0.04471162,-0.030979153,0.9661605,0.0030042434,-0.2565841,0.026258208,0.9828208,0.014806552,0.18163213,-0.029220192,0.74072754,-0.020402446,0.6712854,0.016800454,0.9975448,0.00086752354,-0.0009320529,-0.07001964,0.5001437,-0.05773012,0.8635257,-0.029098405
0.99050486,-0.12209524,0.010649686,-0.062283646,0.9954737,0.013532705,0.09121177,-0.023007877,0.94622284,0.019374678,-0.3202568,0.041501433,0.98254883,0.015628856,0.18407907,-0.021638764,0.7638043,-0.02547992,0.6438207,0.038059395,0.9975167,0.004562833,0.00018511573,-0.070281,0.5599984,-0.070393965,0.8253361,-0.016331404
0.99105173,-0.121803775,0.013721931,-0.052838493,0.99039024,0.016731152,0.13659611,-0.013731814,0.92302614,0.033904,-0.37958223,0.052824166,0.9816987,0.017439496,0.18920617,-0.012820241,0.7915895,-0.028671326,0.6078208,0.055837512,0.9974555,0.008016362,0.013624426,-0.069517195,0.62234646,-0.07531231,0.7791089,0.001498152
0.9914201,-0.121732645,0.019169975,-0.043586507,0.9843414,0.01797408,0.17509356,-0.009552124,0.90217394,0.045971777,-0.42513672,0.056812078,0.9794849,0.018215057,0.20048673,-0.009084189,0.8212864,-0.025971584,0.56581587,0.06831174,0.9963748,0.009889334,0.050263193,-0.06792,0.67713064,-0.07120986,0.73215646,0.019237515
0.99169123,-0.12084606,0.028607758,-0.033559047,0.978482,0.018105298,0.20536795,-0.008309023,0.8874754,0.056087166,-0.45398602,0.0560196,0.97514904,0.01823309,0.22065254,-0.008024733,0.8500546,-0.018568173,0.5206948,0.07706615,0.99074966,0.010303884,0.11687378,-0.06818578,0.7238996,-0.05498599,0.68639493,0.042519655
0.99186987,-0.11833445,0.041783124,-0.021098858,0.97310746,0.018082805,0.22947317,-0.008763582,0.8807144,0.062186718,-0.46680114,0.05071018,0.9708961,0.018164787,0.23865607,-0.008592366,0.87648726,-0.00777365,0.47469082,0.079864174,0.9756237,0.018395782,0.20436506,-0.07781241,0.77024496,-0.031366915,0.63388383,0.062690355
0.9917539,-0.114912234,0.05638469,-0.0063301115,0.9716309,0.01856742,0.2357646,-0.0019252598,0.8856217,0.058807164,-0.45880088,0.041444093,0.96461374,0.018614234,0.2630051,-0.0014021687,0.9001256,0.002414448,0.4296487,0.07190322,0.94380224,0.021586824,0.31818843,-0.08676092,0.824225,-0.01550733,0.5631025,0.057690237
0.99282265,-0.10116207,0.06368581,0.0036824648,0.9726994,0.02103985,0.22980173,0.024583621,0.8997601,0.04713758,-0.43321046,0.023199975,0.9564852,0.019466713,0.28998077,0.02584717,0.9210259,0.0139073385,0.38594177,0.050663434,0.88179845,0.02172841,0.46686572,-0.06321129,0.88091815,-0.0054429937,0.4725833,0.024870068
0.9921536,-0.10541675,0.06572409,0.01409749,0.9756784,0.030590126,0.21197575,0.04671253,0.91344887,0.04191771,-0.40398055,0.025566412,0.9441993,0.024918234,0.3246072,0.049968973,0.93997437,0.0127088195,0.33769402,0.047426023,0.8168197,0.014382543,0.576149,-0.025512006,0.92178357,-0.009811355,0.3875519,0.004728857
0.99324685,-0.09853959,0.059542056,0.014325065,0.9770083,0.03797002,0.19952625,0.06482537,0.92797583,0.03503596,-0.3703613,0.021581706,0.93037844,0.026691377,0.35882014,0.07022551,0.9568479,0.013991456,0.28766093,0.038697965,0.78611207,0.0026352121,0.6180076,0.009340868,0.9469639,-0.0014065363,0.32131082,0.004067748
0.9937838,-0.095769726,0.055513397,0.011839873,0.9805001,0.037230555,0.18417765,0.057549458,0.9427278,0.028943766,-0.3322523,0.0059139333,0.91571474,0.023617888,0.3959399,0.064344764,0.97189134,0.021079557,0.23356876,0.020697158,0.7483421,0.0011360996,0.6632694,0.007514162,0.96600515,0.007984097,0.25826672,0.008283751
0.99443567,-0.091843046,0.049766738,0.013629851,0.9841178,0.040073387,0.1649183,0.05204094,0.95752275,0.023330454,-0.28740746,0.0016347728,0.8970691,0.023687163,0.43698162,0.061262175,0.9848423,0.020127712,0.17186804,0.011910528,0.6970018,0.0030606666,0.7170157,0.008226761,0.98532236,0.0067595164,0.16943206,0.01966973
0.9954363,-0.08211414,0.04602577,0.015666088,0.9875908,0.045677528,0.14239527,0.04797376,0.97211665,0.0161315,-0.23369813,0.010677956,0.8734353,0.025762765,0.4824136,0.061026223,0.9948788,0.011719411,0.09920595,0.015391581,0.6496285,0.005484989,0.7601611,0.010378114,0.9972595,-0.003309225,0.063229546,0.038266983
0.99665445,-0.06580097,0.04483372,0.018441806,0.9893531,0.049307905,0.12952171,0.04442164,0.98390293,0.006792839,-0.1773359,0.020996943,0.84780246,0.026590241,0.5261429,0.060807165,0.9994848,0.0024501102,0.0233068,0.02193197,0.6057743,0.008462777,0.79548675,0.012904729,0.9978199,-0.0068237083,-0.04932179,0.043314584
0.99817187,-0.036239147,0.03577353,0.032553945,0.98955184,0.053749334,0.124261916,0.049569316,0.98518306,0.004602138,-0.16925879,0.027288204,0.8262389,0.025504185,0.5585544,0.06852478,0.99788713,-0.0017120126,0.05878263,0.027620545,0.5770511,0.009165594,0.81636107,0.021965818,0.99949646,0.002929616,-0.0092875445,0.030197557
0.99853617,-0.0057071447,0.033709455,0.04191053,0.9922097,0.056598064,0.097631335,0.052769955,0.9857545,0.005097366,-0.16382632,0.03772148,0.80395365,0.021805868,0.58963597,0.07424631,0.9944317,-0.0048917183,0.09826823,0.0377487,0.54850817,-0.0067284196,0.83601797,0.0129394885,0.99964625,-0.0072630784,0.004283431,0.025222251
0.9982926,0.0075173713,0.031957977,0.048310347,0.9952002,0.056357987,0.0637101,0.048387308,0.9887626,0.0070917197,-0.14097673,0.04923173,0.78072304,0.018648667,0.6204465,0.071901195,0.99067396,-0.006246269,0.12684998,0.04934611,0.52699995,-0.015398372,0.8497178,0.0036737432,0.99986947,-0.0010271274,-0.00057340035,0.016114326
0.9973969,0.026449015,0.031404972,0.059275094,0.9976566,0.05163099,0.023671981,0.038145892,0.9917082,0.008384037,-0.11545455,0.05581028,0.7582115,0.015906168,0.64884084,0.062192153,0.9874452,-0.0064816955,0.14753607,0.056063056,0.5135515,-0.023379723,0.85753417,-0.018795174,0.99990064,-0.0030203604,-0.0005793478,0.013753913
0.9964462,0.04030025,0.027779613,0.06854943,0.998005,0.05001698,-0.023900054,0.03021742,0.9938906,0.010017357,-0.0888553,0.06469791,0.74112374,0.015543541,0.6688203,0.056331094,0.98409736,-0.006652906,0.16512457,0.0651299,0.49048063,-0.03144779,0.8703384,-0.030833164,0.9998646,-0.0017469029,-0.00067849655,0.016346928
0.9954414,0.056599475,0.024785921,0.072653696,0.99573964,0.044265095,-0.07940414,0.015426944,0.9960493,0.010635107,-0.057457883,0.06686645,0.72921556,0.018402321,0.6826765,0.0431132,0.9817698,-0.005333889,0.17760581,0.0674965,0.4774551,-0.030544104,0.87696195,-0.0451796,0.9998758,-0.0025194949,-0.00086013996,0.015535579
0.994836,0.06890127,0.02443094,0.070405826,0.98887914,0.041297056,-0.14287265,0.00015908321,0.9976983,0.010296593,-0.022031512,0.06329788,0.7263936,0.02553577,0.68603706,0.032456167,0.98041123,-0.0031113115,0.18622836,0.06405435,0.46749496,-0.02255141,0.8822598,-0.050571907,0.9998819,-0.0027040527,-0.000956239,0.0150915785
0.9942581,0.08186928,0.026768373,0.063494325,0.97642803,0.036215544,-0.21208826,-0.017179219,0.9981111,0.00950588,0.016189298,0.05849442,0.732758,0.034814764,0.6793077,0.019865353,0.97947586,-0.0010009,0.1926523,0.059253316,0.46904227,-0.0028304898,0.88170296,-0.05090265,0.99987805,-0.0034901793,-0.00011290998,0.01522169
0.9938217,0.09247102,0.030153709,0.05346267,0.9578301,0.02881525,-0.28411597,-0.031768363,0.9971976,0.0068943813,0.05812248,0.04659487,0.74844074,0.042210102,0.66181326,0.0076069213,0.97913635,0.00027859607,0.19766963,0.047101334,0.48289278,0.016274955,0.87388444,-0.053624183,0.9998852,-0.0032099297,-0.0004068235,0.014799384
0.99326026,0.09972611,0.03372909,0.048486963,0.9340023,0.018200932,-0.35434145,-0.041840244,0.99395,0.004851259,0.102248214,0.039814193,0.7719165,0.045350995,0.6340843,-0.00501767,0.978764,0.0008497306,0.20102829,0.040099647,0.51108885,0.03374088,0.8570914,-0.05517116,0.99975514,0.0052335486,0.00036935596,0.02149599
0.99302226,0.10058197,0.037058946,0.0491596,0.9085466,0.009541226,-0.41511035,-0.04621046,0.98853153,0.006141084,0.14474064,0.04263629,0.7996883,0.04513219,0.5985583,-0.013767208,0.9772889,0.0034095738,0.20748702,0.042941127,0.55715215,0.04463811,0.8273089,-0.056114014,0.99923515,0.015110741,0.01131058,0.034246072
0.9931524,0.09666646,0.04037599,0.051708274,0.88668543,0.00071885344,-0.46047592,-0.041836042,0.98158383,0.0096518835,0.18333258,0.052812904,0.8280696,0.03709878,0.55906165,-0.019350922,0.9739856,0.007656696,0.22015817,0.053138837,0.6213999,0.039892714,0.7803276,-0.057960197,0.99792486,0.026076755,0.044378538,0.03868218
0.9934997,0.0902857,0.04154671,0.055503074,0.871877,-0.010953946,-0.4884846,-0.03306495,0.97384554,0.014625193,0.21772915,0.06328388,0.8542608,0.023395708,0.5186762,-0.02580548,0.96954453,0.013423292,0.23614512,0.063549675,0.6866815,0.020065833,0.7223807,-0.07894257,0.9928887,0.025120063,0.110112,0.037633985
0.9940623,0.08397964,0.044400413,0.053066663,0.86542964,-0.021241954,-0.50033194,-0.015752396,0.9674805,0.017321125,0.24451846,0.06238808,0.87819517,0.002365127,0.4775708,-0.026339367,0.965217,0.016753115,0.25330555,0.06254298,0.7421335,-0.011524081,0.6621718,-0.10311891,0.97813904,0.01841541,0.20312887,0.040540516
0.9958379,0.06327844,0.04509665,0.0476322,0.8717065,-0.019461578,-0.48960918,0.0056494633,0.96468884,0.018268123,0.25939238,0.04191969,0.89872986,-0.01572236,0.43803412,-0.012785623,0.9607389,0.017644893,0.27366,0.042185806,0.78946126,-0.034423962,0.6053122,-0.0957237,0.947175,0.009161386,0.3179759,0.040827252
0.9968042,0.047621734,0.050769664,0.039191566,0.88383037,-0.015012446,-0.46732983,0.014873765,0.9654539,0.016242648,0.2589186,0.024412783,0.9170249,-0.02099242,0.39826944,-0.002432337,0.95351106,0.015184866,0.2999281,0.0250844,0.8384531,-0.028560407,0.5407779,-0.061155386,0.88132966,0.003469474,0.46924642,0.05525973
0.9969919,0.042444147,0.05757142,0.029853065,0.89683336,-0.012162189,-0.44187284,0.017039014,0.9691933,0.009380285,0.24603647,0.0065131644,0.93509245,-0.02075382,0.353785,0.0027426486,0.94122475,0.0087144915,0.33758774,0.007380293,0.8693998,-0.023942156,0.49108183,-0.049084224,0.83383155,0.00064212416,0.54960656,0.05154691
0.9972187,0.039658733,0.06043506,0.018151693,0.9104862,-0.009670593,-0.41242644,0.028735934,0.9729748,0.0022899853,0.23081818,-0.0061451998,0.9509225,-0.026495555,0.30794,0.014739608,0.9258147,0.0032091592,0.37792084,-0.0057191853,0.9051286,-0.02820376,0.4235399,-0.023676995,0.78193575,0.0024889742,0.62092775,0.054943834
0.99745476,0.035008345,0.06118391,0.010712999,0.925181,-0.0068266927,-0.3774554,0.038998473,0.9772315,-0.00655688,0.21119784,-0.019262623,0.96523625,-0.029006368,0.25836304,0.026946466,0.90630573,-0.002133474,0.42213246,-0.02023586,0.9331843,-0.029067753,0.35812795,-0.008142162,0.7418389,0.0032781723,0.6691574,0.04350348
0.9975943,0.032682456,0.061019316,0.0037477328,0.9393759,-0.0050762906,-0.3395743,0.047289982,0.9806974,-0.017678987,0.19211064,-0.031836472,0.97738624,-0.029219972,0.20604348,0.037527345,0.88459325,-0.007820233,0.46493936,-0.035566162,0.9619731,-0.029621499,0.27136412,-0.009582409,0.69871855,0.0042643966,0.7150745,0.02103764
