right_hip_x_vel,right_hip_y_vel,right_hip_z_vel,left_hip_x_vel,left_hip_y_vel,left_hip_z_vel,right_knee_vel,left_knee_vel,right_ankle_x_vel,right_ankle_y_vel,right_ankle_z_vel,left_ankle_x_vel,left_ankle_y_vel,left_ankle_z_vel
-0.6957518,-3.5842948,0.61100656,1.5203277,3.3334312,1.1516222,-2.6440763,-1.7855024,0.27189913,-4.475318,-1.3489553,-0.7716116,7.021338,-1.2167196
0.42550343,-1.7109853,1.7426527,1.1641539,1.7250681,0.48092997,-4.745352,-0.264071,0.47351012,-3.889159,-2.2815409,-0.35084862,10.151132,0.13135977
2.9929214,1.4644846,0.21531983,2.15127,0.10466856,-0.6632747,-7.429896,1.8906784,-0.1750666,-3.12496,-0.4083055,-0.6153868,12.960749,2.1296248
2.7827706,2.0373185,-0.44603452,0.7858836,-1.4903541,-0.22388402,-8.525626,4.2029166,-0.53991055,-4.107332,2.93766,-1.2649605,16.094446,3.267642
1.6351906,2.3969712,0.21070406,-0.45126253,-2.924786,-0.98579025,-9.336869,6.971816,0.023619253,-1.1912019,0.85375804,-1.2850101,6.0522165,1.154229
1.993021,3.3104877,1.6323146,-0.47203845,-2.724439,-0.3280648,-9.79552,7.4345922,-0.50415033,-3.1411622,1.5561726,-1.0071353,5.0103145,1.5720388
1.8807031,4.0468335,1.0861404,-0.7722974,-3.017831,-0.76792914,-10.866507,8.591217,0.07005298,-2.2293925,0.28058377,-0.53709745,1.6606561,0.12823641
1.3956898,4.4749804,1.2052188,-0.941812,-2.5882955,-0.8800571,-11.236927,8.074513,0.36749756,-4.2245708,-1.4752698,0.25945127,1.7080607,-0.75025016
1.2307136,5.562623,0.1903666,-0.8182045,-3.8889613,-0.44948664,-13.687935,9.98088,0.7373035,-5.167973,-3.4051867,1.0517263,2.7602875,-2.0947587
1.9776632,6.632709,-1.1075308,-0.08155146,-3.549558,0.031201832,-15.888396,10.004797,1.1194694,-5.100607,-3.7721207,1.5805093,3.3455977,-2.5998764
3.1631296,2.2397785,-0.09439155,1.5039883,0.556147,0.37048945,-1.3700166,4.9338546,-1.5371666,9.084002,-0.7377379,0.58315766,5.470854,-0.6924478
3.7399693,3.9085734,-0.6996058,3.8087683,-3.3902974,3.1782956,-0.2546413,9.178968,1.0188742,-5.1686993,-0.77012193,1.252358,4.3113813,-0.9027556
1.5837859,4.2337894,-0.34895885,0.2559634,-4.63168,0.9270892,-1.7510889,9.101287,-0.48364383,-1.5633237,5.766716,-0.6752775,2.4064722,0.8802276
1.3438457,4.009672,-2.093024,1.487745,-3.8709908,1.7374438,-0.63111496,8.467618,0.47067428,-3.107762,4.5720387,-1.0884812,-3.919258,0.77472335
1.1424857,2.7118864,-0.6608733,1.3323653,-3.9083095,0.990032,1.319133,7.49589,0.26548946,-2.3203218,1.4226518,-0.08054209,-3.920738,-0.10522845
1.7295899,3.888204,0.56620824,2.453436,-5.7517943,2.1557612,-2.2249517,7.690095,-0.41805828,-1.8756425,0.28411293,1.1740333,-2.4331076,-1.1160436
1.8918384,3.4766855,-0.018011041,2.5930035,-6.498899,0.1746226,-2.257402,6.970946,0.15864223,-1.0404034,-0.07213638,0.9821489,-1.1606756,-1.203064
0.0049919784,4.2521033,-1.0309656,1.9012234,-7.26763,1.239948,-3.5052936,5.6982975,0.47150552,-1.1626189,1.3323917,1.4833832,-0.8635668,-1.7237434
-0.34000808,4.6946154,-0.45729503,1.077733,-7.3304076,0.6210543,-3.824988,4.4959755,-0.26509678,-0.18503597,-0.038544327,0.6231853,-1.9995797,-0.5146836
-0.014917526,5.388873,-0.68182313,1.8459511,-7.7516475,0.81101304,-4.823901,3.7931058,0.46161997,-0.49777398,0.059763446,0.5865365,-3.3124478,-0.6163858
-0.13597277,5.2602887,-0.31584796,1.5704451,-8.0482645,0.83624816,-4.9439135,2.6670928,0.44887266,-0.087608516,-1.9953574,0.12972082,-3.9550176,-0.23969992
0.027966328,4.68131,-0.29557356,0.8180019,-7.01961,0.4697408,-4.004664,0.5492681,-0.2035965,2.0229747,-0.7752213,-0.18302596,-3.6005306,0.08322164
0.07556755,3.410654,-0.7883051,0.24242064,-4.957791,-0.22054842,-1.8395219,-2.0532916,-0.22515929,4.7883997,-0.083626434,-0.4542216,-2.609639,0.8644728
-0.0020666346,1.7732255,-1.4973605,-0.30741355,-3.2825568,-0.7049901,0.5461525,-4.3583226,0.01387012,7.6072373,-1.0315114,-0.5478047,-1.4386153,2.256268
-0.019524513,0.39742398,-1.3609016,-1.5774357,-1.8022106,-0.720006,0.31050268,-6.3236656,-0.2461015,11.024174,-0.90551925,-0.025559846,-2.6462655,2.0927079
-0.22992133,-2.5558164,-0.43739387,-3.793365,2.5367627,-0.79386,5.988422,-9.696722,0.3199767,14.303969,-1.9945462,0.3154005,-5.220275,-0.463885
-0.7356162,-2.180546,1.7745926,-3.668032,3.5885637,-0.29031724,5.8503566,-10.343488,0.4680185,16.170732,-0.1358128,0.2076267,-6.1972237,-1.7021252
-0.041954465,-3.2719138,1.2532433,-2.1483688,4.940275,0.28566778,9.149431,-11.800178,-0.52360153,5.4745646,1.6528922,0.38854674,-3.4961317,-1.2282317
-0.09723511,-1.5838813,1.2130837,-1.3115222,5.272297,-0.5572108,7.117275,-11.499215,-0.371347,2.538165,1.0676622,-0.41210648,-1.8588723,1.9441246
0.0574885,-1.7071164,-0.63987243,-1.3894956,6.3907046,-0.8203479,8.070924,-12.959331,-0.11334397,1.8472676,0.55457604,-0.6690076,-2.5038707,2.4936147
-0.37916744,-2.2025938,-1.1837693,-1.6797923,7.256878,0.6233318,8.993475,-15.082502,0.06522183,2.0189164,0.24645363,-0.18229611,-3.690346,2.0943766
-1.4509715,-1.7734925,-0.97247,-2.175657,7.3026185,1.7691003,8.245629,-16.064926,0.29125836,1.6078986,0.47700754,0.39346176,-4.2958574,0.8817929
-2.237981,-0.19334318,-1.1623898,-2.6006107,3.7166605,0.835243,6.187028,-0.86403185,0.06218124,0.48961535,0.8058539,-0.6154757,-6.567375,-2.3211162
-3.7644942,-1.9968681,-1.862196,-2.310427,4.209034,2.885905,8.129376,0.4729979,0.90585303,-0.4470726,-1.461055,1.2726375,-4.3142185,-2.0236275
-0.5694847,-3.1276338,-0.72541034,-0.8889295,3.1464434,0.8562556,7.7734675,1.0324492,-0.14636374,-1.0597798,-0.9449928,0.04505217,-3.652703,-1.0418992
-3.7949543,-4.0589886,-3.1750073,-2.303098,3.8887272,-0.25986964,8.531277,-0.80623114,1.3325909,-0.9580359,-1.4119416,0.5706104,-2.944471,-3.220509
-1.3403133,-4.526141,-0.5123882,-1.4195014,4.5445457,-0.49881157,8.096556,-1.5140817,-0.3177811,-0.05330237,-0.87314457,0.60397494,-1.2298894,0.015605114
-3.7386553,-5.8211136,-1.7867566,-1.692956,4.7581253,0.7697266,8.236812,-2.5855231,0.29346666,0.49297002,-0.5326444,0.03222412,-1.8081543,-0.28634247
-1.330663,-6.5542006,0.21569547,-1.26565,4.488617,-0.36805674,7.123823,-2.636607,-0.30611402,0.9873416,-0.5381562,0.70335287,-0.78636295,0.8550513
-1.8826282,-7.6406274,0.10366008,-1.0450755,4.65999,0.65100336,6.480533,-3.52563,-0.38034317,0.77043355,1.0021338,0.123337254,-0.9477264,0.2936401
-1.0594057,-8.109044,0.4780461,-1.0211377,4.858527,-0.34523472,5.214348,-4.0369754,-0.18088415,0.7588482,0.6014775,0.85042346,-0.58974326,1.3100548
-1.1377366,-8.442267,0.02653776,-0.7185359,5.264007,-0.2179581,3.9209287,-4.90942,-0.45832768,0.3143855,1.0554811,1.0099664,-0.26319247,0.8408222
-0.79864436,-7.9059267,-0.09217302,-0.20483391,4.9638176,-0.70881104,2.1693726,-4.488861,-0.5488435,-0.16695637,1.0466796,0.5582559,0.997195,1.5104109
-0.44257733,-6.362364,-0.22420804,0.90568763,4.2769313,0.8544501,-0.05969453,-3.4016612,-0.58017397,-2.0760975,0.68234015,-0.3727355,3.3632853,0.85411274
-0.68403226,-4.434334,0.2033776,1.6055892,3.873228,1.4084363,-2.1148758,-2.9348881,0.18271858,-4.760461,-0.72315705,-0.6258824,6.089805,-1.2277986
-0.33195496,-2.0784078,1.3740039,0.92468387,2.3459265,1.1429878,-4.3210745,-0.6163237,0.53261757,-4.0944195,-2.3853774,-0.0021020174,9.0338,-0.29306886
2.17908,0.23861694,1.0836169,1.8058654,1.4814314,-0.3572289,-6.45317,-0.03405866,0.18183926,-3.390029,-1.4219738,-0.7443863,11.997705,1.2029724
3.1761615,2.678987,-0.94518715,1.5683016,-1.827495,-0.21617493,-9.245312,4.5729,-0.5309051,-4.0480022,2.071019,-0.81134474,14.325058,2.9470148
1.7539548,2.4639235,0.72233623,-0.5573773,-2.83961,-0.843239,-9.582656,6.139371,-0.21274257,-2.7100391,1.5776716,-1.674855,10.192836,2.4554212
1.7600335,3.2155926,1.2252116,-0.5039957,-3.0401332,-0.50554377,-10.305335,7.194712,-0.22171001,-1.6138408,1.5973374,-1.0803471,4.257326,1.5209404
1.8939366,4.20746,1.6973823,-0.6183017,-3.1248171,-0.6155869,-11.243391,8.103124,-0.32188874,-2.8757875,0.59383976,-0.60817754,2.8013701,0.5814328
1.3645829,4.579769,1.2538227,-0.82946444,-2.8690329,-0.8315117,-11.822494,7.858068,0.37109807,-4.1041145,-1.151793,0.103579514,1.948415,-0.4631669
0.8003133,5.4365635,0.31096944,-0.9509963,-3.3074718,-0.86661047,-13.403932,8.595818,0.82087487,-5.3319063,-3.472378,0.90035135,3.0420527,-1.7778974
1.5096124,6.6242,-1.0710378,-0.26657036,-3.3219938,-0.14805992,-15.88404,9.141049,1.0966963,-5.516746,-4.221702,1.5588745,3.8006434,-2.7488842
2.1580021,4.0293555,-0.67571366,0.87869924,0.5234887,0.13945447,-10.741371,3.7924123,0.6201338,-5.6879992,-1.1771802,0.85219306,5.236621,-1.2854356
3.4448984,4.111145,-0.77689636,3.0998504,-2.2319949,2.2963421,0.051831007,7.6113977,0.2725954,-7.5138216,0.20055816,0.76764303,8.87907,-0.4772622
2.1169739,4.791061,-1.3661858,1.876565,-4.3873897,1.2813582,-2.2319636,9.641724,1.2250724,-1.0643144,7.3319364,-0.15039946,0.29583645,0.7543011
1.2505679,4.020581,-1.0992469,1.3466097,-3.3391438,1.0917253,0.0363494,8.2169285,-0.51460546,-3.2873979,6.2076764,-0.92671424,-3.243704,1.2195026
1.0021721,3.562281,-1.3427851,1.2582779,-3.6453025,1.4863518,0.40303546,7.7231345,0.017454177,-3.004233,2.1134472,-0.7244983,-4.002127,0.4526441
1.2148741,3.450382,0.31268921,2.1901433,-4.583234,1.9651617,-0.26469845,7.5039134,0.71773845,-2.4949074,0.5018626,0.92019886,-4.1852555,-0.81724507
1.2127515,3.417488,0.37959933,2.4190266,-6.0397415,1.2407281,-1.4744356,7.1217866,0.7480434,-1.9980164,-0.029935647,0.8699404,-1.9832299,-1.0362875
1.3115981,3.7920136,-0.44627428,2.5990644,-6.827734,0.8019231,-2.6508749,6.608045,0.5696862,-1.2842995,0.79444623,1.3762635,-1.4906377,-1.5936964
-0.19462506,4.5808196,-0.54203326,1.7212043,-7.1427197,1.0148493,-3.5753582,5.121841,0.095424145,-0.7897891,0.31255054,1.0120564,-1.0246308,-1.4059464
-0.22811587,5.1142893,-0.5007184,1.4951775,-7.4504147,0.76423156,-4.344266,4.2218766,-0.28509495,-0.25815618,-0.2610218,0.7165616,-2.764236,-0.778338
-0.055928737,5.531043,-0.13864526,1.5073367,-7.896524,0.81022644,-5.163238,3.3062117,0.96195185,-0.4399444,-0.8278025,0.3389905,-3.7103858,-0.5434313
0.058126226,4.7940345,-0.030566178,1.0079176,-7.513107,0.526818,-4.3294563,1.5489775,-0.29737607,1.4260176,-0.81540585,-0.09463979,-3.663605,0.040152654
0.10614209,3.688387,-0.47836712,0.36266816,-5.7694163,-0.15639974,-2.346856,-1.0313298,0.18355884,3.7320642,-0.44826,-0.29493693,-2.5632825,0.41391435
-0.014630735,2.1769283,-1.1910176,-0.14509417,-4.1456895,-0.49536675,-0.32242477,-3.442532,-0.26252258,6.8689475,-1.0471671,-0.45825836,-1.5800043,1.6458949
-0.021844745,0.9782587,-1.274725,-1.219348,-2.5946662,-0.78941774,-0.3526652,-5.523315,-0.08425203,9.897466,-1.0054742,-0.12558196,-2.0987663,2.2280993
-0.021994228,-1.0990033,-0.5667636,-2.8082604,0.6452505,-0.8063413,3.0288758,-8.259709,-0.23111266,12.704696,-2.10103,0.21161576,-4.28873,0.24083374
-1.1446577,-1.6043658,1.4743046,-3.9952886,3.029898,-1.0264442,4.5656357,-9.851843,-0.30566123,15.713284,-0.83004004,0.2127543,-6.398739,-1.6544111
-0.033977903,-2.2929037,1.9228288,-2.3547134,4.299509,0.25448048,7.1149263,-11.102813,-0.81089234,10.197012,1.3472087,0.3258926,-4.8027964,-1.3086467
-0.094102725,-0.782211,1.747147,-1.0427647,4.649534,-0.285485,5.577358,-10.77944,-0.90838706,2.1172438,1.6762321,0.039536085,-2.1846888,0.99650323
0.057308156,-1.3140521,-0.5907119,-1.170312,6.0575495,-1.3233721,7.412216,-12.439743,-0.08956533,2.2384653,0.7759609,-0.73978037,-1.2605233,2.552876
0.026890129,-1.6336449,-0.91156036,-1.767949,6.7161064,0.109802276,8.096111,-14.182302,-0.104601786,3.193997,0.5534537,-0.32935885,-3.2227936,2.669057
-0.37200403,-1.9781115,-0.8514483,-1.9159358,7.534218,1.6581298,8.822078,-16.354143,0.15932053,1.6412072,0.52807957,0.0910798,-4.0159388,1.7457427
-1.6939635,-0.52961063,-1.0707924,-1.5502127,5.478889,2.0378237,6.7976875,-7.4589715,0.18125986,0.7401868,0.74926925,-6.5963125,-17.739954,-0.8326243
-2.6919272,-0.9056717,-1.8633443,-1.8589532,4.457329,0.99577236,7.3986897,-0.321239,0.01408453,0.4973463,-1.7848022,2.8744767,-7.6148634,-6.108094
-1.0506562,-4.032546,-0.6153052,-2.0377972,4.1511865,0.25412327,9.8707285,-0.93099964,0.33389887,-1.7456082,-0.7216622,0.67057025,-3.0162377,-0.88495815
-3.4885755,-3.654156,-3.0222573,-1.8544213,3.117408,0.82864,8.830825,0.77391976,1.2029473,-0.8007169,-0.9639359,1.0445058,-3.300414,-2.8601604
-0.61652803,-4.026938,-0.73176163,-0.8616532,4.235997,-0.37578923,8.646948,-0.6321534,0.17730275,-0.88611263,-1.0079741,0.38803363,-2.2746809,-0.67286134
-4.225328,-5.30432,-2.526814,-2.0416892,4.369595,0.71623,9.196509,-1.8246679,0.783319,-0.50422955,-0.66638345,-0.25517273,-2.0922644,-0.3832719
-1.237452,-5.7987065,-0.19313814,-1.0228152,4.6806183,-0.20884016,8.069987,-2.278147,-0.23956473,0.8772465,-0.7449187,0.24394274,-0.8493759,0.20171542
-2.6147401,-7.514041,-0.47366256,-1.317724,4.8184385,0.6888174,8.021963,-3.6412842,-0.20400672,0.10638766,0.7336774,-0.21337813,-1.0181115,0.43453908
-1.2266182,-7.8381,0.3855745,-1.3182071,4.487588,-0.22389024,6.582219,-3.2956197,-0.28495735,0.73212355,0.3328905,1.3072591,-0.72058743,1.1565931
-1.4884537,-8.4776325,0.4395192,-0.86440086,4.876179,-0.11075764,5.4355426,-4.3448157,-0.32413962,0.77200156,0.9021966,0.50542164,-0.5685744,0.9365981
-1.1269896,-8.635447,0.48366597,-0.746033,5.6109214,-0.49573904,4.1391125,-5.4981313,-0.55286765,0.015287793,1.1958895,0.8883195,-0.1425631,1.3342665
-0.7643337,-7.8649855,0.18932436,0.0016079992,5.071897,-0.35660297,2.188458,-4.7697,-0.52323544,-0.42432556,0.9146984,0.6118307,1.3560393,1.0288634
-0.5314648,-6.224831,0.24414138,0.9171647,4.461887,0.5869024,-0.068187326,-4.0183716,-0.43511358,-2.8210208,0.36617503,-0.1647734,4.0841713,-0.4947676
-0.98107386,-4.1750693,0.2563162,1.4686301,3.1141,0.93456566,-2.115455,-1.4676723,0.31297964,-4.727392,-1.2225324,-0.5621689,5.1185374,-1.4488946
-0.29303426,-1.7733482,1.3638973,0.94918936,1.6662445,0.98252946,-4.2312236,0.59810305,0.5477379,-4.226515,-2.3828084,0.03313619,9.240892,-0.49673522
2.516038,0.50478655,0.7776042,2.2835295,0.71100384,-0.31641933,-6.4056253,1.0941408,0.21477646,-3.2669065,-1.3214369,-0.7911405,11.82907,1.2911482
3.0366786,2.5939076,-1.3725716,1.587244,-2.0487764,0.10301748,-8.74441,4.887787,-0.47647423,-4.2800045,2.4345386,-0.8342503,14.483684,3.0244927
1.44873,2.2385142,0.4482232,-0.6949204,-2.5057724,-1.1440545,-8.748936,5.8206077,-0.1890815,-2.5732,1.2616491,-1.5442874,9.344314,2.2318163
1.8677517,2.9552228,0.9896685,-0.424703,-2.7964718,-0.3573283,-9.470706,6.903281,-0.27300104,-1.6676662,2.0072973,-1.1474065,4.6306596,1.5791917
2.0733066,4.0017986,1.342741,-0.51658267,-3.1883895,-0.5455277,-10.521468,8.38497,-0.3354412,-2.2525399,1.0895942,-0.7827847,2.3078718,0.48843548
1.6800294,4.4738092,1.3730847,-0.75303596,-2.924785,-0.85506004,-11.041026,8.299405,0.11611177,-3.2846522,-0.27884838,-0.05505152,1.2178445,-0.24943666
1.1948434,4.984327,0.8373889,-0.94575053,-3.1026397,-0.73550636,-12.040336,8.552238,0.53765464,-4.685027,-2.2740834,0.48734993,1.842576,-1.2340574
1.5183662,6.6128316,-0.46052337,-0.49716905,-4.3571286,-0.14912465,-15.402859,10.738486,1.0242739,-5.0337605,-3.706689,1.4316499,2.6556356,-2.5608141
2.3773046,5.861776,-1.1902999,0.46596467,-1.5097739,-0.05796949,-13.730264,7.256816,0.9087463,-5.4470735,-2.768199,1.3116364,3.4944854,-2.1247673
3.545334,2.1651764,0.0293506,2.3044178,-0.39079392,1.3778176,3.219759,5.617856,1.892667,-9.41375,2.319834,0.27371454,6.831166,0.029456984
3.5094557,4.7313476,0.46043777,4.9081435,-4.7388525,2.0787833,-2.0289812,10.118956,-2.7870393,-0.56814766,3.9479704,1.0886481,2.6120243,-1.0667895
0.88231343,4.567615,-0.9536685,-0.88414425,-4.011762,-0.69593096,-0.8511968,8.326908,-2.256209,-0.90091705,3.4300847,0.0028484762,0.8754618,0.12434426
1.5841238,4.843408,-1.6875452,2.561884,-5.054037,2.9896166,-2.425013,8.796612,0.8086941,-1.6261281,2.3030446,-0.34747136,-4.08617,0.8430589
1.5505859,4.0747643,-0.5394987,2.1194417,-5.3133607,0.9595809,-1.4769491,7.9386306,-0.031882286,-1.3970962,0.96221745,0.24832834,-4.102407,-0.54820085
1.7998189,4.5315914,-0.24932986,3.004739,-6.735113,1.4051529,-3.4699218,7.5602818,-0.3734194,-1.0290058,0.5083394,1.3191367,-2.3640924,-1.220728
-0.19922659,4.5852737,-0.81779796,1.4679849,-7.444863,1.0375096,-3.7283847,5.976941,0.2119906,-0.47269404,0.71658915,1.0267678,-1.4707315,-1.2093811
-0.21770775,5.310195,-0.7096076,1.5034547,-7.847119,0.9791716,-4.848832,4.99645,-0.3819797,-0.10914472,-0.021423347,0.7920787,-2.9236557,-0.6855165
-0.037844613,5.541392,-0.23167607,1.8588604,-8.142993,0.9102658,-5.21244,4.0677953,0.9182731,-0.37894225,-0.32850757,0.54006624,-3.8911872,-0.50666076
0.051079232,4.769585,0.18547207,1.4520174,-7.9103503,0.55284613,-4.295976,2.3828294,-0.20829189,1.0062861,-0.64493567,0.007599014,-4.1104226,0.08081971
0.0685654,3.8105292,-0.30881128,0.7396885,-6.338551,0.08218188,-2.561037,-0.20336774,0.040362194,3.0693073,-0.43025765,-0.32885197,-3.3235478,0.23124793
-0.019425668,2.4048624,-1.2330487,0.34397757,-4.568671,-0.20332561,-0.4065494,-2.6986177,-0.25302273,6.0876107,-1.2358755,-0.46971914,-2.2461038,1.2570124
-0.055405375,1.0782269,-1.4437232,-0.7325628,-3.0663579,-0.6730883,-0.25087982,-4.89115,-0.4426405,9.223868,-0.9774972,-0.21105976,-1.9492985,2.3931024
-0.024890725,-0.1986934,-0.8217186,-2.2155368,-0.68938303,-0.7901132,1.3412871,-7.024605,-0.48219517,12.220257,-1.6270572,0.13125484,-3.7469728,0.9681583
-1.151682,-2.1464264,0.8027585,-4.228401,3.0737262,-0.7877975,5.812331,-9.769258,0.53702265,14.574191,-1.1487927,0.2816329,-5.9373374,-1.4777521
-0.040591717,-2.1529646,1.8787298,-2.2481046,3.9385881,0.8477848,6.8466015,-10.45939,-0.62536716,11.85617,0.816426,0.099668756,-4.9417467,-1.3010182
-0.08841513,-0.96541166,1.544803,-0.9787494,4.3152947,-0.11344402,5.805941,-10.209734,-0.87791866,2.8124914,1.4439881,0.2722852,-2.5550957,0.17682911
0.045574915,-1.244643,-0.28682926,-1.2468054,5.549602,-1.1041125,7.2080092,-11.530594,-0.011856145,2.7751155,0.5869695,-0.59345114,-1.3929386,1.956997
0.033754654,-1.6074318,-0.7378171,-1.7640986,6.3484306,-0.012409881,8.159544,-13.153364,-0.10344861,3.0021496,0.43824178,-0.40238285,-2.950967,2.538406
-0.17676657,-2.2148585,-0.8221412,-1.9686443,7.2297587,1.3601004,9.294449,-15.40374,0.14905716,1.7497098,0.3303141,-0.13162392,-3.6649745,2.0155914
-1.0919583,-1.3508639,-1.037351,-2.3767343,6.620119,1.8904171,7.5600734,-15.311734,0.24956688,0.9738544,0.5070261,0.63499236,-3.9838068,0.19523981
-2.0950415,0.3396166,-1.6381559,-2.644458,3.4377527,0.826519,5.411847,-1.4339864,0.28740373,-0.08131854,0.54874307,-1.7360241,-0.18697071,-3.964429
-3.7398338,-2.6711423,-1.7279384,-2.584362,5.021694,0.90865993,9.477884,-0.6736531,0.812465,-0.507333,-1.121216,1.8497713,-4.7432365,-1.6483985
-0.39797294,-3.5772865,-1.0198503,-0.83532274,3.4688497,1.1239632,8.602035,0.4539962,-0.21350281,-0.837051,-0.9419901,0.6633513,-3.275188,-2.8710365
-3.567996,-4.8820806,-3.3026087,-2.1565342,3.9644177,-0.6631539,9.52245,-1.3565326,1.2549833,-2.1854098,-1.429259,0.45078564,-2.392185,-2.4090307
-1.0600399,-5.1364,-0.83754414,-1.2213869,4.7090616,-0.04512912,8.791337,-1.8707317,-0.19351187,0.5446096,-1.1944197,0.5549574,-1.2266444,-0.5992471
-3.292867,-6.480028,-1.5084109,-1.5421394,4.7395606,0.5497761,8.909502,-2.7799592,0.24867457,-0.061663713,-0.15223317,0.026468381,-1.4932519,-0.01927583
-1.376417,-7.294651,0.12550221,-1.3144245,4.7993035,-0.4011913,7.752505,-3.4035196,-0.24774398,0.83194953,-0.6823912,0.33223158,-0.42454612,0.8860195
-1.7276537,-8.225895,0.4702037,-0.9740449,5.058331,0.7644758,6.8953085,-4.2230334,-0.4640276,0.71887976,1.1257373,0.059381574,-0.50325274,0.4011467
-1.3363926,-8.695549,0.7161018,-1.1473575,5.4765716,-0.33903512,5.6101904,-5.0009546,-0.15189786,0.62915957,0.70575273,0.8776181,-0.31932187,1.4028798
-1.25443,-8.770926,0.354947,-0.53555906,5.5818033,0.17406982,4.0719485,-5.516797,-0.50813025,0.34909105,1.1198114,2.1423244,-0.15877393,2.6691773
-0.8479376,-7.840765,-0.14152804,0.27200627,4.832134,-0.017398842,1.9964609,-4.3816257,-0.3707584,-0.96864784,0.87606376,0.123087764,1.5766516,1.3712857
-0.63385785,-6.0647135,0.2619641,1.1216079,4.3333774,0.93024796,-0.3445104,-3.5740108,-0.5361667,-3.3682427,0.41742426,0.008800983,4.045273,-0.31112656
-0.93087834,-3.8261142,0.50157,1.4686272,3.9474313,1.1449875,-2.4171185,-2.8740492,0.28949264,-4.7947726,-1.377889,-0.9761439,7.321207,-1.2070174
-0.028182779,-1.6219451,1.5348976,0.9477278,1.6562688,0.57997394,-4.6071777,0.4247159,0.5270275,-4.2875113,-2.347919,-0.16308564,9.758332,-0.34643474
2.6031365,1.0629512,0.6683581,2.2775092,0.21181405,-0.4105693,-7.0814095,1.9165833,0.09029537,-3.4080334,-0.90708834,-0.8094134,12.2160635,1.4241196
2.789835,2.2895303,-0.94592685,1.2327411,-1.531136,0.105441794,-8.676258,4.3486214,-0.5571706,-4.153408,2.6545296,-1.0030773,15.159671,2.9372182
1.5714211,2.4298968,0.37320587,-0.5784822,-2.7574759,-0.80019325,-9.223218,6.64488,-0.07092234,-2.2473114,1.0536638,-1.3562547,8.082266,1.840467
1.9141254,3.08865,1.0916282,-0.4546501,-2.879257,-0.35778424,-9.831105,7.3883147,-0.30094588,-2.278373,1.784838,-1.0906464,4.7073374,1.5109634
1.9088075,3.9920626,1.3025167,-0.6984844,-3.176317,-0.6628285,-10.828738,8.61428,-0.2191111,-2.3960829,0.7887596,-0.6836033,2.0585027,0.40681964
1.5088046,4.470557,1.2735164,-0.853648,-2.8545518,-0.85649395,-11.344289,8.366826,0.21458547,-3.7683597,-0.7112189,0.010871859,1.3391736,-0.43099695
1.1820699,5.320744,0.53775537,-0.874031,-3.5256371,-0.59429014,-13.062372,9.393361,0.6260247,-5.014843,-2.6672437,0.64218915,2.2291102,-1.5771992
1.9273554,6.922965,-0.85830754,-0.18774763,-4.2137866,0.065592706,-16.41844,10.884064,1.1513507,-5.2131896,-3.8324842,1.4748635,2.949977,-2.5702052
2.6572754,4.5047464,-0.66065437,1.0226692,-0.26521623,0.05634989,-11.582296,5.581194,0.49870706,-5.1367254,-1.4639869,0.7588751,4.4560313,-1.0722462
3.3293035,3.9106112,-0.37584454,3.1023655,-2.4115553,2.1567357,0.085694075,7.913316,0.7527566,-7.407877,0.024464339,0.44726568,8.14293,-0.0209409
2.186996,4.7516084,-1.6216892,2.2836363,-4.7601123,1.5910503,-2.4362411,9.836892,0.3787784,-1.0837781,5.0553946,0.10564695,-0.035101995,0.2621468
0.3909266,3.8151555,-1.0413122,0.48579502,-3.6985865,0.55641687,0.6568179,8.150937,-1.9785775,-2.7402287,4.664112,-0.39966354,-3.5423834,0.8127618
0.95551074,3.9704874,-1.3508749,1.5335188,-4.4142914,2.1989114,-0.69606274,8.022951,0.33492142,-2.4319344,2.233542,-0.6162572,-4.024194,0.46659344
1.0773326,3.5476987,0.15351339,2.229027,-5.057942,1.3084422,-0.5506508,7.5477242,0.8624351,-2.2615209,0.26729777,0.8938995,-3.9928029,-0.8499605
1.4080933,3.7630713,-0.026320538,2.8116546,-6.5713496,1.1590637,-2.2874973,7.162263,0.26879686,-1.6502934,0.27919257,1.2205485,-1.7656287,-1.2641511
-0.004686713,3.9016643,-0.61119473,1.7361904,-7.185835,0.9450143,-2.66559,5.9490876,0.49328244,-1.2014694,0.8133974,1.2971656,-1.1702635,-1.6040384
-0.2506861,4.7055025,-0.36026543,1.5239542,-7.472988,0.9559352,-3.70573,4.8338456,-0.18176654,-0.5934021,0.0045505166,0.79617983,-1.9693329,-0.85705185
-0.11955554,5.337859,-0.5318927,1.7281437,-7.8701,0.8484749,-4.6326504,3.9823864,0.008782133,-0.4151803,-0.08783453,0.5761169,-3.0798473,-0.83686197
-0.031892613,5.417062,0.05089851,1.3772115,-8.130109,0.6702002,-5.050249,2.7851992,0.63629276,-0.2234393,-0.934675,0.11561721,-3.6632724,-0.29132405
0.06595613,4.4988103,-0.194027,0.7080105,-7.14787,0.3097205,-3.6689003,0.5979359,-0.35054195,2.1017718,-0.7405931,-0.21027932,-3.3131545,0.07999876
0.10012058,3.2367873,-0.9868021,0.32290003,-5.020153,-0.35091576,-1.2253139,-2.0049913,0.25351012,4.6287556,-0.65179324,-0.40940332,-2.058897,0.9678029
-0.016548201,1.5741792,-1.562403,-0.284925,-3.4959607,-0.8914546,1.0206252,-4.234661,0.26267245,7.6135125,-1.332485,-0.41354018,-1.3371671,2.3086572
