pelvis_x,pelvis_y,pelvis_z,right_thigh_x,right_thigh_y,right_thigh_z,left_thigh_x,left_thigh_y,left_thigh_z,right_shin_x,right_shin_y,right_shin_z,left_shin_x,left_shin_y,left_shin_z,right_foot_x,right_foot_y,right_foot_z,left_foot_x,left_foot_y,left_foot_z
30.580936,-0.53858685,0.8407416,30.590193,-0.6219149,0.8274544,30.57168,-0.45525882,0.85402876,30.711538,-0.57442343,0.4265543,30.58567,-0.44276607,0.43290034,30.301952,-0.568515,0.4124624,30.439363,-0.44688103,0.050054237
30.61591,-0.5372577,0.8364549,30.623812,-0.6203967,0.8212467,30.60801,-0.45411867,0.8516631,30.797882,-0.58034223,0.43941408,30.591728,-0.4448509,0.43053365,30.388655,-0.56631553,0.42125085,30.4391,-0.44718578,0.05014904
30.651735,-0.53541785,0.8308264,30.65853,-0.6183425,0.8140002,30.644941,-0.4524932,0.8476527,30.884235,-0.5907925,0.4590375,30.596167,-0.44589996,0.42898983,30.476309,-0.5692303,0.42551032,30.438889,-0.44730562,0.050500195
30.689865,-0.5337919,0.82321274,30.695446,-0.61660606,0.8054228,30.684286,-0.45097777,0.8410028,30.96926,-0.6048646,0.48512748,30.596922,-0.4472775,0.42862573,30.564856,-0.57376057,0.42610887,30.438915,-0.44730693,0.05043664
30.730408,-0.5335302,0.81472653,30.735481,-0.6163342,0.79673916,30.725334,-0.45072615,0.8327139,31.048721,-0.61903656,0.51465136,30.599005,-0.44809437,0.43055087,30.651184,-0.58020884,0.42272472,30.439547,-0.44725612,0.05297167
30.77374,-0.53427553,0.80789065,30.778711,-0.6172161,0.79051393,30.76877,-0.45133495,0.82526743,31.120037,-0.6314078,0.5435378,30.605007,-0.44943362,0.43683642,30.732748,-0.59046286,0.41577005,30.441372,-0.44787297,0.061050884
30.81849,-0.53549457,0.8054039,30.824406,-0.6185611,0.7889493,30.812574,-0.4524281,0.8218585,31.183737,-0.6424639,0.5698376,30.624212,-0.4510252,0.44473934,30.810268,-0.6038246,0.4054571,30.445244,-0.44925404,0.07601182
30.86507,-0.5377173,0.8090267,30.871855,-0.62098485,0.7939832,30.858286,-0.45444983,0.8240702,31.239395,-0.64767605,0.589281,30.656075,-0.4536847,0.4541914,30.882208,-0.6224174,0.38985187,30.457422,-0.45323497,0.095680416
30.913605,-0.54347056,0.8163792,30.919998,-0.62723106,0.80416834,30.907211,-0.4597101,0.8285901,31.289192,-0.64690644,0.6016592,30.691275,-0.4549712,0.46658242,30.951122,-0.6449417,0.36992836,30.478167,-0.45075548,0.116496205
30.962675,-0.55241585,0.8314048,30.969227,-0.6367361,0.824126,30.956125,-0.46809554,0.8386836,31.326334,-0.6451877,0.6002883,30.744736,-0.45840406,0.47409898,31.008219,-0.65580934,0.3420571,30.509916,-0.45164838,0.13823128
31.00947,-0.55544996,0.84434235,31.013866,-0.6399505,0.83755064,31.005072,-0.47094944,0.85113406,31.35846,-0.64868706,0.5948997,30.80508,-0.46329662,0.48012745,31.064611,-0.65882814,0.30934036,30.548351,-0.4577558,0.16067043
31.056244,-0.5589079,0.8538883,31.058779,-0.64355063,0.8479749,31.053705,-0.4742652,0.85980177,31.389008,-0.6499633,0.58604,30.865637,-0.469295,0.4825663,31.123377,-0.66354597,0.27419263,30.585577,-0.4636672,0.1833545
31.103275,-0.5626419,0.8607182,31.103746,-0.6473837,0.85577786,31.102804,-0.47790018,0.8656586,31.41551,-0.6483926,0.5720465,30.929022,-0.47661632,0.48160195,31.181255,-0.66967803,0.23639041,30.625095,-0.4692064,0.20670709
31.150074,-0.56576914,0.86470777,31.149237,-0.6505505,0.8605586,31.15091,-0.48098773,0.8688568,31.43785,-0.6468823,0.55333006,30.995102,-0.4860039,0.47719395,31.239285,-0.67408884,0.19580424,30.66755,-0.47521934,0.23105231
31.196955,-0.5680642,0.86498725,31.195213,-0.6528566,0.86138076,31.198698,-0.48327178,0.8685938,31.456705,-0.64677846,0.53079754,31.061504,-0.497057,0.47023606,31.298027,-0.6759669,0.15401874,30.713053,-0.48135352,0.25499693
31.244001,-0.57024646,0.8621371,31.24214,-0.6550719,0.8594953,31.245861,-0.485421,0.864779,31.468115,-0.6479854,0.50370544,31.131546,-0.50874996,0.45970026,31.357046,-0.6738435,0.11001973,30.763914,-0.48990175,0.279465
31.292284,-0.57302797,0.8548962,31.290474,-0.65789485,0.8545351,31.294096,-0.48816112,0.8552573,31.471172,-0.6512358,0.4737406,31.203373,-0.52134675,0.44492894,31.417484,-0.6664734,0.06768794,30.819275,-0.5004635,0.30341694
31.342024,-0.5777791,0.84103376,31.339453,-0.66258925,0.8435683,31.344595,-0.49296895,0.8384992,31.490091,-0.6546702,0.44993645,31.262032,-0.53118,0.4268878,31.466055,-0.66236514,0.04084426,30.86665,-0.50748044,0.3215084
31.38471,-0.58463055,0.8420158,31.379883,-0.6688487,0.8514917,31.38954,-0.50041234,0.8325399,31.526186,-0.6573238,0.4563163,31.328283,-0.5378495,0.4171519,31.46665,-0.6621422,0.050821945,30.927082,-0.51230735,0.3372875
31.424873,-0.5853808,0.8433771,31.419046,-0.66937846,0.8541576,31.4307,-0.50138307,0.83259654,31.54377,-0.6616634,0.45155913,31.404678,-0.540843,0.41370907,31.466646,-0.6631556,0.04901342,30.999624,-0.52074504,0.35436982
31.463686,-0.58754146,0.84320766,31.456501,-0.6711266,0.85615885,31.47087,-0.50395644,0.8302566,31.56372,-0.66596246,0.4485091,31.479897,-0.5432386,0.41064206,31.466995,-0.6633367,0.050224185,31.072441,-0.52620614,0.36960694
31.502472,-0.59027326,0.8409843,31.493486,-0.67336226,0.8558601,31.511456,-0.5071843,0.82610863,31.580832,-0.6689098,0.44348642,31.555387,-0.54294235,0.4083856,31.466585,-0.66448724,0.049886078,31.146572,-0.5304127,0.38179076
31.539934,-0.59390616,0.83884096,31.530117,-0.6764482,0.8560526,31.54975,-0.511364,0.8216294,31.594374,-0.67018384,0.43948013,31.633633,-0.5402993,0.40952823,31.466476,-0.6636356,0.05013127,31.224281,-0.53413016,0.3898774
31.577108,-0.59795654,0.8360743,31.56699,-0.6797939,0.8562249,31.587229,-0.5161192,0.81592375,31.602915,-0.672218,0.4362809,31.714558,-0.5355669,0.4145386,31.466446,-0.6632572,0.049901105,31.305191,-0.53787696,0.39435628
31.615032,-0.59993035,0.83429,31.604618,-0.6816084,0.85493064,31.625446,-0.5182523,0.8136494,31.6092,-0.673799,0.43348202,31.797974,-0.52677166,0.42912006,31.465933,-0.6637416,0.049597546,31.389776,-0.53998137,0.3945678
31.654312,-0.6023105,0.8318874,31.644543,-0.6841085,0.8523674,31.664083,-0.5205125,0.8114075,31.613684,-0.6747012,0.43205777,31.882257,-0.51307863,0.45078942,31.465992,-0.6632935,0.049892005,31.477482,-0.53838825,0.39155158
31.69501,-0.60511345,0.8267909,31.686346,-0.68705374,0.84719986,31.703674,-0.5231732,0.8063819,31.616089,-0.6755164,0.43170983,31.964806,-0.49693638,0.47649845,31.46592,-0.6639274,0.050517045,31.567043,-0.53510976,0.3852814
31.736498,-0.60742795,0.8205449,31.72938,-0.6895308,0.8408978,31.743616,-0.52532506,0.80019206,31.622274,-0.67621905,0.4334026,32.040768,-0.4824109,0.5042861,31.46686,-0.66396815,0.054338217,31.654865,-0.5300297,0.37465653
31.779598,-0.60889435,0.8172175,31.774046,-0.6911143,0.837585,31.785152,-0.52667433,0.7968502,31.637732,-0.67748743,0.4389202,32.106472,-0.47173193,0.5295751,31.471468,-0.6649198,0.06449765,31.737309,-0.52160364,0.35862535
31.823938,-0.6095838,0.8185044,31.820263,-0.6919511,0.83870107,31.827614,-0.52721643,0.7983076,31.6629,-0.67841196,0.44786203,32.1621,-0.46475947,0.5494767,31.478355,-0.66600466,0.082099274,31.814316,-0.51027584,0.3374249
31.869255,-0.6091373,0.82425916,31.86795,-0.69169617,0.8439602,31.87056,-0.5265784,0.80455816,31.695225,-0.678062,0.45966753,32.209595,-0.4625333,0.5623727,31.494719,-0.6656982,0.1024035,31.88699,-0.49759495,0.31199464
31.91442,-0.60644615,0.83598316,31.915924,-0.6891943,0.8548585,31.912916,-0.523698,0.8171079,31.743895,-0.6757222,0.4702472,32.24568,-0.46774638,0.5644474,31.522013,-0.6655221,0.12577933,31.951958,-0.48846862,0.27933306
31.960276,-0.60243994,0.84832376,31.963865,-0.68547916,0.86556864,31.956684,-0.5194008,0.8310789,31.800179,-0.67124903,0.47736156,32.27515,-0.47577357,0.55835634,31.55653,-0.6677006,0.1477914,32.014328,-0.4826437,0.24225894
32.004845,-0.60096025,0.8582789,32.0094,-0.68409216,0.8748357,32.000286,-0.51782835,0.8417221,31.863337,-0.6640504,0.4799115,32.298737,-0.4808358,0.54632264,31.592323,-0.6658113,0.17243567,32.0778,-0.48136914,0.20109579
32.050762,-0.5988688,0.8645313,32.055153,-0.6822491,0.8798356,32.046368,-0.51548845,0.8492271,31.925653,-0.6559014,0.47953945,32.319607,-0.48695585,0.5294988,31.628428,-0.6645968,0.19745156,32.14364,-0.48007292,0.15938938
32.097145,-0.5970088,0.8667932,32.101334,-0.6805632,0.88117754,32.092953,-0.5134545,0.85240877,31.988897,-0.6493674,0.47610256,32.335648,-0.4925521,0.50836927,31.666727,-0.66082215,0.22298515,32.210953,-0.47967634,0.11813958
32.14416,-0.5958258,0.8647664,32.148224,-0.67957705,0.87799734,32.140106,-0.5120746,0.85153556,32.05452,-0.64237094,0.4686851,32.344173,-0.4953747,0.48305255,31.708447,-0.6536039,0.24936981,32.27997,-0.4844717,0.0783893
32.193516,-0.5928707,0.85691905,32.197186,-0.67698663,0.8677284,32.189846,-0.50875485,0.8461097,32.11588,-0.63587815,0.4561461,32.35011,-0.4974395,0.45638114,31.74925,-0.6470294,0.2732422,32.350857,-0.4919471,0.04654862
32.24197,-0.58888245,0.85000974,32.246647,-0.67339355,0.85647595,32.237297,-0.50437135,0.8435436,32.168747,-0.63039225,0.44442815,32.38246,-0.49579054,0.4478743,31.787663,-0.64470345,0.29422078,32.364864,-0.49402618,0.038386002
32.28194,-0.5851871,0.8530214,32.289196,-0.6697632,0.8530494,32.274685,-0.5006109,0.8529935,32.229168,-0.6230504,0.4384228,32.420944,-0.49017778,0.45777202,31.838926,-0.64468694,0.31498387,32.367744,-0.49372292,0.051384863
32.32245,-0.58519346,0.85137916,32.330784,-0.66966385,0.8503437,32.314114,-0.5007231,0.85241455,32.295673,-0.61793905,0.4334594,32.444336,-0.4871433,0.45171615,31.898178,-0.643131,0.33674073,32.368332,-0.49328578,0.049002036
32.361805,-0.581581,0.8487345,32.37202,-0.66570187,0.84372544,32.35159,-0.49746016,0.85374355,32.365326,-0.61881924,0.4248482,32.46433,-0.48334187,0.44779867,31.96165,-0.63959575,0.35696226,32.368,-0.49135557,0.049490627
32.399746,-0.581008,0.84677184,32.410843,-0.66489273,0.8399891,32.38865,-0.49712333,0.85355455,32.4382,-0.61444783,0.4223678,32.482307,-0.4828815,0.44279152,32.031857,-0.6380993,0.37425974,32.368248,-0.491105,0.049198054
32.436607,-0.57744324,0.8442885,32.448387,-0.6608477,0.833767,32.424828,-0.4940388,0.8548101,32.515892,-0.61997485,0.41967374,32.495262,-0.4808626,0.43939954,32.107365,-0.63208145,0.38884965,32.36819,-0.49099404,0.049856268
32.473057,-0.5773659,0.84148,32.48416,-0.6606735,0.8295474,32.461956,-0.49405822,0.85341275,32.5948,-0.62026715,0.42479053,32.50813,-0.48229712,0.43456823,32.185764,-0.6285488,0.39996183,32.368122,-0.49086082,0.049447563
32.50841,-0.57586974,0.83789593,32.51866,-0.65889025,0.8234648,32.498154,-0.4928493,0.85232705,32.677254,-0.62638813,0.4342437,32.5176,-0.48289362,0.43134776,32.268257,-0.62377673,0.40761477,32.368084,-0.49123523,0.04981447
32.544735,-0.57552564,0.8331259,32.55344,-0.65844,0.81715286,32.536022,-0.49261123,0.84909904,32.759632,-0.6324595,0.45039496,32.526596,-0.485211,0.42772353,32.351784,-0.6208159,0.41144443,32.36779,-0.49118727,0.049916968
32.581898,-0.5750756,0.8273245,32.58968,-0.6578141,0.81001633,32.574116,-0.49233714,0.84463274,32.841877,-0.6422665,0.4725904,32.53364,-0.48710546,0.42506713,32.43719,-0.62000173,0.41155067,32.36795,-0.49143976,0.050205983
32.62121,-0.574991,0.8200669,32.627846,-0.6576733,0.80202734,32.614574,-0.49230874,0.8381065,32.921894,-0.65448767,0.49999088,32.53829,-0.48958015,0.42352933,32.523857,-0.62074935,0.4082262,32.36787,-0.4919561,0.050775997
32.662777,-0.57593614,0.81258965,32.6689,-0.65865743,0.7945478,32.656654,-0.4932149,0.83063155,32.99619,-0.6664917,0.5289913,32.544235,-0.49145082,0.42435712,32.609013,-0.6251478,0.40101537,32.368877,-0.4926269,0.053894058
32.70691,-0.5777563,0.8078233,32.713055,-0.66064084,0.79055494,32.700768,-0.4948717,0.82509166,33.06281,-0.67698276,0.5558066,32.55442,-0.49287346,0.42976993,32.690197,-0.6350182,0.39030245,32.371044,-0.49342123,0.06320999
32.75361,-0.5794717,0.8068939,32.760033,-0.66255105,0.7906967,32.747185,-0.4963924,0.82309103,33.12266,-0.68729055,0.5771779,32.568672,-0.49414685,0.44121352,32.76771,-0.6488467,0.3758657,32.377575,-0.49348512,0.07861951
32.801506,-0.5817804,0.81038207,32.807278,-0.66511977,0.7953155,32.79573,-0.49844095,0.8254487,33.1747,-0.6925266,0.5904969,32.592323,-0.49599242,0.45623267,32.8397,-0.6665662,0.35577482,32.391792,-0.49386543,0.0987757
32.85069,-0.5880495,0.8195552,32.855465,-0.67195445,0.8075983,32.845913,-0.5041445,0.83151215,33.217613,-0.6910018,0.5926856,32.628498,-0.4980149,0.4704094,32.903954,-0.6834852,0.32895252,32.415512,-0.49213386,0.12027335
32.899178,-0.5940311,0.83158493,32.902397,-0.6783654,0.8224651,32.89596,-0.50969684,0.8407047,33.251503,-0.6904073,0.586498,32.676968,-0.50178874,0.4805932,32.962368,-0.6926601,0.29600066,32.447193,-0.49425822,0.14126872
32.94574,-0.59738654,0.84263897,32.94724,-0.68185663,0.83437043,32.944244,-0.5129165,0.85090744,33.279434,-0.6906093,0.5750093,32.734722,-0.50729626,0.4851609,33.02031,-0.6976565,0.25752276,32.480186,-0.5003549,0.16397808
32.99249,-0.6004081,0.85078186,32.992188,-0.6849438,0.84307325,32.99279,-0.5158724,0.8584905,33.303333,-0.6880648,0.5586786,32.795483,-0.51432997,0.4859748,33.078125,-0.7039138,0.2165928,32.51451,-0.50734186,0.18764587
33.03937,-0.6032105,0.8557158,33.03794,-0.6877961,0.8487147,33.040806,-0.5186249,0.862717,33.3232,-0.6865294,0.5383501,32.857853,-0.52288675,0.48296574,33.13692,-0.70761085,0.1738645,32.5506,-0.5143142,0.21182919
33.086845,-0.605191,0.8566009,33.08471,-0.68979514,0.85001475,33.088978,-0.5205868,0.86318696,33.33976,-0.6867976,0.51439404,32.919746,-0.5323625,0.47728157,33.196606,-0.70857304,0.13095543,32.589146,-0.52187365,0.2352331
33.134884,-0.60755944,0.8541958,33.132805,-0.6922538,0.84887266,33.13696,-0.52286506,0.85951895,33.348064,-0.6882583,0.48645315,32.985287,-0.5430897,0.46672532,33.257168,-0.7052005,0.08714849,32.632263,-0.5308127,0.25882977
33.18479,-0.610834,0.8453258,33.18207,-0.69562095,0.8422346,33.18751,-0.52604693,0.84841704,33.356968,-0.6917052,0.45870426,33.04372,-0.5537749,0.4531245,33.320473,-0.6996446,0.050539523,32.673424,-0.5383423,0.27809453
33.233585,-0.6168622,0.8354185,33.22925,-0.7016311,0.83654094,33.237915,-0.5320932,0.83429605,33.389313,-0.6930586,0.4466589,33.095036,-0.56102186,0.43876037,33.32828,-0.698231,0.041391596,32.712643,-0.5435476,0.2922466
33.276432,-0.6236873,0.83750856,33.272358,-0.7081538,0.84490126,33.2805,-0.53922087,0.83011585,33.41628,-0.6939481,0.44893938,33.164455,-0.5644648,0.42564374,33.32869,-0.6982654,0.048561223,32.770718,-0.5508829,0.31259945
33.31526,-0.6232823,0.8395101,33.30952,-0.7075139,0.84833467,33.321003,-0.5390508,0.83068556,33.43446,-0.69598573,0.44589537,33.240696,-0.57520944,0.41844225,33.32929,-0.69848996,0.049756393,32.840126,-0.55466044,0.3341018
33.35395,-0.6261025,0.8404474,33.346375,-0.7097797,0.8525529,33.361526,-0.5424253,0.8283421,33.44612,-0.70102173,0.4430712,33.319546,-0.5771184,0.410329,33.329834,-0.6985144,0.050050665,32.913795,-0.56063867,0.3547751
33.391384,-0.6277972,0.83967793,33.382378,-0.7109559,0.85414696,33.400387,-0.5446384,0.8252089,33.45816,-0.7041167,0.4395253,33.39774,-0.5821222,0.40534118,33.3304,-0.6986806,0.050115835,32.989643,-0.56311727,0.3723348
33.428314,-0.63112617,0.8381414,33.417927,-0.71356493,0.8555123,33.4387,-0.54868734,0.8207705,33.465397,-0.7068015,0.436702,33.478874,-0.5807876,0.40237236,33.330513,-0.6987961,0.0497448,33.069534,-0.56720954,0.38650113
33.46429,-0.63441694,0.83605474,33.45411,-0.7162147,0.8563342,33.474476,-0.5526191,0.81577533,33.46976,-0.7084184,0.4351511,33.56283,-0.57845384,0.4044034,33.330482,-0.698492,0.04979787,33.153088,-0.5715664,0.39697
33.50151,-0.63663155,0.8341381,33.49162,-0.7182821,0.8551429,33.511395,-0.55498105,0.81313336,33.471134,-0.71034515,0.43416983,33.649673,-0.5684154,0.41513792,33.329697,-0.69911873,0.049640648,33.240036,-0.57550365,0.4031971
33.539516,-0.63931286,0.83099943,33.53069,-0.7211666,0.85168254,33.548347,-0.55745894,0.8103164,33.470478,-0.7107333,0.43458915,33.738205,-0.5523997,0.43397924,33.329834,-0.6985232,0.04979864,33.329967,-0.57567257,0.40578163
33.578228,-0.64272803,0.8246486,33.570374,-0.72468096,0.8453333,33.58608,-0.5607751,0.80396414,33.469425,-0.7121096,0.43624604,33.824654,-0.53410685,0.45745248,33.33005,-0.6994664,0.05100825,33.419914,-0.5716335,0.40480232
33.618023,-0.64548963,0.8173342,33.61145,-0.7275609,0.83799523,33.624596,-0.56341827,0.79667294,33.473198,-0.71337587,0.44001782,33.90386,-0.5182267,0.4841496,33.331306,-0.69965905,0.05573537,33.505615,-0.565157,0.39933848
33.659218,-0.6471758,0.81332076,33.65338,-0.72928643,0.83404666,33.66506,-0.56506515,0.79259497,33.49027,-0.7145162,0.44561717,33.973095,-0.5063914,0.51086617,33.335114,-0.70011353,0.06652324,33.58513,-0.5569405,0.38872635
33.702606,-0.64784086,0.813457,33.69859,-0.7301336,0.8338915,33.706623,-0.56554806,0.79302245,33.51654,-0.71531284,0.45396954,34.03341,-0.49736562,0.53560704,33.34228,-0.7008971,0.08326849,33.660408,-0.5475852,0.3733078
33.747528,-0.64815015,0.8179276,33.74561,-0.7305932,0.8380582,33.74945,-0.5657071,0.797797,33.548546,-0.71525013,0.46572506,34.085793,-0.49227548,0.55451655,33.35845,-0.70034754,0.10290885,33.73078,-0.53436285,0.3540451
33.793312,-0.6462227,0.8276902,33.79424,-0.7288741,0.8470214,33.79238,-0.5635714,0.80835897,33.59201,-0.71428597,0.47743887,34.128605,-0.49340594,0.5639566,33.38438,-0.7000362,0.124337904,33.79387,-0.5239656,0.32941487
33.840076,-0.63744813,0.8423113,33.84173,-0.72108084,0.8567557,33.83843,-0.5538155,0.827867,33.64742,-0.7122527,0.48276722,34.162556,-0.50446856,0.56290245,33.418003,-0.7057556,0.14318003,33.848896,-0.51344275,0.29921287
33.88473,-0.63708454,0.85573035,33.88833,-0.7205025,0.8710375,33.881134,-0.5536666,0.8404233,33.71814,-0.7061272,0.48564157,34.18748,-0.50942093,0.55424595,33.45863,-0.70189285,0.16841857,33.900894,-0.51326734,0.26124766
33.932636,-0.63585955,0.8632958,33.93708,-0.71946913,0.8772777,33.928192,-0.5522499,0.849314,33.778122,-0.69762886,0.48746252,34.216022,-0.5104366,0.5441827,33.495037,-0.70036983,0.19106828,33.95979,-0.51659346,0.22433972
33.979393,-0.6347966,0.8674619,33.985233,-0.71828926,0.88162905,33.97356,-0.551304,0.8532949,33.839214,-0.69240516,0.4870286,34.24202,-0.5145342,0.5303723,33.53392,-0.6992302,0.21363765,34.01966,-0.51409566,0.1860594
34.026447,-0.63305366,0.8690649,34.032494,-0.716664,0.88242614,34.020397,-0.54944324,0.85570383,33.90407,-0.68528426,0.48214668,34.262188,-0.5189147,0.51174676,33.576195,-0.6960978,0.2364383,34.07917,-0.515308,0.14502506
34.073196,-0.6304309,0.8672262,34.07893,-0.7143521,0.87863445,34.067463,-0.5465097,0.8558179,33.972095,-0.67756253,0.47251493,34.27521,-0.523347,0.4897499,33.621655,-0.690698,0.26035175,34.140274,-0.5194035,0.102749206
34.12068,-0.62710816,0.8608447,34.125904,-0.71140784,0.8693361,34.115463,-0.5428084,0.85235316,34.04115,-0.66935235,0.4585455,34.280994,-0.52738833,0.4649747,33.670418,-0.68375003,0.28435045,34.203583,-0.52633256,0.06248244
34.170025,-0.62270343,0.84984094,34.175568,-0.7072724,0.8546554,34.164482,-0.5381345,0.8450265,34.10244,-0.6624783,0.44192433,34.29841,-0.5293716,0.44541696,33.716343,-0.6792672,0.30540186,34.242386,-0.53170717,0.039400637
34.212414,-0.6198882,0.8484882,34.219555,-0.7044732,0.8480853,34.205276,-0.53530306,0.848891,34.16503,-0.6557751,0.43292695,34.33842,-0.5226512,0.44912428,33.77048,-0.6782912,0.32420802,34.248604,-0.53080094,0.04929886
34.252914,-0.6187069,0.8456697,34.261993,-0.70306444,0.8429906,34.243835,-0.5343493,0.8483488,34.237125,-0.6512599,0.42537996,34.360413,-0.5204104,0.44348365,33.835934,-0.67672646,0.34543452,34.248917,-0.53023314,0.049192622
34.29271,-0.6158571,0.84271395,34.304085,-0.69974464,0.8364417,34.281338,-0.53196955,0.8489862,34.31351,-0.6522132,0.41769022,34.377316,-0.5171991,0.4387783,33.907658,-0.6713795,0.36375478,34.248447,-0.5309352,0.04993687
34.33142,-0.6152871,0.8398373,34.343773,-0.69885594,0.83150756,34.319065,-0.5317183,0.84816706,34.393093,-0.65030736,0.41568097,34.391403,-0.51620173,0.43316442,33.985172,-0.66776526,0.37975416,34.24827,-0.5300095,0.049348354
34.368595,-0.61329967,0.8374922,34.381042,-0.6965239,0.82632923,34.356148,-0.53007543,0.8486551,34.478317,-0.65439326,0.41832933,34.40121,-0.51629853,0.4297511,34.069332,-0.6618656,0.39252242,34.248432,-0.53039604,0.04968041
34.40542,-0.61243945,0.8346562,34.416794,-0.6955217,0.8214766,34.394043,-0.52935725,0.84783596,34.566166,-0.6585952,0.4290157,34.408836,-0.518714,0.42668423,34.157223,-0.6573377,0.4014743,34.248337,-0.5305794,0.049732924
34.44258,-0.61119115,0.83082044,34.452587,-0.6941183,0.81569624,34.43257,-0.52826405,0.8459446,34.655624,-0.6674388,0.44723257,34.414368,-0.5205147,0.4248631,34.247974,-0.65543103,0.40638727,34.248318,-0.53036314,0.050264284
34.481346,-0.60969025,0.82492155,34.489746,-0.6925282,0.80839586,34.472942,-0.52685237,0.84144735,34.744747,-0.6800568,0.47295836,34.41688,-0.52330035,0.42366123,34.34081,-0.6566621,0.4075391,34.247818,-0.53062475,0.050354563
34.52247,-0.6089217,0.8175875,34.530087,-0.69168764,0.8003378,34.51485,-0.5261559,0.83483726,34.829617,-0.69387794,0.5037256,34.419407,-0.5255026,0.42423868,34.433254,-0.6612488,0.4045908,34.24863,-0.53142697,0.05168941
34.56625,-0.6099605,0.8113861,34.573635,-0.69282055,0.7944902,34.558865,-0.5271005,0.828282,34.90579,-0.7052692,0.5352172,34.427406,-0.5270746,0.4277578,34.521374,-0.6696372,0.3975601,34.249687,-0.5317009,0.05845084
34.61257,-0.61138844,0.80894995,34.62038,-0.69438076,0.7929169,34.60476,-0.5283961,0.8249832,34.973,-0.715489,0.5628823,34.441887,-0.52838147,0.43617237,34.60432,-0.6828475,0.38679904,34.25413,-0.5319917,0.071853176
34.66082,-0.6131055,0.8116516,34.66872,-0.69627047,0.7965844,34.652924,-0.5299405,0.82671875,35.030983,-0.7212518,0.58247507,34.466938,-0.530525,0.4484195,34.680935,-0.7000981,0.37031356,34.265697,-0.5341174,0.09137241
34.710632,-0.61822754,0.81872123,34.717575,-0.70188916,0.8061381,34.70369,-0.5345659,0.8313044,35.08115,-0.72079694,0.59363735,34.49997,-0.5323716,0.4622593,34.752556,-0.718823,0.3486559,34.285545,-0.53219354,0.112952
34.760643,-0.62591636,0.83187366,34.767025,-0.710125,0.82327604,34.754257,-0.54170763,0.8404713,35.11996,-0.71874416,0.59292436,34.549175,-0.5356903,0.47222424,34.81476,-0.7288036,0.31953347,34.315968,-0.53246397,0.13518238
34.80832,-0.6291278,0.8439307,34.81279,-0.7135069,0.8358062,34.803856,-0.5447487,0.8520552,35.152927,-0.7195978,0.5868692,34.606922,-0.5402147,0.47936514,34.875683,-0.732891,0.2852891,34.352123,-0.53754866,0.1583312
34.855946,-0.6323838,0.8530571,34.858635,-0.7168946,0.8455407,34.853256,-0.5478731,0.8605734,35.18306,-0.7183559,0.576378,34.666676,-0.5460219,0.48257357,34.938004,-0.73780763,0.24841133,34.387913,-0.5432582,0.18210822
34.903824,-0.6357233,0.859724,34.905087,-0.7203251,0.85288805,34.902557,-0.5511215,0.86656,35.20849,-0.7153443,0.5602731,34.730095,-0.5533511,0.4819147,34.99954,-0.7425413,0.20871481,34.42615,-0.5490619,0.20696785
34.951675,-0.6382925,0.86297876,34.95213,-0.72294176,0.8566465,34.951225,-0.5536432,0.8693109,35.23031,-0.7139569,0.54004717,34.794518,-0.5621087,0.47806647,35.06176,-0.7446091,0.16769801,34.46689,-0.5553854,0.23188013
34.999825,-0.63997877,0.86253047,35.00002,-0.72464675,0.8564399,34.999634,-0.55531085,0.86862105,35.248177,-0.7150204,0.51581365,34.859505,-0.57154834,0.47137886,35.12474,-0.7430764,0.12598027,34.510838,-0.5627205,0.25609544
35.04863,-0.6422304,0.85881346,35.049084,-0.72698915,0.85417175,35.04818,-0.55747175,0.8634553,35.256313,-0.7174662,0.48720253,34.92901,-0.58209175,0.4598559,35.188564,-0.7365019,0.08341892,34.56036,-0.5724639,0.28096795
35.09972,-0.6453714,0.8479309,35.09945,-0.7302159,0.845262,35.099995,-0.5605268,0.8505999,35.269875,-0.72136205,0.45980525,34.987984,-0.59265924,0.44548044,35.25456,-0.7294185,0.050300725,34.60488,-0.579045,0.30043122
35.148594,-0.652004,0.8393253,35.14634,-0.7368294,0.84164166,35.150845,-0.56717855,0.8370089,35.304264,-0.72295964,0.45104307,35.04458,-0.5994058,0.43035093,35.260376,-0.72717756,0.0435519,34.65137,-0.58384275,0.31572485
35.191845,-0.65827334,0.8411113,35.189358,-0.7427342,0.8492346,35.19433,-0.5738125,0.832988,35.329758,-0.7247337,0.45216417,35.116474,-0.60205126,0.41965798,35.260868,-0.7270974,0.04813194,34.715553,-0.5900254,0.3353148
35.2322,-0.6589829,0.84234905,35.228287,-0.7431571,0.85260606,35.236115,-0.57480866,0.8320922,35.351818,-0.727295,0.4498774,35.191475,-0.6129577,0.4146562,35.26351,-0.7268992,0.04963345,34.786663,-0.5925373,0.3537906
35.272457,-0.66143435,0.84251714,35.265705,-0.7450656,0.85540247,35.279205,-0.57780296,0.82963187,35.36666,-0.7337181,0.44628084,35.270016,-0.614268,0.4097666,35.26358,-0.72745275,0.0496341,34.862232,-0.5971204,0.372217
35.31063,-0.6638075,0.8414594,35.302288,-0.7469639,0.8563331,35.318974,-0.58065116,0.82658577,35.381737,-0.7368279,0.44246575,35.348927,-0.6159952,0.40759367,35.26346,-0.72815764,0.0501291,34.93989,-0.5992155,0.387615
