right_hip_x,right_hip_y,right_hip_z,left_hip_x,left_hip_y,left_hip_z,right_knee,left_knee,right_ankle_x,right_ankle_y,right_ankle_z,left_ankle_x,left_ankle_y,left_ankle_z
0.050639104,-0.019548766,-0.040196083,-0.05312198,-0.29170626,0.00039818228,1.3682017,0.52842623,0.08076995,0.64836407,-0.15285031,0.0028853663,-0.29721123,-0.0861948
0.014293327,-0.107576326,-0.07195085,-0.07610564,-0.22901285,0.00039398667,1.5162106,0.5108175,0.078932285,0.6488471,-0.17336762,0.0044009583,-0.33320543,-0.0991528
-0.036980893,-0.21263714,-0.10303774,-0.103395835,-0.15797873,-0.004585498,1.664047,0.4731805,0.0766111,0.63998336,-0.18447588,8.528981e-05,-0.35877046,-0.10599264
-0.074648395,-0.34029612,-0.11788644,-0.12330985,-0.085392624,-0.011016797,1.8006401,0.41958356,0.07139036,0.65168965,-0.18333656,-0.004854376,-0.37641057,-0.10014674
-0.11514552,-0.48679125,-0.12284407,-0.14573333,-0.012883859,-0.012584886,1.9228991,0.35598347,0.06872518,0.66447115,-0.16163474,-0.010785035,-0.38765237,-0.09061628
-0.15114821,-0.64343065,-0.11339049,-0.1675435,0.06335475,-0.024378408,2.024811,0.2819688,0.069259085,0.6777573,-0.14271092,-0.01281927,-0.3984881,-0.06693431
-0.18696554,-0.79966486,-0.10475444,-0.18179628,0.14386909,-0.037447892,2.1005678,0.2001258,0.06847854,0.68418056,-0.11736181,-6.767436e-05,-0.4043902,-0.036245547
-0.20925424,-0.9380821,-0.100766934,-0.17619446,0.22293168,-0.041317295,2.1422133,0.1276317,0.066759184,0.6649309,-0.097488225,0.009543737,-0.39620402,-0.012770016
-0.2248395,-1.0436075,-0.089954495,-0.15664144,0.29548913,-0.03142183,2.145662,0.07531569,0.055431526,0.6041844,-0.08658298,0.023323808,-0.357041,-0.020009825
-0.24355605,-1.1063132,-0.07938482,-0.12867668,0.36377025,-0.020586038,2.112725,0.037904013,0.04733326,0.5255725,-0.11379738,0.01832805,-0.25833967,-0.044439767
-0.2533459,-1.1349238,-0.043428756,-0.108469196,0.41197437,-0.018316103,2.044525,0.018186433,0.04025397,0.4575785,-0.15770712,0.0076503223,-0.10440957,-0.04158929
-0.20704295,-1.1091008,-0.012220618,-0.06530752,0.43675104,-0.03991649,1.9305348,0.029640116,0.031579167,0.40169388,-0.16428897,-0.011343838,0.093278185,-0.0076759574
-0.15994014,-1.0702901,0.0035306064,-0.042075355,0.42241183,-0.050399702,1.7922252,0.08546979,0.029048374,0.3280229,-0.10867192,-0.02993018,0.36985195,0.049283803
-0.13467431,-1.0275619,0.0173027,-0.049945235,0.38140407,-0.06509722,1.638982,0.19154213,0.028859232,0.30674464,-0.09352608,-0.04040953,0.47717455,0.07632673
-0.11444327,-0.9679783,0.05808212,-0.06382095,0.34399223,-0.06595743,1.4770007,0.3092696,0.021453008,0.25085136,-0.06682752,-0.049734842,0.56699616,0.11011112
-0.09442823,-0.8933333,0.086473055,-0.07493992,0.30181652,-0.07527578,1.2978082,0.4460957,0.021573836,0.21162528,-0.060377274,-0.05555904,0.5957402,0.11629318
-0.08214891,-0.81177425,0.11202747,-0.09438575,0.2625972,-0.0858901,1.1092839,0.5809454,0.022655696,0.13697533,-0.0873781,-0.052842394,0.62586635,0.103814684
-0.06667297,-0.71110153,0.11861541,-0.10383404,0.21309249,-0.090104856,0.88710654,0.73573506,0.028756985,0.045290187,-0.14833876,-0.04546179,0.6743307,0.06298364
-0.03340993,-0.59100115,0.10718945,-0.09958283,0.16302428,-0.086090356,0.62329525,0.89905983,0.04484403,-0.04542226,-0.21747173,-0.03433123,0.7327679,0.009567265
0.010020188,-0.5338706,0.115759924,-0.08045689,0.13282004,-0.07240484,0.46742234,1.008601,0.028047564,-0.033049382,-0.22933625,-0.031520233,0.8280632,-0.0068753776
0.11170098,-0.49997154,0.132996,0.0065945345,0.11297487,-0.014799925,0.540643,1.1297113,0.03442064,-0.14907743,-0.24804895,-0.015404186,0.90864307,-0.029330166
0.1383739,-0.4243106,0.12918496,0.015375711,0.049759913,0.008161934,0.5249072,1.2763227,0.006307893,-0.1956224,-0.17246626,-0.02646304,0.95068985,-0.021219622
0.16686907,-0.35411614,0.10135059,0.04030009,-0.015518488,0.036188375,0.5183696,1.4197204,-0.00072225014,-0.23975469,-0.116952986,-0.03564962,0.8823913,0.003992337
0.18814428,-0.30530855,0.09692711,0.06416981,-0.08564986,0.054942206,0.53059477,1.5498459,9.705065e-05,-0.28111297,-0.09247535,-0.036077194,0.8128887,0.00409426
0.21803497,-0.23677303,0.116033845,0.11143651,-0.16165482,0.09155514,0.508936,1.6743629,0.0067679686,-0.31960598,-0.08712844,-0.023172284,0.76920056,-0.021127546
0.25338182,-0.1761,0.12362826,0.16396038,-0.2685961,0.09443617,0.4702421,1.7951646,-0.0024902564,-0.3452278,-0.087215275,-0.015581316,0.74771756,-0.049583197
0.26473457,-0.096837714,0.116156965,0.20822264,-0.37721524,0.10781045,0.41458818,1.8954427,-0.00818569,-0.36732614,-0.066756114,-0.0023145606,0.7307994,-0.088276505
0.25993514,-0.0166807,0.11707196,0.2350101,-0.4950835,0.11239306,0.35290292,1.9734131,-0.01446505,-0.37631485,-0.06433059,0.0032399981,0.6939807,-0.10278378
0.2588875,0.07943491,0.118296176,0.27361572,-0.6153686,0.11574663,0.2738577,2.0389116,-0.01294871,-0.38462266,-0.06290502,0.0067207385,0.6342982,-0.11690399
0.25837234,0.1720943,0.12828416,0.3091081,-0.74755394,0.11747224,0.18822123,2.0878532,-0.003230952,-0.38815418,-0.08389001,0.0045678327,0.56359315,-0.12151819
0.2610878,0.25601518,0.13507164,0.3363344,-0.8740152,0.10720496,0.1117857,2.1086652,-0.00068026746,-0.3675403,-0.09507594,-0.0007782266,0.5000721,-0.11854662
0.26073027,0.31915635,0.12752151,0.3536072,-0.972355,0.08891818,0.07016479,2.0883377,-0.00024689597,-0.30956286,-0.100457735,-0.006833327,0.4546333,-0.10103529
0.2602763,0.35551843,0.11117787,0.36146888,-1.0409746,0.061682086,0.063968986,2.0280845,0.004655078,-0.2051773,-0.1033948,-0.007809843,0.43024722,-0.05932479
0.25908074,0.3676687,0.08811948,0.35167617,-1.0822903,0.028317584,0.066520214,1.9333476,0.023170706,-0.050715417,-0.119478986,-0.0033309674,0.38397524,-0.022525107
0.25465912,0.32547483,0.07656666,0.3104687,-1.0702102,-0.013857155,0.14176506,1.7874722,0.040039655,0.15152444,-0.14928311,-0.002763411,0.2925192,-0.02975633
0.24845909,0.28241408,0.10379118,0.25818086,-1.0093298,-0.04169556,0.2396635,1.6153452,0.06793421,0.43668094,-0.14694692,-0.0079141,0.18246199,-0.06147246
0.26664925,0.22226888,0.11557054,0.2387758,-0.9411577,-0.04925463,0.3812395,1.4277434,0.05477069,0.5346022,-0.12600678,-0.007815015,0.12223674,-0.0873755
0.266348,0.19094336,0.13304505,0.21433648,-0.84394246,-0.054781094,0.5104213,1.2287858,0.052330364,0.5798569,-0.10910762,-0.012031664,0.08947494,-0.049766693
0.26223248,0.16279262,0.11823012,0.19806641,-0.74029285,-0.069067255,0.6404685,1.0154767,0.052971892,0.6125701,-0.10123825,-0.0252577,0.046366725,-0.0049210857
0.25433326,0.12708394,0.09327559,0.17506394,-0.6247525,-0.058276106,0.78659916,0.76923263,0.05713577,0.6481087,-0.097252704,-0.034307502,-0.01767588,0.030129177
0.22904542,0.09697599,0.073754236,0.13254812,-0.5003107,-0.027203223,0.92862767,0.496226,0.06553304,0.6761073,-0.0892863,-0.031626377,-0.09268402,0.047423247
0.18975247,0.09372399,0.053601526,0.07889077,-0.42822677,-0.023380263,1.0373425,0.44483608,0.072016045,0.68416876,-0.07429293,-0.011095361,-0.09776405,0.022378784
0.12067151,0.06154792,0.02098965,0.00043759498,-0.4220781,-0.0034622455,1.1523497,0.5420976,0.081634164,0.67702717,-0.10323579,-0.012615921,-0.18612638,-0.0245225
0.11040631,0.00918945,0.002490248,-0.01000873,-0.37471485,0.0029881648,1.281199,0.55803335,0.072687246,0.66010815,-0.11626434,-0.003976148,-0.24813396,-0.058761436
0.042552497,-0.05771431,-0.05640572,-0.05923419,-0.3242428,-0.009045306,1.4211411,0.5574702,0.08434453,0.642079,-0.15041187,0.00021156792,-0.29623154,-0.094963305
0.018536832,-0.13685057,-0.0704865,-0.07810145,-0.26332447,-0.01822199,1.5564443,0.545387,0.07389231,0.6436454,-0.15990587,-0.006330784,-0.33673063,-0.10047423
-0.048936848,-0.23541048,-0.107375875,-0.1174927,-0.19600634,-0.01790014,1.6946101,0.5129914,0.07481915,0.6519183,-0.17267899,-0.0023647875,-0.3648996,-0.103516154
-0.07775544,-0.34933385,-0.10676874,-0.13477017,-0.13007684,-0.024154963,1.8178166,0.47353947,0.06928097,0.6711224,-0.1739638,-0.009802389,-0.38952798,-0.09244035
-0.118831225,-0.4816711,-0.10645315,-0.15729982,-0.06382458,-0.021257378,1.9294432,0.42367896,0.06940144,0.6847705,-0.15407613,-0.010535184,-0.4109439,-0.08640626
-0.14839502,-0.6226113,-0.09614498,-0.17507483,0.008278653,-0.031747177,2.0216198,0.36143467,0.071206994,0.69768745,-0.14015518,-0.010949131,-0.4270246,-0.064172894
-0.17867011,-0.7697041,-0.09223976,-0.18900038,0.08573388,-0.044451386,2.0919642,0.28497875,0.07038895,0.7030502,-0.117933504,-0.00783322,-0.43397415,-0.04613474
-0.20039871,-0.9089892,-0.087701984,-0.19377781,0.1671135,-0.062212847,2.1352177,0.2059427,0.06690532,0.699551,-0.09520982,0.006078766,-0.42975834,-0.018599676
-0.21221104,-1.0220875,-0.08440536,-0.17766485,0.24604824,-0.05695414,2.1442049,0.14262559,0.05849809,0.66244745,-0.0802055,0.017691256,-0.40087238,-0.014148459
-0.22767393,-1.1007664,-0.07877885,-0.14997703,0.32065207,-0.04081905,2.120182,0.09031732,0.05243086,0.5782968,-0.09634998,0.028598236,-0.32677466,-0.040900152
-0.24574392,-1.1364702,-0.055244744,-0.13122314,0.38144204,-0.028549256,2.059981,0.061964907,0.04434274,0.50666934,-0.14222209,0.020415101,-0.19152033,-0.04446089
-0.22093605,-1.1315907,-0.015986865,-0.09946333,0.42303023,-0.040109877,1.96101,0.04976365,0.037232984,0.44684857,-0.16919309,-0.00036541605,-0.009290888,-0.019848116
-0.16177668,-1.0833105,-0.0037044676,-0.057971742,0.41821906,-0.0560569,1.8171661,0.099059716,0.031516623,0.37375706,-0.12969421,-0.023674918,0.22465654,0.023593977
-0.14005184,-1.0382525,0.018814191,-0.06953459,0.375889,-0.06768102,1.6587931,0.1946789,0.030592054,0.32568657,-0.10076205,-0.04273717,0.40564558,0.071058415
-0.12093388,-0.98012733,0.050620284,-0.08126042,0.3320619,-0.071879715,1.4882028,0.3089427,0.029076105,0.29667103,-0.07271424,-0.05006539,0.48195696,0.10413083
-0.103765264,-0.9031693,0.08953573,-0.09361587,0.2893137,-0.07708561,1.3027567,0.43659776,0.021281075,0.24606916,-0.061373364,-0.056722045,0.53165954,0.11777464
-0.0938586,-0.81898856,0.11495219,-0.10872207,0.24505408,-0.087424815,1.104743,0.567911,0.023420762,0.17356275,-0.08151692,-0.055074267,0.56583613,0.110527724
-0.086833104,-0.72081375,0.11947501,-0.12388193,0.19905443,-0.09890222,0.8834252,0.7059451,0.030293722,0.07903384,-0.14349583,-0.048106227,0.6193185,0.07564202
-0.061419815,-0.6015383,0.10488478,-0.12280017,0.15443772,-0.09805856,0.6212787,0.8529616,0.043897912,-0.018974477,-0.22010335,-0.036263894,0.6858377,0.020305391
-0.028596489,-0.52813154,0.09930741,-0.11330324,0.13399215,-0.0894219,0.4090744,0.9435813,0.050908145,-0.11849134,-0.24610506,-0.032044835,0.7776215,-0.008053796
0.06882851,-0.49986908,0.1137279,-0.040026277,0.12097394,-0.043069713,0.4599456,1.0376635,0.031935755,-0.089574866,-0.25728562,-0.023361385,0.93947875,-0.023671677
0.12474917,-0.43285087,0.093727045,0.0006655759,0.06628821,-0.010793226,0.46092355,1.1819464,0.008297361,-0.13165301,-0.20815618,-0.02603437,0.9603483,-0.02035177
0.15442728,-0.36614403,0.06995276,0.023690283,0.0068020136,0.01436836,0.464122,1.3220919,-0.0073958193,-0.18204242,-0.14578463,-0.03167674,0.9042572,0.0064716134
0.17661768,-0.30305266,0.054297663,0.04914882,-0.051304903,0.040356208,0.47138494,1.4517651,-0.008346976,-0.22907634,-0.109059095,-0.038049325,0.8336008,0.020784374
0.19987385,-0.24429905,0.06873449,0.088537686,-0.12050119,0.07546497,0.4728719,1.5769296,-0.0029922063,-0.27672866,-0.0968917,-0.026290555,0.75944203,0.0024992952
0.22532216,-0.18700628,0.07988419,0.13646898,-0.21311691,0.09890081,0.45546442,1.6966277,-0.0010319938,-0.31255078,-0.09565906,-0.018980578,0.7238765,-0.021065447
0.26149738,-0.11797204,0.08179072,0.20218536,-0.3196246,0.106925435,0.41176867,1.8116784,-0.004411202,-0.3351894,-0.08996231,-0.005936349,0.69530857,-0.057526365
0.26452416,-0.037201274,0.08323788,0.23921493,-0.42989805,0.11773697,0.35584304,1.9020087,-0.0026597513,-0.35837674,-0.07905585,0.0018178126,0.6760848,-0.08832871
0.26044828,0.052011497,0.085779674,0.27181026,-0.5468858,0.12225572,0.28661776,1.9742115,-0.008081514,-0.36730337,-0.0809767,0.007167098,0.62584424,-0.10732417
0.26025346,0.14876743,0.09648123,0.30702367,-0.67226297,0.122969374,0.20026954,2.0326,-0.0015981467,-0.3717427,-0.09254095,0.0071492502,0.559145,-0.11862131
0.26186427,0.23375303,0.107600115,0.33444178,-0.8037048,0.11584987,0.11935626,2.0673685,0.002367413,-0.35839078,-0.106836654,0.0029546528,0.49394572,-0.11726073
0.2625621,0.30088884,0.107862204,0.35278454,-0.91399544,0.096885756,0.06462448,2.0634546,0.005416851,-0.31240287,-0.11378399,-0.002594631,0.4491154,-0.108412616
0.26146522,0.34357905,0.096861295,0.36220115,-0.99636334,0.07247815,0.0459231,2.01872,0.008666607,-0.22420818,-0.11809147,-0.00464427,0.42196748,-0.07774136
0.25997925,0.36565188,0.07689317,0.357396,-1.0502326,0.039633393,0.037206553,1.9378918,0.03003724,-0.08772759,-0.1345651,-0.0006702592,0.38540092,-0.038234513
0.26003057,0.3495442,0.06461652,0.33079568,-1.0606732,0.0008147271,0.073208086,1.8139446,0.04693295,0.09573781,-0.16819298,-0.00012686306,0.31010675,-0.033888508
0.24448681,0.31774923,0.08946858,0.27768958,-1.0164101,-0.040442605,0.14281838,1.6543357,0.06769518,0.36186633,-0.17532007,-0.004521878,0.19633761,-0.061822087
0.2679468,0.27312392,0.114104725,0.26349267,-0.9555199,-0.053816397,0.25253212,1.479135,0.061583918,0.5428796,-0.1518499,-0.0077700224,0.11352484,-0.09302061
0.2674392,0.2544845,0.14315547,0.23986433,-0.8682982,-0.052862756,0.35638735,1.2921214,0.046213552,0.58123195,-0.12550934,-0.0070633907,0.07433413,-0.07320015
0.26171553,0.23289725,0.13070521,0.22695874,-0.7723089,-0.072002135,0.47157407,1.0881867,0.04927243,0.6209155,-0.113219745,-0.018891318,0.053700276,-0.025706748
0.26133567,0.20683643,0.11111695,0.20987482,-0.66313463,-0.07112027,0.60300153,0.8566657,0.05501242,0.6772548,-0.10194885,-0.030598445,-0.0025050992,0.018342094
0.25410727,0.17407072,0.092467256,0.17690495,-0.5431729,-0.040072795,0.74803424,0.58803016,0.062053714,0.70589125,-0.093541496,-0.035731804,-0.072040625,0.04949374
0.22715385,0.16290526,0.0732784,0.12728426,-0.44547662,-0.019020407,0.8649169,0.4070101,0.06941959,0.71840304,-0.08172689,-0.013089681,-0.0803613,0.04292162
0.17670369,0.14987084,0.041950427,0.053624216,-0.42613852,-0.0051663653,0.96957463,0.4779771,0.06401845,0.72894347,-0.10845383,0.00800178,-0.12955989,-0.024391588
0.1574476,0.08013883,0.02554818,0.017369764,-0.39576197,-0.010071274,1.1192515,0.50332016,0.06383562,0.6993685,-0.118587844,-0.0067093144,-0.17683737,-0.04255839
0.09478729,0.02002003,-0.030747052,-0.02878113,-0.34040076,-0.001557261,1.2707483,0.51122093,0.07412763,0.6836801,-0.14636846,0.015553458,-0.23748015,-0.08589071
0.08348229,-0.049926814,-0.049707487,-0.03596573,-0.28468814,-0.0052544316,1.4135038,0.51155055,0.07105876,0.6695342,-0.16129641,-0.0033009346,-0.28112105,-0.09810893
0.0076223463,-0.13796794,-0.09871925,-0.083692655,-0.22237863,-0.008409373,1.5666978,0.49025488,0.076987945,0.65922934,-0.18066418,0.001476365,-0.31530493,-0.10714511
-0.017483443,-0.2386139,-0.107675485,-0.09610865,-0.1565677,-0.0100566605,1.704374,0.4609448,0.071410164,0.6768526,-0.18595307,-0.009793697,-0.3469543,-0.10594997
-0.06940679,-0.36783484,-0.12065308,-0.12601171,-0.09115413,-0.007941301,1.8401644,0.41303855,0.07106041,0.67858607,-0.17278717,-0.009637915,-0.36659896,-0.10083336
-0.101744436,-0.50374866,-0.11561561,-0.1473889,-0.022251438,-0.014749399,1.955355,0.3590762,0.06997706,0.6915266,-0.16102864,-0.009839357,-0.38442263,-0.08094967
-0.13955383,-0.6512763,-0.108439855,-0.16762532,0.04776547,-0.024249597,2.0511115,0.29445982,0.070602775,0.7049853,-0.142345,-0.012432414,-0.39849365,-0.06528339
-0.1724374,-0.80119574,-0.09755016,-0.18197472,0.13192631,-0.04053964,2.1255288,0.20706542,0.069065966,0.70494515,-0.11683969,-0.0089361295,-0.4032835,-0.039318424
-0.19621646,-0.9393892,-0.08869815,-0.1826345,0.21826702,-0.051241964,2.1699402,0.12084088,0.06494662,0.6968711,-0.09674615,0.005657671,-0.3923028,-0.019632379
-0.21275766,-1.0493736,-0.07870475,-0.166702,0.3012091,-0.044437584,2.1797333,0.048006687,0.056678236,0.64674747,-0.08856113,0.0223643,-0.3527908,-0.0245239
-0.23408467,-1.1225328,-0.075678386,-0.14091419,0.37771815,-0.0327925,2.1565907,-0.009364194,0.04975576,0.56339085,-0.11358212,0.026437042,-0.26475394,-0.044428136
-0.25188386,-1.1528251,-0.05305203,-0.12134139,0.42155787,-0.021178996,2.0965278,-0.0060935505,0.042309944,0.48940971,-0.1598036,0.01813778,-0.13209078,-0.04592829
-0.2189044,-1.1441321,-0.015547362,-0.0816567,0.4498294,-0.03326918,1.9981033,0.0014357078,0.03588054,0.43168175,-0.18536597,-0.0028184997,0.05086495,-0.01982924
-0.15802449,-1.0970416,-0.010999003,-0.037727214,0.43732175,-0.045338266,1.8608488,0.060838606,0.031295933,0.35433406,-0.1386247,-0.023200894,0.29094538,0.02567131
-0.1387369,-1.0566572,0.004537546,-0.053378746,0.39756373,-0.06192223,1.7152749,0.15498795,0.029088,0.30873972,-0.115517795,-0.039962657,0.45668897,0.06965062
-0.11585492,-1.0038266,0.034655735,-0.06358622,0.3584029,-0.063926965,1.5588251,0.2636464,0.02757794,0.2785601,-0.08118779,-0.047656737,0.5395394,0.10441705
-0.092784286,-0.93116057,0.07021363,-0.073052384,0.3160317,-0.068552196,1.386157,0.39375824,0.020663973,0.2388041,-0.061176583,-0.056873072,0.5802239,0.117817275
-0.07746061,-0.8493436,0.10140164,-0.088137306,0.2721535,-0.078883775,1.2017456,0.5308092,0.019819872,0.18083028,-0.06599956,-0.056733053,0.6016797,0.11568574
-0.06712904,-0.75867134,0.11901145,-0.10402802,0.22747798,-0.087754965,1.0017046,0.67031705,0.023723552,0.09791189,-0.106312476,-0.053557485,0.6338362,0.09283489
-0.043555036,-0.63929224,0.116588615,-0.1055134,0.17400171,-0.08702812,0.75333273,0.83540606,0.035505954,0.008238681,-0.17329395,-0.042256307,0.6803788,0.042085283
-0.0056389873,-0.53234833,0.10489931,-0.09775028,0.13566011,-0.083117045,0.5061775,0.97211313,0.049684122,-0.08778123,-0.22534949,-0.034409508,0.7409277,-0.0030537879
0.054227054,-0.5062564,0.12264793,-0.054998793,0.10535523,-0.050797947,0.5093301,1.074741,0.029687965,-0.1327666,-0.20247872,-0.031332675,0.86203676,-0.003725869
0.14899904,-0.45073465,0.13403866,0.044434484,0.06563042,-0.005902046,0.5420292,1.2124921,0.016626695,-0.19539262,-0.20029263,-0.020293416,0.9119365,-0.030305266
0.16847545,-0.37267977,0.11423363,0.041274115,0.0043765856,-0.0075827357,0.536668,1.3522881,0.010996795,-0.25025713,-0.15513277,-0.027213387,0.92633647,-0.0428292
0.19973093,-0.28459597,0.09919698,0.083892815,-0.06756299,0.03779609,0.5057015,1.495384,0.0096434215,-0.28528476,-0.11357493,-0.024846938,0.8548958,-0.017953854
0.22850037,-0.21199758,0.098579586,0.123495676,-0.15766618,0.055865824,0.47436702,1.6321963,0.006620276,-0.3126755,-0.09625076,-0.024523923,0.78219616,-0.029960355
0.2599624,-0.13046019,0.10529372,0.17890388,-0.25750288,0.077638865,0.42257854,1.7582623,-0.0011231815,-0.33445337,-0.08771099,-0.010958871,0.7395149,-0.058246434
0.26334628,-0.049653076,0.10175121,0.21015014,-0.37576863,0.0891082,0.36290556,1.8631363,0.0026845858,-0.35272536,-0.072624795,-0.0027866578,0.712426,-0.08663514
0.26008752,0.043661233,0.10072957,0.24148497,-0.4980132,0.09741889,0.28700954,1.9485286,-0.004749939,-0.36101636,-0.07026046,0.003954167,0.6593349,-0.10456688
0.2590641,0.1408946,0.10963267,0.27953568,-0.6294184,0.10285168,0.19773962,2.0195007,0.0016734068,-0.36306724,-0.07483133,0.0068813586,0.5892593,-0.11677213
0.26099172,0.22481996,0.12339692,0.31383324,-0.7672131,0.09936101,0.11739878,2.0678473,0.0038218268,-0.3545131,-0.09002086,0.0040543834,0.51594764,-0.11525954
0.26243174,0.29363057,0.12862502,0.3373888,-0.8862379,0.08506023,0.059161693,2.0777712,0.0027836086,-0.31616053,-0.09393785,-0.0034277963,0.45775443,-0.10918318
0.2608222,0.3402815,0.11759569,0.3526484,-0.9768145,0.06791891,0.03821669,2.045804,0.0037184951,-0.2363929,-0.102638744,-0.0076599596,0.41878605,-0.08515551
0.25973898,0.36454186,0.09528216,0.35477558,-1.0402937,0.04034445,0.03012375,1.9762774,0.023323298,-0.10944498,-0.1196496,-0.0037393915,0.38501266,-0.04249154
0.25919294,0.36482412,0.079217084,0.33596888,-1.0655955,0.0034165988,0.044558533,1.8701901,0.03297618,0.067904346,-0.14898215,-0.0018514448,0.31896964,-0.0253921
0.24109128,0.32521525,0.09221016,0.2819416,-1.035103,-0.036980554,0.122085154,1.7182112,0.06713597,0.3142124,-0.1610668,-0.003907165,0.2139007,-0.05008351
0.2678195,0.2832046,0.11509679,0.26484028,-0.97777504,-0.053422753,0.231353,1.5523332,0.06636264,0.5248254,-0.14510663,-0.00972816,0.12877636,-0.07966743
0.26708072,0.26177067,0.14013125,0.23993805,-0.89901537,-0.049612414,0.33687505,1.3759117,0.04856923,0.5754483,-0.122601606,-0.0060268324,0.08272732,-0.0737484
0.26236054,0.24049404,0.13308764,0.22444774,-0.81020945,-0.06619936,0.45051423,1.1857779,0.052805934,0.6244711,-0.11317004,-0.014962539,0.05941504,-0.03701022
0.26163876,0.21441676,0.11659603,0.20589784,-0.7079979,-0.06873742,0.5820867,0.97128063,0.056887113,0.67747426,-0.10434765,-0.025826931,0.008105062,0.0054755323
0.25776786,0.17769645,0.09760097,0.17446339,-0.59496576,-0.045650754,0.73270506,0.7205056,0.06263895,0.7081293,-0.09917808,-0.034262527,-0.055323426,0.040595435
0.23836663,0.15537612,0.07757848,0.12565744,-0.47745174,-0.01344201,0.8668595,0.4545594,0.06900828,0.7248491,-0.09195645,-0.025403118,-0.1250374,0.047329865
0.19890113,0.16427067,0.051805858,0.065771826,-0.42313603,-0.013834564,0.9611197,0.4557274,0.07721947,0.72277635,-0.08353729,-0.0073798834,-0.12232877,0.005318528
0.12945336,0.11990612,0.02340079,-0.012021698,-0.41335076,-0.018258052,1.0915043,0.54162234,0.08601312,0.71436673,-0.10641729,-0.00982584,-0.19640103,-0.018077323
0.121306695,0.060454853,-0.0018673136,-0.019616334,-0.3569558,-0.0028642793,1.2352259,0.5473343,0.076284304,0.70132124,-0.11867429,0.00096833444,-0.25329384,-0.07014226
0.056283154,-0.020648813,-0.06271015,-0.066299565,-0.3066858,-0.019274628,1.391774,0.5390794,0.084248416,0.6615613,-0.1538304,0.0048907446,-0.29705247,-0.09007765
0.036376067,-0.11007299,-0.083156615,-0.08075622,-0.24191047,-0.020384228,1.5388162,0.51866657,0.07456685,0.6740348,-0.16901414,-0.008924481,-0.33073917,-0.10554628
-0.02406392,-0.22036806,-0.114891,-0.11628564,-0.17449942,-0.023381354,1.6888987,0.4817608,0.075300284,0.67227966,-0.17517878,-0.0050891275,-0.35836053,-0.10632968
-0.05494571,-0.34717977,-0.11679973,-0.13479014,-0.10548696,-0.03109427,1.8228444,0.4318114,0.06961188,0.68839806,-0.1801927,-0.012654986,-0.37814814,-0.09309869
-0.09503059,-0.49003315,-0.11094465,-0.15638383,-0.032196265,-0.02599771,1.9419636,0.36956707,0.06911001,0.70123845,-0.15728833,-0.01567447,-0.39201072,-0.087062895
-0.13176818,-0.640916,-0.09864522,-0.17696188,0.04925256,-0.03781842,2.040876,0.29140142,0.072003745,0.7117427,-0.14211854,-0.014291014,-0.4017106,-0.062616736
-0.1668343,-0.7933543,-0.090980954,-0.18967107,0.13554238,-0.05001218,2.1142938,0.20315385,0.07122694,0.7176741,-0.11800037,-0.0011151705,-0.40474862,-0.03670265
-0.1890064,-0.93152535,-0.0890208,-0.18386231,0.21926856,-0.0558432,2.155629,0.12222456,0.069120765,0.69993275,-0.099848494,0.0070154723,-0.39337093,-0.0143395
-0.20616522,-1.0389849,-0.080151044,-0.16589953,0.30100632,-0.045400467,2.1614475,0.055804804,0.0589946,0.64017415,-0.09050738,0.022834007,-0.35279703,-0.022258647
-0.22768697,-1.1061685,-0.07355443,-0.1389545,0.3788468,-0.03520112,2.1322277,0.0013303597,0.05033284,0.55584043,-0.11840696,0.02026176,-0.251439,-0.047224283
-0.24246062,-1.1339333,-0.045693774,-0.11941269,0.4267136,-0.030504659,2.066173,-0.0072107436,0.042431872,0.4808586,-0.16417672,0.010081962,-0.10804129,-0.046931367
-0.20645098,-1.1154175,-0.010344069,-0.07827591,0.45004317,-0.046040848,1.9575217,0.008865829,0.035592474,0.42036876,-0.18189064,-0.009383685,0.08107493,-0.022641586
-0.15454328,-1.0724112,-0.0022731528,-0.04319988,0.43843406,-0.05476728,1.8183914,0.06635537,0.031017287,0.34560683,-0.13006555,-0.026170129,0.34096292,0.024963565
-0.132065,-1.0289683,0.013351857,-0.053977456,0.3996181,-0.06567904,1.6667418,0.1679185,0.02907986,0.30560136,-0.111467555,-0.038642038,0.48462617,0.062374413
-0.10910291,-0.9735214,0.044944018,-0.06522624,0.35842445,-0.06738095,1.5039321,0.28572425,0.026070027,0.26477158,-0.08082057,-0.04692584,0.5687883,0.09521137
-0.088621415,-0.9007667,0.07794913,-0.077864595,0.31494948,-0.07384345,1.3256584,0.42139846,0.02073174,0.22251703,-0.06606665,-0.053915013,0.6050708,0.10699264
-0.075105816,-0.81915796,0.105939984,-0.09502729,0.2719145,-0.08395343,1.1358837,0.56018394,0.02030697,0.1559297,-0.078946576,-0.05318283,0.6286047,0.10138734
-0.062646985,-0.7227115,0.11834244,-0.10793143,0.22432391,-0.0902893,0.9212988,0.70948464,0.024884284,0.06703097,-0.12654525,-0.049494304,0.66759574,0.07176004
-0.030874481,-0.5973995,0.111447595,-0.10327291,0.17104891,-0.08569728,0.654488,0.8799413,0.039458852,-0.02602798,-0.19595924,-0.038541634,0.71912265,0.020268967
