pelvis_ang_vel_x,pelvis_ang_vel_y,pelvis_ang_vel_z,right_thigh_ang_vel_x,right_thigh_ang_vel_y,right_thigh_ang_vel_z,left_thigh_ang_vel_x,left_thigh_ang_vel_y,left_thigh_ang_vel_z,right_shin_ang_vel_x,right_shin_ang_vel_y,right_shin_ang_vel_z,left_shin_ang_vel_x,left_shin_ang_vel_y,left_shin_ang_vel_z,right_foot_ang_vel_x,right_foot_ang_vel_y,right_foot_ang_vel_z,left_foot_ang_vel_x,left_foot_ang_vel_y,left_foot_ang_vel_z
0.48125458,1.2486064,0.992396,0.25364596,3.8446932,0.65440637,1.3001217,-2.8784726,0.5007584,0.2951375,2.111999,0.58111465,1.8601497,-6.4007134,0.38440147,0.2294046,8.210269,0.36944136,3.34844,-8.138656,0.99681133
0.5599841,1.7654039,0.64057136,0.354466,2.8629231,0.4387833,0.93349713,-1.133157,0.009832336,0.37185305,2.344828,0.41220087,1.8232034,-6.5619497,-0.23581448,0.30428964,10.1717825,-0.57540643,4.004651,-8.251936,0.48385924
0.6407989,1.4879216,1.3179336,0.4313081,1.8386822,1.0580919,0.19754514,0.8689484,-0.8340263,0.410182,2.2839613,1.0852511,1.3109591,-6.5429497,-1.2369332,0.19472367,13.810346,-0.30511084,2.6282167,-9.422787,-1.1447946
0.7024118,0.6951862,1.6501023,0.97734123,-1.1847867,1.7128475,-0.572983,3.738196,-1.7612851,0.5957001,3.9461508,2.0919437,0.624895,-6.6399193,-2.3675818,1.3241738,17.573004,0.6698048,0.2892699,-12.008765,-3.4438405
0.5860969,0.21461353,0.91828316,1.4812444,-0.8894643,2.467008,-0.525419,3.983172,-1.0961967,0.9868966,3.3827715,2.8817568,0.4205411,-6.6713514,-1.7034299,2.0466945,17.19848,3.8275347,0.24960744,-12.316733,-2.3526018
0.57655615,-0.39077047,0.22945145,1.2448686,-2.4640703,0.8641188,-0.6274527,5.2209015,-0.8707882,0.2209308,5.292767,1.7158505,0.17788012,-7.374032,-1.5535094,1.7940018,10.1417675,3.0593662,0.45356396,-10.615528,-1.7621415
0.49552387,-0.60425943,-0.13331912,0.7889814,-2.0462205,-0.020739272,-0.3953838,5.5538316,-1.0674834,-0.19616166,5.221872,0.8360274,0.09486602,-7.7315817,-1.7559446,0.94022644,7.6310506,1.511011,0.5265351,-9.370056,0.82257456
0.6685117,-0.7312853,0.08634095,0.5832271,-2.3925216,-0.9992029,-0.58600813,6.4825616,-0.48865253,-0.40625593,5.974319,-0.014680505,-0.3366771,-8.736424,-1.204164,0.30057085,7.723685,0.3817998,-0.043645993,-11.594323,1.7362831
1.0219727,-0.4367569,0.5064802,0.80517477,-1.9779183,-0.83790004,-1.2371597,7.0846276,1.4443661,-0.031149937,6.243083,0.17266284,-0.71595156,-9.787143,0.9011137,0.5297773,8.077846,0.16533026,-0.2807726,-13.803064,3.1045163
1.8817643,-0.38190657,0.8238152,0.5564939,-0.35580307,-0.1598371,-0.6917867,2.398244,0.82054156,0.05154717,4.898916,0.52855474,-0.67605704,2.0754948,0.81505483,0.85832787,5.857216,0.1692275,2.032033,12.080001,-0.2804012
3.0069633,-0.4800859,-0.86670876,-0.94626313,-3.6495364,-3.1294634,-0.4963256,3.152022,0.56016034,-1.8146942,6.1544,-1.8402549,-0.5110028,3.377816,0.56309646,-3.537624,4.7797465,-2.1247852,0.84212494,-1.5559648,0.09476245
1.517758,-0.7499793,1.7359201,2.0606604,-3.672272,0.975854,-0.36672664,2.1029909,2.4983616,1.2007507,4.982417,2.3006613,-0.5570756,3.9497583,2.5233748,0.30906922,5.342865,2.4433725,0.20939805,-0.31996274,-2.2775116
3.1382961,-0.6611965,-0.418889,-0.95833886,-4.8394575,-3.301998,-0.16194096,3.7251642,-1.3546836,-1.6996723,5.809994,-1.8460118,-0.06723496,2.6274889,-1.3701992,-3.1539161,3.3301697,-2.5895429,0.93671083,-0.19968393,-3.5907114
1.6304772,-1.294026,0.9535452,1.1096375,-5.293415,-0.25224996,-0.17411323,2.9324296,1.174148,0.51713943,3.889738,1.0840982,-0.0937535,2.1403294,1.159345,-0.118197896,4.862994,1.8007094,0.3871217,0.6358764,-0.023864552
2.3100684,-0.47722453,0.0067757927,-1.1529359,-5.6786065,-3.5022109,-0.20617329,3.5705671,0.27568004,-1.4383322,4.0479555,-2.2726178,-0.024394235,1.8332875,0.23961702,-2.474959,3.3703635,-2.5013056,-0.123879515,-0.14966735,0.036486086
1.5028461,-0.7879088,-0.0028404742,0.455384,-6.5763044,-1.214194,-0.20964092,3.5902474,-0.24281895,0.315061,1.9481096,-0.110250756,0.009420339,1.4601542,-0.29555094,-0.46551156,2.9674237,0.5478034,0.15008922,0.6633107,-0.26001537
1.5842105,-0.1678514,-0.9141152,-0.7653062,-7.441123,-2.8942366,-0.28482586,4.3915033,-0.21538016,-0.67972153,0.9142685,-1.8785338,0.056897927,0.8792289,-0.3082198,0.05401973,0.8164645,-2.050313,0.038769156,-0.06605017,-0.012996726
1.2761179,-0.12639207,-0.70457995,-0.3994825,-7.7486377,-1.7332188,-0.5036436,4.3766885,-0.9069696,-0.19910419,-0.8468044,-0.91786444,-0.23788351,0.9529796,-0.9925897,0.24785134,-0.07691043,-0.8941758,0.97559506,0.30885625,0.087762155
0.7159781,0.05408423,-0.5706796,-1.391299,-8.08591,-1.6335577,-0.45035544,4.8951263,-0.37934536,-1.1407095,-2.4126694,-1.0338945,-0.16957013,0.5807086,-0.48000145,-0.11849381,-1.6439958,-1.3524338,0.460701,0.0787373,0.17071833
0.52858126,0.064344004,-0.97810584,-1.3499079,-8.237197,-2.0537927,-0.61314905,5.897639,-1.1890051,-1.069168,-3.824807,-1.6520433,-0.35751608,0.08093281,-1.2953556,0.17675005,-3.8686595,-1.8644822,0.44561464,0.054690387,0.0083100125
0.004151054,0.32396564,-0.24901548,-1.2772241,-7.408781,-1.4401548,-0.20599686,5.5794764,-0.17393845,-1.0752094,-4.8670087,-1.2401795,0.0048240996,0.30437478,-0.27468276,-0.14338464,-5.354245,-1.2014478,0.37725914,1.9657743,1.0750086
-0.6506604,0.6020978,0.12124097,-1.7397573,-5.7711687,-0.6514063,0.2224451,5.5094357,0.73791695,-1.7028348,-5.3400097,-0.62515426,0.4821626,0.663631,0.60469925,-1.5936409,-8.185154,-0.2618932,0.45212564,4.691742,0.6880423
-0.6947612,0.04215837,0.65675414,-1.912772,-4.324838,-0.38404125,0.65858907,2.9030056,1.5364515,-2.0439222,-5.8156133,-0.43649256,0.64329654,3.1020982,1.5448303,-4.084586,-10.396684,-0.18084842,-0.4502517,8.674153,1.4922346
-1.0803802,0.20741034,0.97381437,-2.520565,-1.3517423,1.253523,1.1397021,1.596269,2.1508133,-2.8131294,-5.433874,1.2604984,0.9463914,3.354632,2.2601335,-6.369539,-9.564858,0.9849708,-0.20448577,11.660639,2.5066333
-1.8940737,0.3413251,-0.057391595,-2.1280649,0.3257701,2.378669,-0.010023478,2.0169337,-1.4441147,-2.3092873,-5.304561,2.5953143,-0.026430307,2.2083082,-1.4318228,-4.5672593,-8.235421,2.705986,-0.6664824,13.651024,-0.19677718
-2.6911907,0.9704453,-0.62857574,0.73077345,4.060362,0.90603065,-0.53716344,-2.1251283,-1.662621,0.7416443,-5.0469337,1.2672421,-0.89766276,4.5261874,-1.2767947,1.9073229,-9.166005,2.7641673,0.21177693,18.25254,1.6607015
-0.38288918,0.848799,-1.5017128,0.2504025,3.0011096,-0.1457289,-1.7478689,-1.5367694,-2.550066,0.2487101,-5.431325,0.15547404,-1.81651,3.9956799,-2.398946,1.1765132,-8.714674,1.5579721,-0.99304116,15.323907,0.8416481
-0.5624747,0.8229016,-1.1212864,-0.011614952,3.5124288,0.41105393,-1.1624275,-2.055991,-1.4317304,0.07071237,-5.6058526,0.7380792,-1.0756688,4.681077,-1.3862205,1.5904787,-6.6164603,2.3150747,-0.4079581,8.8636675,0.26813382
-0.59011114,0.5029242,-1.184192,-0.33162552,4.1705394,1.3135732,-1.2110058,-2.5838192,-1.2583705,-0.0007977146,-5.759512,1.7123959,-0.9293069,5.2079115,-1.3597893,0.95675427,-8.223199,3.6318393,-0.4565942,8.143156,-0.1153862
-0.4462493,0.277541,-0.99145174,-0.35700428,4.685108,1.1213356,-1.6461034,-2.9826603,-1.4063492,0.28047004,-6.138801,1.5909534,-1.123774,5.6236167,-1.7243607,0.67249805,-8.660132,2.2973523,-1.0802271,6.52423,-1.3372105
-0.3077574,0.24343021,-0.76772255,-0.3613774,5.0063148,0.77980024,-1.8481507,-2.8808374,-1.3096317,0.54341274,-6.4354196,1.2851247,-1.1369612,5.545996,-1.846175,0.22950692,-10.468767,0.3244247,-1.8589532,6.4029737,-1.8887472
-0.52039075,0.280892,-0.45351437,-0.19690143,6.26638,0.15043077,-1.7542951,-3.781688,-0.34552002,1.0947095,-7.574053,0.69510496,-0.8397229,6.130273,-1.1744574,0.5908863,-12.419076,-2.1975572,-2.9738476,7.8630443,-1.7859439
-1.4892071,0.08937445,-0.53575647,0.21530092,7.299196,-1.0088565,-1.7342557,-3.4638197,-0.04472622,1.6641961,-8.680806,-0.60075724,-0.83776873,6.319923,-1.034202,1.8102099,-13.857387,-4.4339542,-3.747893,8.689771,-1.7478026
-2.2389662,-0.915954,-0.31200957,0.30509993,2.5757852,0.13306046,-0.630907,-0.21872562,-0.42915243,0.47451058,0.654676,0.15924352,-0.172779,4.9019494,-0.9964149,-0.55606586,3.8945642,-0.14736222,-0.83198774,9.465769,-1.7015663
-2.7860649,-0.8339828,-0.020347767,0.4011463,3.2503543,-0.123545974,0.5911219,-4.5602603,1.9799647,0.3988709,3.2790163,-0.12355249,1.2963036,3.8274915,1.1200233,0.8597816,-2.2496338,-0.06578268,0.32273823,7.81561,0.08543029
-0.923992,-0.6794823,-0.73713076,0.08307105,3.2633631,-1.9820505,-0.075727575,-5.239767,1.5877844,0.12405082,2.3649514,-1.9865716,0.4395067,2.8106642,0.7974133,0.07857928,0.17325753,2.9045084,1.567165,3.7073512,0.6536108
-1.4071659,-0.6767522,-1.0120329,0.18515144,2.54138,-2.130025,0.029811688,-4.720716,0.99920666,0.17939837,3.0204296,-2.1254694,0.40653422,2.6487355,0.31742135,-0.04404726,0.14758535,-0.13676855,1.1279207,-0.72472626,0.784749
-1.1957479,-0.56447387,-0.9700912,0.08789361,3.001885,-0.56564206,0.45612067,-5.116632,1.4328179,0.08746007,2.506186,-0.571086,0.70637757,1.8404685,0.8635921,0.016908051,-0.06354804,0.0051913485,-0.2542175,-1.2740585,1.0563054
-1.400878,-0.11621586,-0.4347729,0.13843457,3.471873,0.07570739,0.75609285,-5.853874,1.4555782,0.13268892,1.9139676,0.051393256,0.8756947,0.69511056,1.0200921,0.38946986,-0.09638389,0.028033707,-0.43833515,-0.8365983,1.1729735
-0.79320943,0.07944413,-0.6267256,-0.04442569,3.97526,-0.91393054,0.505262,-6.4159937,1.280227,-0.07510106,1.3627809,-0.9636842,0.4868671,-0.6749535,0.99622935,0.43052515,-0.2313016,0.46626693,-1.3793662,-1.5739319,1.0840812
0.20157431,-0.04952947,-0.032619514,0.04622356,4.586899,-0.37326127,1.2523024,-7.0855136,1.9491729,-0.028363535,0.85168034,-0.44328502,1.1221364,-2.6536121,1.792581,-0.13641393,0.30200386,-0.14181477,0.0049137385,-3.6398282,1.9314202
0.33672303,-0.09061032,0.48533434,0.19910145,5.109727,-0.13871941,1.7105895,-7.4401684,1.9603825,0.091440305,0.5971406,-0.23181494,1.491183,-3.796338,1.9027562,-0.26122242,0.33832398,-0.25542268,0.5887291,-6.779401,1.9709928
0.36864802,0.03627063,0.7764013,0.3573697,5.668916,0.80479085,1.7410567,-7.533376,2.1276166,0.29593647,0.42486596,0.6695621,1.4824066,-4.857555,2.135691,1.1548816,-0.099776395,-0.14573354,1.271904,-8.714391,2.3284488
0.3665016,0.36191016,0.832012,0.37825042,4.9938245,0.8111727,1.5013579,-6.541654,1.600165,0.38735518,1.1499915,0.6832122,1.4034292,-5.780737,1.6121771,0.16684008,2.8182206,0.023382565,1.9807448,-9.36792,2.0774236
0.27833864,0.40765738,0.89140356,0.15425646,3.8995917,0.3282403,1.3758005,-4.46599,0.8858233,0.16412725,2.2626448,0.26891237,1.6506854,-6.32419,0.8343106,0.78470683,6.1372914,0.14240968,2.5497177,-8.660502,1.3249971
0.3818819,0.94670445,0.8751146,-0.122340545,2.7967138,-0.21298358,1.2516218,-2.3159804,0.18084171,-0.1269374,3.447825,-0.18857743,1.9135381,-6.558204,0.0058138175,0.029134,10.43091,-1.2538393,3.9612288,-7.7610483,0.7846441
0.5856225,1.4884125,1.1826702,0.055900674,2.1059067,0.13139175,0.74015635,-0.32865214,-0.5847334,0.052637506,2.5243611,0.14770462,1.6853637,-6.610955,-0.9228697,0.5363333,12.867797,-0.6454505,4.063869,-8.7223215,-0.27935925
0.7063535,0.979833,1.8400352,0.58619905,-0.97046196,1.3576705,-0.6710614,2.7450855,-1.3088223,0.45242655,3.8909519,1.5877892,0.5115563,-6.692544,-1.8412195,0.29067558,16.960691,-0.29022688,1.0680004,-11.484,-2.1712804
1.2194886,0.575159,1.4573826,1.5788602,-1.512089,3.179907,-0.59222615,3.6732063,-1.6970676,1.1405408,3.8657422,3.5618553,0.35404727,-6.705198,-2.2523038,2.0131173,20.19302,3.4142935,-0.26027825,-12.947551,-3.3637307
0.88877296,0.008151449,0.7630911,1.6092414,-2.9823081,1.6914071,-0.9246063,4.650431,-0.5260703,0.66840184,5.540063,2.471872,-0.0026301723,-7.351448,-1.0975598,2.188337,12.80946,3.4600327,-0.3995051,-11.080792,-2.3805997
0.6424006,-0.5063664,0.0053874627,1.1687303,-2.3362513,0.9366182,-0.43048346,4.8946853,-1.0954248,0.17243893,5.190778,1.7543579,0.22188678,-7.3880167,-1.6340164,1.1968862,7.8654733,2.5407057,0.90834993,-8.847812,0.049756575
0.5900275,-0.7857586,0.17209616,0.6876233,-2.5423381,-0.6708447,-0.44552574,5.688156,-0.89394236,-0.32936844,5.7358513,0.24896456,-0.07197908,-8.103772,-1.4683741,0.3418162,7.5668187,0.5036814,0.264896,-10.357982,1.43019
1.0085036,-0.6788301,0.32400638,0.8043972,-2.6376262,-0.98439926,-0.9641514,6.628154,0.50033635,-0.12921648,6.224723,0.034908105,-0.55521566,-9.2255945,0.008301925,0.19052345,8.390172,0.042227603,-0.23327419,-12.70916,2.4830441
1.6466279,-0.12654233,-0.11734341,0.27640694,-1.3534591,-1.0238779,-1.1901848,6.5492597,0.93057424,-0.37661323,5.9824634,-0.16216838,-0.58841884,-9.210043,0.72047806,0.28124171,7.6103563,-0.5256621,0.23965691,-13.30339,1.6106377
2.2305288,-0.641193,-0.37958485,-0.49766567,-0.5341234,-1.3697182,-0.39363986,3.165539,0.109454066,-0.9866859,5.2174444,-0.6770329,-0.30588642,1.0959063,0.09676609,-0.3640343,5.7189474,-0.9721165,-3.136101,-4.3464723,-2.8575037
2.9838564,-1.0040205,-0.3408501,-0.6301501,-3.4729972,-1.9247909,-0.4299466,3.2094905,0.5348241,-1.4218112,4.820802,-0.87577325,-0.43303767,3.253582,0.5348441,-3.2207632,5.1985908,-0.9045877,2.0816376,-2.596583,-1.7926162
1.080106,-0.475211,1.3091625,1.0233976,-3.6381762,0.2956154,-0.27667615,2.1870735,2.257727,0.30374175,3.8956058,1.2909814,-0.3971889,3.4468515,2.2612567,-0.37493843,3.0809495,1.6758825,-0.07084007,-0.087188594,1.3907112
2.2661107,-0.3423589,0.5958575,-1.0934453,-4.029309,-2.6334143,0.030175455,3.0289385,-0.16307496,-1.6706449,4.1602035,-1.7075837,0.045515656,2.8837538,-0.16386399,-3.7218235,2.8450444,-2.1553788,0.7320047,-0.67328215,-3.651903
1.4915512,-0.785426,0.81823206,0.70371956,-5.1005096,-0.11265671,-0.13861367,3.06151,-0.041007545,0.14872894,2.613342,0.7827459,-0.04183498,2.1596415,-0.05021029,-0.24331518,2.3189118,1.50545,0.69336724,0.508744,-0.17286858
2.168759,-0.53643215,-0.17211527,-1.355372,-5.5509706,-3.2888806,-0.20307446,3.7539637,0.5848055,-1.6472983,2.4183493,-2.5498638,0.02478363,1.7971059,0.5613725,-2.4303615,2.8241005,-2.4953434,-0.46769044,-0.2579798,-0.013392162
1.2189604,-0.5608255,-0.36194623,0.3020692,-6.3164697,-0.9137834,-0.23234966,3.6129003,-0.8025047,0.12513317,0.5210155,-0.27956885,-0.03433635,1.7484056,-0.833031,-0.089700535,1.4841896,0.24494825,0.6098342,0.7470552,-0.13722482
1.4325018,-0.017925037,-0.8824726,-0.6436045,-7.062716,-2.5588095,-0.23372473,4.2428174,-0.12645796,-0.63748085,-0.43197563,-2.002611,0.0795855,1.2269851,-0.18330508,0.122780085,0.14062575,-2.3199098,-0.24501207,-0.03264834,0.05632529
1.0167185,0.064479135,-0.86435264,-0.20176347,-7.3090463,-1.5244987,-0.39751348,4.1782436,-1.0265095,-0.09242588,-2.0203183,-1.0883851,-0.16337895,1.386797,-1.08077,0.34289327,-1.1436094,-1.1586392,0.9715513,0.36079475,0.0003209347
0.63351184,0.2404229,-0.66412735,-0.64659745,-7.6355863,-1.9816666,-0.39747632,4.7548647,-0.7166927,-0.4659156,-3.452898,-1.653897,-0.13307877,0.95326155,-0.7896028,0.5489832,-2.9211104,-1.86457,0.5020714,0.13554244,0.015058383
0.30926612,0.30792466,-0.7622431,-0.66957104,-7.5911965,-1.9554263,-0.5580203,5.391401,-1.2073627,-0.47244412,-4.659444,-1.7325912,-0.33426502,0.6732512,-1.2795875,0.6716197,-4.8590627,-1.746866,1.0426371,0.26871514,0.027249824
-0.15458864,0.46276465,-0.19039582,-0.7995538,-6.6015577,-1.2912174,-0.21034916,5.115665,-0.4933928,-0.7093311,-5.5119414,-1.2121656,-0.05217983,0.9783182,-0.5551258,0.13944528,-6.2843723,-1.0495988,0.26040053,2.3401244,0.66317314
-0.80362153,0.70417434,0.2636246,-1.4708946,-4.800753,-0.41200292,0.29017845,4.8650894,0.6700356,-1.5602462,-5.8351636,-0.47311848,0.4729948,1.2344323,0.584005,-1.5600107,-9.078412,-0.108036906,0.072066724,5.534026,0.20045507
-0.9191744,0.54969954,0.30943742,-1.8951524,-2.8873312,-0.2666417,0.5281805,4.763899,1.0960501,-2.1463225,-5.720897,-0.36490047,0.7659958,1.2700101,0.96433794,-4.214266,-10.085444,-0.38581207,-0.5946547,8.71531,0.70949703
-0.82063824,0.8353973,-0.04408723,-2.046631,-0.51333594,0.95035905,0.23825094,3.2377143,0.30499834,-2.4253054,-5.5039177,0.93884903,0.32801175,1.9093475,0.24673839,-5.1592336,-9.4227915,0.76998395,-0.41099122,12.28174,0.81338763
-1.827834,0.66063726,-0.6533221,-0.89020663,2.3950896,1.877548,-0.62177247,1.36855,-2.1308787,-1.2021908,-5.2611613,2.0303853,-0.65198076,2.4223726,-2.0948026,-2.3661628,-8.90467,2.4296114,-0.4795062,15.332751,0.123095036
-1.7138697,0.9727001,-1.4045855,0.13809606,3.6682096,0.7994369,-1.0708989,-0.28135875,-1.8512518,-0.023081087,-5.548665,1.0313356,-1.0586901,3.345292,-1.7790343,1.6480564,-9.902235,3.1130276,-0.17968109,18.875444,1.5520607
-0.47017455,1.1138265,-1.1389167,0.033570204,4.2175713,0.55086154,-1.3328681,-1.8845245,-1.4118795,-0.022679176,-5.994965,0.8234573,-1.1395167,4.9148264,-1.4181604,0.71856886,-7.77674,1.5614747,-0.69094205,11.6371565,0.6944343
-0.33385378,0.70251364,-0.9401266,-0.43248454,4.737961,1.4656808,-1.1319827,-2.197894,-0.8942064,-0.21355018,-6.1133766,1.8242954,-0.7826708,5.2680244,-1.0483103,0.34435302,-9.204259,3.078501,0.13931894,9.85629,0.5367155
-0.39962304,0.5692369,-0.9976601,-0.2338853,5.1715817,0.88761014,-1.6207042,-2.383632,-1.1825048,0.27610913,-6.6078253,1.3082749,-1.0902852,5.6820126,-1.528565,0.16908412,-9.530374,1.3282346,-1.1028374,7.878498,-1.0623504
-0.23338133,0.4098594,-0.6145567,-0.24426343,5.504054,0.52232295,-1.5204415,-2.1236413,-0.75879174,0.47254658,-6.856465,0.95665556,-0.9142964,5.4876804,-1.2568619,-0.18520015,-12.025371,-0.92456084,-1.8446065,8.162929,-1.668736
-0.7375474,0.49353987,-0.4685559,0.09480111,6.888535,-0.3418463,-1.7161613,-3.0485678,-0.35027525,1.0792322,-8.2422285,0.076049015,-0.9262588,6.325946,-1.1379763,0.5496106,-14.274373,-3.8113387,-3.3830948,10.329816,-2.390561
-1.6316624,0.57857156,-0.6602778,0.4132868,5.9823537,-0.95989066,-1.3294,-0.5169558,-0.711606,1.1506556,-7.577147,-0.7620681,-0.8212749,5.1057296,-1.2908467,1.1628392,-13.809155,-3.8211894,-3.2072475,10.070176,-2.463939
-2.4594986,0.5454107,-0.31853828,0.58658373,2.2267153,1.2247931,0.27318648,-0.291605,0.5461961,0.4394692,4.602262,1.2166295,0.6637945,4.2735243,0.07120885,-0.8921169,-0.35923836,1.9243473,0.35520712,12.300381,-1.0322062
-2.840233,-0.647031,0.937321,0.0051296353,4.5367045,0.827871,1.4615057,-5.7965946,3.2132528,0.22260392,1.8229554,0.8095571,2.1263576,5.843268,2.2960396,-0.811923,0.8961969,1.1295644,-0.08494107,5.751122,2.0210795
-0.8126023,-0.8854718,-0.9771842,-0.10783128,2.997314,-0.4827788,-1.7712008,-5.3889246,-0.9201677,-0.08450408,2.6130874,-0.486543,-1.0810931,4.0969777,-1.8866268,0.27977985,0.20996636,2.384095,-0.12885442,4.1144414,-2.12444
-2.3001626,-0.946236,-1.3983262,0.045295548,3.8869832,-2.030669,0.2897583,-5.650534,1.648936,0.11606458,1.3432579,-2.0678353,0.8094627,4.2104177,0.77832925,0.12675408,0.06106662,1.3519907,1.520156,0.39990205,0.74834913
-1.5161582,-1.0055914,-0.73618996,-0.06175846,3.3849988,-1.0239478,-0.26041377,-5.591893,0.32127696,-0.054673433,1.9572687,-1.0462034,0.20585822,3.072018,-0.45513827,0.21009545,-0.03926069,0.37429112,0.26628774,-0.11382115,0.24301372
-1.902615,-0.59362125,-0.7312869,0.09650224,4.219303,-0.72684145,0.64202,-6.337074,1.719278,0.063721344,0.8832722,-0.78443116,0.9498394,2.2107205,1.0930287,-0.16941796,-0.07230592,-0.030704377,-0.15407483,-0.50250065,1.0834222
-1.6665728,-0.14603171,0.14483312,0.032003403,4.543755,-0.4386411,0.68326044,-6.954871,1.5022057,-0.039484106,0.61296684,-0.5140582,0.82401615,0.9178502,1.0380188,-0.04089947,0.1911935,0.07668698,-0.5740355,-0.9667692,1.4436642
0.10305599,-0.28746486,0.6038686,0.06920422,5.284101,-0.5231185,1.5505214,-7.61031,2.6575117,-0.09876252,0.10014012,-0.6126831,1.4478047,-1.2526107,2.4072206,-0.10322601,0.115565695,-0.014821794,-0.042644124,-3.107672,2.619236
0.49185452,-0.05586975,0.77997154,0.39038247,5.719251,0.24949923,1.9972748,-8.062984,2.4269114,0.2105278,-0.20207578,0.1273439,1.689354,-2.563026,2.3455076,-0.30341637,0.32854903,-0.2610811,1.3976752,-6.158693,2.501132
0.19581749,0.24552092,0.56185365,0.4753696,5.7791576,0.6505545,2.3202472,-8.024748,2.1965394,0.36934894,-0.058138914,0.49733496,1.9014946,-3.5834064,2.2500367,0.9031023,0.69562024,0.07616328,1.7529637,-8.180274,2.4320107
0.34495038,0.7130409,0.5491598,0.49615914,5.186113,0.96213126,2.0201073,-6.945353,1.361463,0.48558795,0.72806734,0.80690616,1.7354422,-4.665747,1.4367293,0.27232572,3.1978104,0.046269782,2.4568605,-9.008405,1.8372154
0.22144447,0.0006531216,0.41392994,0.01178289,2.9467497,-0.01569245,1.4879763,-5.1939635,0.8574087,0.012057904,3.0357094,-0.012425207,1.5369967,-5.5304036,0.8409387,0.117051244,7.0147214,-0.866724,2.5140872,-8.500788,1.2940358
0.46579483,0.95512235,0.99523336,-0.23866586,2.8490894,-0.40965423,1.4071207,-3.6135092,0.5430945,-0.23629065,3.025535,-0.4039092,1.8023053,-6.0685196,0.3945111,0.45788923,9.374901,0.07562924,4.429305,-7.086767,1.0510125
0.54369956,1.3691494,0.89827865,-0.28215033,2.1808636,-0.6596023,1.298095,-1.4702349,-0.3968044,-0.27126765,2.6155982,-0.6474475,2.0189033,-5.91157,-0.7408475,0.86458415,12.126565,-0.7846393,4.854771,-7.4613066,-0.24521145
0.6412864,1.295362,1.7759901,-0.0026585013,0.24057835,0.4365459,-0.34004274,1.0093932,-0.64805955,0.05838179,3.0586905,0.51438135,0.66708386,-5.7538223,-1.2042162,0.88058215,15.722063,-0.8329285,1.7069261,-10.203892,-1.7302568
3.2292686,0.83906555,0.29770944,0.6688373,-1.9314185,2.7961788,-0.7321513,4.1900687,-3.3528373,0.50733536,3.701899,3.0130644,0.118513055,-5.127788,-4.0475807,2.005167,18.796112,1.9272395,-1.209613,-11.840462,-5.461107
0.13031861,-0.31031615,2.066844,2.54156,-4.220227,2.7530863,-1.6023165,4.1281257,0.6388235,1.8721659,6.3012147,3.4411376,-0.7413819,-6.386497,-0.06523317,3.1978729,15.65372,4.325375,-1.3270055,-10.691642,-1.1237674
0.68477976,-0.45096505,0.66308147,1.7905707,-0.9743701,2.879294,-0.8619362,3.1007662,0.58397967,1.2348316,3.6853352,3.3669844,-0.079578504,-5.631889,0.12531433,2.1888785,4.716563,4.9768057,-0.00980591,-8.589835,-0.15479848
-0.19690649,-1.0082147,0.77624226,0.62039024,-2.4496706,-0.39903113,-0.44846806,4.1622825,-0.6752724,-0.29475358,5.0955,0.43454093,0.3382319,-6.158706,-1.1964637,0.06712568,6.3087006,0.34096375,0.6790617,-7.45884,-0.003351007
0.7937238,-0.96537167,0.53868276,0.8750621,-2.62288,-0.107903935,-0.8829176,4.890783,-0.18360102,-0.08272069,5.3081636,0.821137,-0.122029014,-6.6980066,-0.67730904,-0.015426624,8.373894,0.7319746,0.6448208,-10.046387,1.5610563
1.4728986,-0.76686555,-0.008007061,0.65962493,-3.226234,-0.89517075,-1.0946014,5.9772053,-0.09843151,-0.36249626,6.0812583,0.21686456,-0.30037934,-7.7302604,-0.51503426,-0.42077127,7.3154044,-0.041264422,0.26509547,-10.865045,1.3301797
2.1149411,-0.39118782,-0.119320095,0.6358083,-3.0515223,-0.9680069,-1.4036734,6.7698197,0.4923841,-0.27133217,6.371119,0.18381631,-0.4723327,-8.75059,0.27255177,-0.3070852,7.3485703,-0.028674446,0.31680152,-12.194175,1.4958707
2.3312328,-0.49130088,-0.26881757,-0.026343383,-1.6036352,-1.1037053,-0.68291515,3.7968469,-0.017055439,-0.65700835,5.6179686,-0.20819883,-0.4778125,0.29121178,-0.025190394,-0.10611301,6.3627505,-0.5838961,-2.6179454,-17.040955,-1.7509092
2.4123101,-1.1471441,-0.43564624,-0.49422932,-3.0817587,-1.5965171,-0.024270348,3.0074923,0.82404447,-1.2208434,4.75259,-0.5821183,-0.029076219,3.059003,0.8240741,-2.658867,4.12179,-0.20993695,2.1619923,-1.7540209,-4.0042114
1.6135402,-0.47326022,1.2883016,0.591566,-4.7493253,-0.68896896,-0.18475303,3.102599,0.50898105,-0.19718626,4.087606,0.45422518,-0.1406903,2.6788137,0.5070786,-0.86009055,1.1511278,0.5742696,1.0396491,-0.37531355,-0.042105727
2.2574985,-0.45962128,1.3697342,-0.7429004,-4.654213,-2.3012395,-0.1116189,3.1605132,1.2123044,-1.2646224,3.7439663,-1.3597292,-0.03472747,2.5510619,1.2083508,-2.9251726,3.6609828,-1.658732,0.7000577,-0.2194972,-1.549739
