pelvis_lin_vel_x,pelvis_lin_vel_y,pelvis_lin_vel_z,right_thigh_lin_vel_x,right_thigh_lin_vel_y,right_thigh_lin_vel_z,left_thigh_lin_vel_x,left_thigh_lin_vel_y,left_thigh_lin_vel_z,right_shin_lin_vel_x,right_shin_lin_vel_y,right_shin_lin_vel_z,left_shin_lin_vel_x,left_shin_lin_vel_y,left_shin_lin_vel_z,right_foot_lin_vel_x,right_foot_lin_vel_y,right_foot_lin_vel_z,left_foot_lin_vel_x,left_foot_lin_vel_y,left_foot_lin_vel_z
2.2268736,0.034431238,-0.37365788,3.6373377,-0.30300164,0.472735,1.2618496,0.02564839,-0.1804052,5.1506333,-0.5487283,0.8771178,0.12706394,-0.054164987,-0.017394572,5.243775,-0.2944282,0.28662926,0.012406852,-0.030324629,0.025944063
2.3713639,0.018150473,-0.48347133,3.6310883,-0.40652263,0.6008867,1.2596623,0.0069112065,-0.17100082,5.10242,-0.6104994,0.9538162,0.026430786,-0.033951472,0.092669316,5.349621,-0.21559896,-0.021854306,0.009507283,0.0120127415,0.09684505
2.5165167,-0.0034011158,-0.48238027,3.4993377,-0.40602437,0.67658275,1.3954521,-0.029755995,-0.12641346,4.787994,-0.62087244,0.8784539,0.21367125,-0.038041525,0.25071678,5.2037015,-0.37432802,-0.35220495,0.107833765,0.04202629,0.188407
2.7109706,0.011143019,-0.29820207,3.3467712,-0.39747733,0.7378053,1.5753404,-0.068412356,0.09192988,4.4028325,-0.71270466,0.695548,0.37854514,-0.045565486,0.59827656,5.050305,-0.7459326,-0.70207894,0.1291303,0.03788239,0.45205095
2.6981406,0.0043990193,0.011550585,3.2009208,-0.36445248,0.8516883,2.0792432,-0.09227108,0.21267495,4.146569,-0.7284281,0.55614585,0.9692869,-0.13203266,0.7590108,5.0674415,-0.97760904,-0.9107283,0.115566015,-0.105966195,0.6949978
2.8205845,-0.021065377,0.4223366,3.0112624,-0.18793891,0.77315354,2.4058654,-0.14778517,0.4762683,3.6801653,-0.70911413,0.074475676,1.5213922,-0.20801961,0.9640787,4.6508574,-1.5346583,-1.1498116,0.4681797,-0.18577729,0.9051417
2.9435537,-0.15306391,0.5831827,2.8877966,-0.164752,0.6745236,2.554972,-0.18702012,0.61759126,3.475503,-0.62957114,-0.24209544,1.8176993,0.11202742,1.0657152,4.5120106,-1.610563,-1.2555006,0.8370971,0.22973938,0.95351434
2.9629707,-0.15943371,1.0604911,2.350492,-0.23658602,0.5414461,3.3135736,-0.35432014,0.5993445,2.540751,-0.09538914,-0.97657055,2.9728873,-0.27704465,0.8869579,3.6866302,-0.13140953,-1.8882782,1.3059299,-0.24685934,1.2007481
2.8929825,-0.17123863,0.7089161,2.3142529,-0.20090736,0.22780183,3.2367356,-0.25673822,0.5270635,2.7057457,-0.1832536,-1.0722791,2.916281,-0.30887014,0.8617589,3.9456904,-0.11198099,-1.9007059,1.4975052,-0.34128037,1.3928248
2.8729641,-0.16242555,0.55000615,2.2321768,-0.151567,0.023861893,3.2786593,-0.28964397,0.3151019,2.6297274,-0.16988169,-1.2852644,2.9918027,-0.34219,0.7549147,3.8711855,-0.16694495,-2.0195947,1.8388702,-0.33067992,1.4969773
2.833937,-0.1753884,0.39173743,2.0934756,-0.07276522,-0.2034114,3.3831239,-0.34571075,0.120148525,2.4614308,-0.11034012,-1.5140828,3.1882606,-0.39236176,0.66302687,3.8834856,-0.22318174,-2.1039698,2.0701308,-0.3317086,1.591904
2.800655,-0.1413586,0.1979658,1.9707354,-0.07327987,-0.43720484,3.4387035,-0.38983753,-0.066464186,2.3384175,-0.07113144,-1.714965,3.3550417,-0.46278137,0.5973939,3.890971,-0.10505284,-2.1736977,2.357393,-0.33808824,1.6637924
2.8174767,-0.11148681,-0.043179654,1.901188,-0.09404422,-0.6683787,3.4226706,-0.4138241,-0.25236487,2.2697475,-0.051263917,-1.8324662,3.421178,-0.49862817,0.49635845,3.970403,-0.0322431,-2.074498,2.5468502,-0.32882562,1.6340578
2.8012633,-0.04493994,-0.23915136,1.6209717,-0.116400674,-0.89912325,3.569711,-0.4317076,-0.47730643,1.9653587,0.038126208,-2.0347424,3.8060749,-0.6316688,0.41826957,3.9322414,0.16180915,-2.0393965,2.9355605,-0.5536043,1.8020177
2.8901877,0.029139519,-0.5459693,1.4537092,-0.18188137,-1.0758152,3.6333199,-0.4852546,-0.8004363,1.7777636,0.11325544,-1.9767765,3.9199672,-0.7043452,0.24671793,3.9173317,0.33404326,-1.646868,3.1633067,-0.63179386,1.7962493
2.959762,-0.083853915,-0.82164735,2.5273983,-0.25522172,-0.8314065,3.1272666,-0.44970652,-1.0113643,1.8879662,-0.09203978,-1.019015,2.923678,-0.37889153,-0.06459178,1.6612712,-0.013903789,-1.1826019,2.3978624,-0.14008434,1.317547
2.4091508,0.048007768,0.098165646,1.8535596,-0.16744104,0.11851829,3.4925492,-0.22850189,-0.25829226,0.5605961,-0.014447641,-0.023480944,4.3172407,-0.3348943,0.35588112,-0.06956744,0.08883701,0.17042708,3.968414,-0.50846964,1.5098743
2.27484,0.03109347,0.12050509,1.6246784,-0.15775889,-0.001909541,3.534673,-0.11616857,-0.013208807,0.5070461,-0.16590582,-0.116934076,4.578372,-0.2977046,0.4797027,0.026297048,0.069870844,-0.031717584,4.4120893,-0.44916964,1.2382069
2.2759228,0.014294304,-0.07606981,1.7307247,-0.185245,-0.08075632,3.4344146,-0.1493386,-0.15035646,0.6320604,-0.12679487,-0.07423258,4.39251,-0.1935051,0.40044236,0.015045861,0.007941721,0.069174625,4.3494945,-0.26431936,0.92233044
2.247181,-0.031350028,-0.12869786,1.5870043,-0.13769597,-0.14589351,3.470703,-0.05787406,-0.1001854,0.48694056,-0.095666096,-0.13737461,4.5398364,-0.09377729,0.37589604,-0.015407946,-0.044018216,0.012209982,4.5380325,-0.31847098,0.70805156
2.2274604,-0.039084077,-0.13483298,1.4720249,-0.13179982,-0.10059746,3.4912798,-0.0036628153,0.0148477405,0.3821996,-0.078417085,-0.09224423,4.7132974,0.018611295,0.39177278,0.0027402858,-0.045294,0.036287073,4.7243943,-0.24905089,0.5035119
2.2388723,-0.02804602,-0.17136355,1.3358225,-0.11438965,-0.15561381,3.5587063,0.048845924,0.18633966,0.24882106,-0.09021503,-0.13702846,4.8713355,0.03821729,0.45600146,-0.009285646,-0.00714936,-0.033517398,4.919436,-0.24524175,0.24910665
2.2793796,-0.13386145,-0.04964871,1.3186761,-0.10650368,-0.08265365,3.6531944,0.29970145,0.5652584,0.19266191,-0.07191,-0.033621296,5.085113,0.371983,0.6375762,0.020238485,-0.054382123,0.015677955,5.2453866,-0.06651943,-0.082613796
2.3490188,-0.18248169,-0.17228517,1.3406141,-0.11583959,-0.13074997,3.6635222,0.38398725,0.6616088,0.15343165,-0.037937652,-0.0071380297,5.1358933,0.57547414,0.7143544,0.02930416,-0.019832665,0.024440393,5.4899273,0.16472255,-0.36772227
2.4459026,-0.18556117,-0.33633208,1.3491739,-0.11684211,-0.17552957,3.6086552,0.42875168,0.6865448,0.079692416,-0.064719826,0.05921377,5.08376,0.6472521,0.72625244,-0.005530769,-0.038948417,0.093590215,5.6777806,0.24478783,-0.6072558
2.548665,-0.14255586,-0.3133308,1.5877837,-0.08594548,-0.08007995,3.385657,0.3655041,0.70645356,0.34435752,-0.03235893,0.280389,4.725718,0.6122578,0.59312946,0.049634214,-0.0065262867,0.24935484,5.5451446,0.40768766,-0.8673482
2.6539958,-0.09214012,-0.055635612,1.9380655,-0.06841335,0.18421522,3.1219602,0.26945797,0.7121299,0.7406145,-0.05183629,0.63660216,4.2443953,0.584233,0.29080632,0.13845238,-0.01589056,0.5688383,5.2146664,0.6554223,-1.1559415
2.7682545,-0.05939119,0.22669636,2.2357047,-0.041331176,0.41326645,2.8778543,0.17293544,0.6756596,1.0743974,-0.054181416,0.9429994,3.840111,0.5565956,-0.051821753,0.082327865,-0.10669701,0.87256527,4.924018,0.93892586,-1.4039048
2.871103,0.0042698965,0.4763881,2.4614236,0.04422714,0.6097129,2.6698556,0.061530758,0.6000648,1.6134344,0.038343668,1.0399334,3.5204926,0.40318534,-0.3897531,0.64081436,0.03393962,0.89829683,4.78325,0.9753978,-1.5908644
2.7960687,0.14450398,0.8478612,3.0825813,0.1859862,0.7022849,2.2552092,-0.09027796,0.42759797,2.5987933,0.08605952,1.0459893,2.8563776,-0.058863305,-1.0140355,1.1232506,-0.0070158374,1.1476114,4.394345,0.34463918,-2.015021
2.7781398,0.1317114,0.7304115,3.1497695,0.2778068,0.49367574,2.1558466,-0.08633367,0.21682549,2.7937956,0.08413023,0.8423156,2.7169595,-0.097346276,-1.2377495,1.122214,-0.055928797,1.2623581,4.4298697,0.20777595,-1.9797294
2.6784427,0.04176129,0.59074324,3.3282478,0.31195468,0.2958604,1.9566036,-0.07337285,-0.06381075,3.0732057,0.28029877,0.8255112,2.5150998,-0.17134729,-1.570012,1.5640136,0.12504032,1.6924331,4.3212614,-0.115450054,-2.1711435
2.7072337,0.05240299,0.32205588,3.2096336,0.28621283,0.11580689,2.0066018,-0.08448532,-0.31852016,2.9595065,0.22941418,0.7315472,2.576685,-0.12338287,-1.6294748,1.8358829,0.008583421,1.6347555,4.3556433,0.10556526,-2.0510616
2.7034824,0.02496392,0.08969611,3.3205688,0.25711045,-0.108200826,1.8253812,-0.08812977,-0.5768236,3.1408284,0.3549234,0.6626654,2.4050112,-0.19828807,-1.7678005,2.0501113,0.27669188,1.7644676,4.4126782,-0.060173586,-1.9304191
2.765298,-0.034404315,-0.18718956,3.4209392,0.2726197,-0.40198594,1.6076928,-0.039417442,-0.8121829,3.3151453,0.4644134,0.540888,2.1994755,-0.27635977,-1.7910206,2.2573154,0.45075095,1.8668252,4.4691463,-0.29610726,-1.5746267
2.9668953,-0.0116894925,-0.55658174,3.2665536,0.25348037,-0.7692723,1.7137717,0.035015274,-0.9736143,3.0324118,0.3477472,0.2535114,2.2674994,-0.2403273,-1.5053035,2.1753428,0.3705948,1.6211239,4.4384975,-0.2840118,-0.882377
2.8514848,-0.01368124,-0.50938714,3.022979,0.1751651,-0.751488,2.3320243,0.1868867,-0.5796906,2.7758412,0.1793807,0.19399026,1.4839424,0.05474789,-0.80284286,2.1668563,0.25700766,1.4211514,1.3553495,-0.20728822,-0.6047034
2.4304488,-0.10531534,0.05175147,3.2769084,0.15909483,-0.32141113,1.937787,0.19112496,0.051182944,3.7450497,0.16708736,0.49219072,0.6541697,0.04535105,-0.10143131,3.259672,0.18064307,1.6686475,0.04047348,-0.09280242,0.10888709
2.3545995,-0.08807872,-0.06725408,3.2663984,0.24429218,-0.19432823,1.8444479,0.104098246,-0.12625763,3.851873,0.21711785,0.52000225,0.71871924,0.034091644,-0.14204395,3.582054,-0.108815685,1.4318389,0.014215425,-0.074927986,-0.0028733313
2.3397465,-0.05491454,-0.1795344,3.329021,-0.0053926073,-0.39476502,1.7116508,0.1760626,-0.15143481,4.0828447,0.054618374,0.40237412,0.53463835,0.18953247,-0.18721375,3.8344252,0.33093593,1.4034353,-0.03658006,0.059030116,-0.014371274
2.1899667,-0.122693755,-0.05720855,3.4096773,0.20403157,-0.07934317,1.5716013,-0.00950826,-0.077569954,4.4291615,0.19825475,0.5249675,0.5258338,-0.045248933,-0.1020891,4.315704,-0.031344377,1.1658906,0.07904011,-0.042934053,0.0017380281
2.1890671,-0.043455344,-0.20397104,3.4549086,-0.16836235,-0.19406368,1.479572,0.15875055,-0.13707103,4.6244555,-0.07790217,0.45800036,0.35430634,0.10699086,-0.15980147,4.494261,0.4783045,1.1035736,0.004573821,0.064286076,-0.03163668
2.137096,-0.12982818,-0.13501373,3.473994,0.029923016,0.13913745,1.4797474,-0.06861588,-0.10889319,4.768086,0.09785998,0.59945124,0.39304003,-0.08558999,-0.074388035,4.726199,0.14500783,0.7743085,0.027837139,-0.025079494,0.017748818
2.171343,-0.06765438,-0.2618916,3.52759,-0.21751383,0.19341424,1.373563,0.03594911,-0.15893395,4.957011,-0.15548605,0.65798616,0.24867295,0.013528627,-0.11230499,4.960456,0.36174136,0.5728544,0.008888986,0.0401392,-0.017372163
2.2228568,-0.100442536,-0.29870644,3.5160055,-0.16626617,0.38604796,1.4329664,-0.06885822,-0.17422904,4.925705,-0.1463011,0.7371223,0.2944318,-0.09442979,-0.0479992,5.0002184,0.13868022,0.26410502,0.014732354,-0.016290875,0.049547072
2.3255942,-0.045082137,-0.36678854,3.553607,-0.32161322,0.5493067,1.3810182,-0.04417453,-0.20157354,4.9828286,-0.36918217,0.82370955,0.20571508,-0.073809534,-0.028686851,5.1886344,0.053639084,-0.022140715,0.017933141,-0.020396214,0.04668343
2.4524088,-0.040399484,-0.455343,3.5129757,-0.3863709,0.6378613,1.3929889,-0.06959066,-0.2137207,4.903877,-0.46105164,0.8442216,0.14902729,-0.093855865,0.048288886,5.3003054,-0.03913528,-0.30995995,0.012888802,-0.021272592,0.09633283
2.5873127,-0.05609516,-0.3945291,3.3848846,-0.39162,0.69563776,1.5298556,-0.08235054,-0.117426835,4.6282253,-0.5255348,0.72739524,0.31012917,-0.059333947,0.2547388,5.2280416,-0.28762951,-0.61596555,0.06819049,0.01621602,0.23897982
2.7602544,-0.029177846,-0.15029986,3.244331,-0.3767667,0.74983495,1.7081075,-0.100157455,0.13181946,4.287435,-0.66234094,0.5116179,0.5216288,-0.059452716,0.5997419,5.142573,-0.76098007,-0.93272096,0.14481951,-0.015019634,0.47813666
2.8803797,0.00501936,0.084130615,3.1337214,-0.362794,0.6888262,1.8887762,-0.08423029,0.42244175,4.008613,-0.7620214,0.20665975,0.74957687,-0.035591554,0.968473,5.0465417,-1.0913768,-1.1330345,0.23991033,0.021664314,0.7482657
2.9340992,-0.061113212,0.37025604,2.8913407,-0.1991696,0.549365,2.2626214,-0.12614188,0.62869453,3.5756726,-0.66555166,-0.25826293,1.3290533,-0.08006118,1.1466552,4.670301,-1.3744096,-1.3856268,0.51225626,-0.034057945,0.9364207
2.9635475,-0.17512357,0.7222337,2.598469,-0.15338507,0.42825162,2.722829,-0.22791532,0.6978081,3.0277216,-0.37363732,-0.8081659,2.0735276,-0.0017776256,1.0950971,4.180407,-1.0022964,-1.733413,0.9631413,0.09133995,0.99728453
2.9587307,-0.14411356,0.76351964,2.3124647,-0.18399604,0.25787017,3.051289,-0.28911406,0.57891893,2.6705825,-0.17636625,-1.16843,2.5621166,-0.2550206,0.91493106,4.007817,-0.25432897,-2.0116296,1.0499537,-0.22520685,1.141703
2.880304,-0.1534532,0.642457,2.1199408,-0.10089562,-0.007725153,3.2206168,-0.2806945,0.41386217,2.504993,-0.112327516,-1.4689126,2.805023,-0.37933356,0.8185229,3.8769011,-0.18127963,-2.2266335,1.4156903,-0.41747466,1.4679297
2.8517454,-0.1676513,0.45496795,2.028939,-0.028169181,-0.24387273,3.2762547,-0.31167132,0.21607397,2.3896172,-0.09716201,-1.65316,2.924518,-0.40495402,0.71715975,3.9320652,-0.28777707,-2.2365916,1.6361743,-0.37196994,1.567111
2.8469357,-0.12581372,0.23907998,1.9042128,-0.06748092,-0.45693088,3.329537,-0.35354814,-0.004908488,2.286856,-0.04665397,-1.8008716,3.0359037,-0.46891356,0.62703645,3.9739435,-0.0845578,-2.2364447,1.8791431,-0.41542634,1.6408447
2.879244,-0.10238776,-0.017760651,1.8632472,-0.09418805,-0.69294745,3.2974727,-0.34759104,-0.20460708,2.2284653,-0.046886057,-1.8817827,3.062537,-0.48282975,0.5046109,4.068531,-0.05913622,-2.0324407,2.0219293,-0.42910978,1.6109073
2.8909879,-0.026165903,-0.22338797,1.5538523,-0.12442424,-0.8966497,3.4744911,-0.40832338,-0.49818227,1.9082736,0.06279939,-2.015084,3.4369447,-0.6178839,0.37134174,4.033833,0.15214972,-1.8661186,2.349434,-0.5770139,1.818981
3.1087015,-0.043616936,-0.6500738,1.8480396,-0.22381596,-1.0289242,3.1966805,-0.42346326,-0.80699456,2.2046845,0.014224153,-1.6925696,2.8629806,-0.4727287,0.09056947,4.063956,0.12479726,-1.2330687,2.0632472,-0.3226424,1.4247185
2.975437,-0.10490109,-0.57837987,2.4502,-0.1582945,-0.5313807,3.0060267,-0.3632151,-0.80273074,1.1022154,0.10552621,-0.5717592,2.7657044,-0.31398344,-0.024545774,0.17231552,0.22337864,-0.4068702,2.125432,-0.22440638,1.3485374
2.3545702,0.094445616,0.18312244,1.6089512,-0.16014421,0.11053802,3.56931,-0.14614393,-0.39224648,0.34713182,-0.090443626,-0.1396409,4.4490585,-0.36045358,0.38843036,-0.038282715,-0.04949836,-0.09314891,3.978912,-0.79481834,1.8454293
2.2139359,0.06427942,0.11165638,1.6141616,-0.051502977,-0.01606102,3.4826684,-0.35233212,-0.13928704,0.5059204,-0.09491543,-0.07040703,4.431127,-0.35739702,0.46564245,-0.015954856,0.026694417,0.059474707,4.2022457,0.081200436,1.4893696
2.1798294,0.097927555,0.040913794,1.3518224,-0.19513452,0.056567695,3.5979593,-0.15449457,-0.2442733,0.306927,-0.1478797,-0.061433844,4.691602,-0.26060998,0.47177187,0.044766977,0.061876208,0.015323445,4.5588555,-0.4088513,1.3714911
2.1320727,0.052611157,-0.0732853,1.4590532,-0.13120963,-0.06710553,3.4819007,-0.19182175,-0.17567563,0.38910976,-0.12816393,-0.07416794,4.6209207,-0.15316917,0.43545273,0.00454972,-0.04916084,0.054406576,4.575576,-0.061543394,1.0737774
2.1240675,0.028919907,-0.10594283,1.225065,-0.13148004,-0.017771669,3.5924573,-0.047497086,-0.10314593,0.17703328,-0.064851195,-0.0595698,4.9263616,-0.08900048,0.46212646,0.006706341,-0.0032346766,0.0058080778,4.911102,-0.36418518,0.90860444
2.1298068,0.019566508,-0.17854649,1.2068589,-0.12902041,-0.03655527,3.5853584,0.009181786,0.02640481,0.13541915,-0.0981892,-0.030644007,5.0337825,0.012292407,0.51221704,0.013179377,-0.066811055,0.0045340024,5.048088,-0.280387,0.66396713
2.184584,-0.1446078,-0.07473488,1.1698128,-0.12569958,-0.036572374,3.716028,0.3612001,0.44559914,0.040152475,-0.08194824,0.024395496,5.269558,0.38256013,0.70785487,0.0213135,-0.05998518,0.02639706,5.3605843,-0.23464574,0.29734743
2.2682555,-0.22163104,-0.23000012,1.168567,-0.115567714,-0.11083565,3.738364,0.44890627,0.56473184,0.0073392247,-0.010604883,0.05139882,5.316868,0.613346,0.80825806,0.037663072,0.003207589,0.024990313,5.5500116,0.07352504,-0.02364068
2.3597734,-0.22593424,-0.4235175,1.2173914,-0.15181915,-0.14801137,3.6530266,0.46252784,0.57120335,0.0347233,-0.05157777,0.146075,5.1523266,0.7334591,0.8204966,0.02750086,0.009731609,0.10906719,5.5611644,0.27686858,-0.29231954
2.5088644,-0.16545708,-0.37438342,1.4703285,-0.10978803,-0.042068537,3.436378,0.38349548,0.65620404,0.28579313,-0.042259593,0.37492898,4.7207646,0.683743,0.72893745,0.059286,0.0033160688,0.2899152,5.301227,0.49412513,-0.58605564
2.526453,-0.07701197,-0.08015597,2.0015254,-0.059335344,0.1351912,3.2075102,0.29152927,0.7725471,0.8657746,-0.052582808,0.6064063,4.266943,0.56684583,0.53437465,0.07767988,-0.08213394,0.5547036,4.9942827,0.56368554,-0.8576759
2.7251,-0.07039897,0.1485472,2.2122703,-0.049506944,0.3664782,2.9905748,0.25440055,0.8149019,1.1276774,-0.06598285,0.880589,3.929051,0.5961651,0.30694264,0.24479018,-0.056723967,0.79533607,4.7644587,0.8449683,-1.0752419
2.8553352,-0.037565354,0.4094987,2.43133,0.011981916,0.57969415,2.8202658,0.1157416,0.74596936,1.5705597,0.03652279,1.0338377,3.5774508,0.533077,-0.023569632,0.60650957,0.059192337,0.90931803,4.5221334,1.1093042,-1.2662848
2.8690004,0.108091265,0.72263926,2.8973596,0.099111915,0.6935921,2.5009239,0.015126409,0.59683436,2.3189578,0.012260254,1.0282844,3.0404918,0.13711484,-0.5352221,1.039669,-0.0087159,1.0271118,4.222567,0.5225563,-1.6122245
2.9120164,0.16478607,0.9934841,3.20973,0.32428205,0.4888015,2.3175004,-0.07538252,0.52116185,2.9368556,-0.07608243,0.7194491,2.4854515,-0.08335975,-0.9638512,1.3458846,-0.23084846,1.0489668,3.7641637,0.50871634,-1.7615199
2.622859,0.07294874,0.7887764,3.6583903,0.313347,0.43160418,1.9299331,-0.0830183,0.12540495,3.4722528,0.4238111,0.89129674,2.235858,-0.31179705,-1.4365156,1.6601975,0.39811718,1.8488247,3.7194045,-0.49094298,-2.2555466
2.8110154,0.054587968,0.3780651,3.0807252,0.2344966,0.24584928,2.3410676,0.08075814,-0.04854212,2.7112753,0.06859049,0.6951651,2.7333565,0.0050387895,-1.2184454,1.9206884,-0.18528537,1.2871016,4.0585876,-0.027733497,-1.7996039
2.6759052,0.08158499,0.25745738,3.3400855,0.208479,0.10100241,2.0951245,-0.1195955,-0.33832026,3.15205,0.2565156,0.689619,2.4680579,-0.096602395,-1.5754985,2.1409647,0.14475332,1.5937009,3.8839424,0.12920007,-2.0970125
2.713479,0.027299166,0.06963296,3.3876176,0.2838432,-0.17000148,1.9633987,-0.05625902,-0.49735892,3.2840908,0.32528162,0.52443844,2.3217869,-0.19228558,-1.7027028,2.247344,0.15920314,1.6119883,3.9739664,-0.07780041,-2.0172498
2.7346966,-0.014851441,-0.14387345,3.479898,0.3139346,-0.4534937,1.7407331,-0.04326446,-0.68667716,3.525761,0.42174983,0.427936,2.1046124,-0.27742222,-1.8321218,2.5636418,0.3272096,1.730451,3.994211,-0.24251395,-1.9572666
2.8273864,-0.0392162,-0.45013776,3.5012276,0.35156676,-0.7706199,1.5730234,-0.012529729,-0.8716471,3.6104693,0.46749318,0.26746657,1.9716393,-0.3475627,-1.7756418,2.7670758,0.39780203,1.724329,4.071444,-0.38270518,-1.5904181
2.8625474,-0.019853625,-0.6473807,3.245269,0.26715314,-0.9213039,2.1853452,0.120701514,-0.72974,3.2262678,0.2976556,0.08307047,1.3662864,-0.11137024,-0.9794182,2.6178703,0.3111617,1.4373777,1.6873523,-0.34659013,-0.21157096
2.5488079,-0.08936383,-0.21622057,3.318069,0.1253005,-0.5162416,2.1106117,0.23825237,-0.22846994,3.7406173,0.11332457,0.31574446,0.90849733,0.24665506,-0.29539675,3.3401022,0.08802354,1.4553734,0.33528805,0.07270166,-0.070813954
2.3658564,-0.10725538,-0.07428657,3.5315158,0.21253364,-0.24891566,1.6764982,0.041185126,-0.12317392,4.390935,0.2484934,0.5098523,0.529599,-0.021231828,-0.15955958,4.195611,0.09795127,1.399864,-0.00011712307,-0.05703011,0.013472777
2.359604,-0.08757655,-0.21106493,3.5444221,0.02066653,-0.37759596,1.6286768,0.16212805,-0.16550535,4.466115,0.08966331,0.37998226,0.4931431,0.114968464,-0.15791008,4.243331,0.3252787,1.3308942,0.0020203944,-0.025607316,0.022055188
2.2427952,-0.13534488,-0.11504676,3.6283994,0.08658085,-0.07564205,1.514916,0.006503589,-0.11644576,4.8423986,0.16823238,0.53296673,0.40292707,0.015061088,-0.12441505,4.7539177,0.19533874,1.0863123,0.039109826,0.03080727,-0.0021070912
2.221304,-0.07119247,-0.15503491,3.7071514,-0.14928222,0.046645302,1.3959105,0.05202624,-0.09889561,5.147011,-0.05705529,0.61170876,0.25228918,0.021897187,-0.10778962,5.089431,0.39620003,0.9231382,0.0102602625,0.050747618,-0.014499683
2.2372565,-0.1044693,-0.17712623,3.7355013,-0.11284616,0.29508013,1.3713048,-0.05350864,-0.076834984,5.281056,-0.057297643,0.7516276,0.22580406,-0.0865204,-0.033526037,5.2836933,0.23581176,0.64250374,0.018056642,0.0016123133,0.037216596
2.3030875,-0.03450315,-0.27025673,3.7728245,-0.27885267,0.48362714,1.3420601,-0.0093542645,-0.120665655,5.3724513,-0.35171258,0.87107253,0.15784626,-0.054766126,-0.01848316,5.4658055,0.05861009,0.34898922,0.010977521,0.009099836,0.032905295
2.4201689,-0.0009134584,-0.39276466,3.7802591,-0.3656314,0.6459962,1.3262995,-0.033548772,-0.15672617,5.3785157,-0.51513904,0.9810929,0.072148636,-0.092228465,0.029415604,5.6306305,-0.10194341,0.038733914,0.0015941188,-0.013253586,0.050362255
2.545129,-0.013196665,-0.44966438,3.6881993,-0.3941413,0.73873436,1.4181455,-0.04197659,-0.142209,5.158934,-0.5847085,0.9620523,0.17035796,-0.06629918,0.16572602,5.6075387,-0.27261147,-0.28183085,0.055507064,0.024249585,0.1556678
2.7096322,-0.034667183,-0.27349788,3.484438,-0.36904275,0.8295089,1.6834067,-0.08512495,0.018238308,4.726818,-0.6111603,0.7949687,0.4603784,-0.055764675,0.45351157,5.433692,-0.57468534,-0.6499495,0.11710079,0.015567923,0.3803853
2.8708901,0.0066524935,-0.0002483949,3.3313642,-0.35360065,0.8462137,1.901165,-0.08165651,0.288133,4.357024,-0.74581456,0.52966696,0.7302833,-0.04161098,0.80641717,5.330552,-1.0280678,-0.9281834,0.20240769,0.035071738,0.6550834
2.9301624,-0.030361362,0.3382483,3.0886295,-0.19048475,0.72114384,2.3080802,-0.11975359,0.53811556,3.8725457,-0.66927195,0.04922063,1.3078367,-0.15980488,1.0634571,4.920356,-1.3550671,-1.1905022,0.415741,-0.14338604,0.93287385
3.0161014,-0.15507285,0.56869227,2.8917074,-0.15013498,0.61675954,2.5820467,-0.1859853,0.6580758,3.5383239,-0.49922353,-0.34961897,1.7736602,0.059435256,1.1284671,4.6721735,-1.2782192,-1.3930417,0.79187703,0.15534717,0.9898166
3.024431,-0.1638755,0.92162734,2.453827,-0.18955168,0.48176777,3.18215,-0.31714994,0.63154435,2.809088,-0.091743544,-0.96416515,2.7239952,-0.21234845,0.9729619,4.0815544,-0.16768748,-1.8996866,1.2031388,-0.16709335,1.1698495
2.9579096,-0.17456818,0.6776381,2.3449209,-0.1236358,0.17753087,3.2118032,-0.24608862,0.5325039,2.8226838,-0.12046606,-1.156776,2.8210707,-0.29307657,0.9082048,4.170649,-0.1337881,-1.9827491,1.4022216,-0.3313105,1.4121959
2.9252534,-0.1730331,0.5221575,2.2407985,-0.07340085,-0.0441969,3.2816663,-0.28085032,0.32694027,2.7193687,-0.08925453,-1.3784108,2.9339788,-0.33800864,0.8037265,4.1250763,-0.16153131,-2.0834196,1.7215018,-0.32776573,1.5478963
2.8750439,-0.16822498,0.37490717,2.0877597,-0.02952193,-0.2816152,3.4029558,-0.3324396,0.12633888,2.5240526,-0.025779124,-1.6230794,3.1667187,-0.40040526,0.71689403,4.1213346,-0.13179997,-2.1626008,1.9847777,-0.35455906,1.6815605
2.8874567,-0.12959677,0.1361228,2.0231326,-0.06988594,-0.5117067,3.3929205,-0.35078079,-0.07051043,2.4664962,-0.011466539,-1.7404809,3.211845,-0.43917942,0.6198926,4.2008557,-0.0039698263,-2.074221,2.1859415,-0.36004683,1.6765388
2.9019332,-0.08769924,-0.094743,1.908729,-0.10488744,-0.7522547,3.41929,-0.3441309,-0.26886094,2.3447149,0.016017921,-1.8674738,3.3509,-0.49658993,0.5075672,4.234296,0.0916527,-1.9359862,2.3764517,-0.45454654,1.7136289
2.915731,0.0015201885,-0.3070104,1.5634081,-0.14559981,-0.9621273,3.6158302,-0.40209687,-0.5679462,1.9800305,0.12849176,-1.9965125,3.7678063,-0.6433052,0.39058936,4.1712646,0.3392549,-1.7593673,2.7949138,-0.64420295,1.9233328
3.1569679,-0.07171469,-0.76217526,2.1170864,-0.24118659,-1.0704257,3.2055418,-0.41587552,-0.8838006,2.5023026,0.033788025,-1.5637995,2.8798583,-0.40373528,0.047425743,4.176554,0.22316822,-1.065943,2.207317,-0.19905421,1.3846542
